1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
114	-0.590860	26.588366	14.580020	0.005442	4.3
115	-0.573043	27.588364	14.279948	0.006668	4.2
116	-0.575283	28.527116	14.009282	0.005207	3.8
117	-0.587046	28.366733	14.054796	0.006621	4.4
118	-0.543850	29.366727	13.775748	0.004915	4.5
119	-0.609262	30.343817	13.513591	0.007706	4.8
120	-0.574621	31.243866	13.280781	0.006623	4.8
121	-0.584749	31.083468	13.321681	0.004596	3.6
122	-0.543805	30.923036	13.362842	0.006627	4.1
123	-0.603207	30.762652	13.404246	0.004483	5.2
124	-0.585345	31.762633	13.150203	0.005659	3.7
125	-0.636747	32.761967	12.905766	0.005608	3.9
126	-0.582689	32.601560	12.944387	0.007163	4.3
127	-0.579579	32.441126	12.983247	0.006298	4.0
128	-0.567452	33.441126	12.744765	0.004707	3.6
129	-0.571669	34.376001	12.529604	0.004369	3.9
130	-0.573174	34.314250	12.543591	0.005826	4.0
131	-0.611877	34.154232	12.579984	0.008457	3.4
132	-0.625408	33.993798	12.616683	0.005944	3.2
133	-0.572538	34.993798	12.391360	0.006874	4.2
134	-0.601813	34.833722	12.426887	0.007052	3.2
135	-0.594472	35.833722	12.208233	0.008647	4.1
136	-0.597700	35.673428	12.242763	0.007367	4.7
137	-0.608287	36.673428	12.030485	0.007893	3.6
138	-0.563515	37.673428	11.825444	0.005440	3.9
139	-0.585839	37.512994	11.857868	0.006178	3.3
140	-0.598206	37.352560	11.890469	0.007876	5.3
141	-0.591273	37.192381	11.923199	0.005424	4.6
142	-0.565686	38.192381	11.721768	0.005660	4.2
143	-0.602104	38.032204	11.753573	0.004641	4.2
144	-0.553429	39.032154	11.557795	0.004297	4.0
145	-0.658138	39.653416	11.439411	0.004447	4.0
146	-0.586795	39.492984	11.469749	0.005088	5.9
147	-0.601500	40.484497	11.284785	0.006397	3.9
148	-0.610046	40.383230	11.303402	0.006049	3.9
149	-0.551867	40.222983	11.332988	0.007124	5.4
150	-0.591004	40.062549	11.362764	0.006801	4.1
151	-0.591788	39.903821	11.392378	0.008154	4.6
152	-0.619318	40.903821	11.208344	0.005620	4.1
153	-0.581521	41.903821	11.030162	0.007193	4.9
154	-0.583189	42.903817	10.857557	0.005179	7.1
155	-0.595753	43.903457	10.690329	0.004180	3.7
156	-0.555451	43.743812	10.716690	0.004523	3.9
157	-0.619207	44.743778	10.553688	0.005980	4.0
158	-0.578733	44.803115	10.544172	0.007422	4.3
159	-0.602137	45.803115	10.386332	0.005814	3.5
160	-0.572455	46.803115	10.233148	0.004715	4.4
161	-0.606856	46.642685	10.257419	0.005129	5.3
162	-0.628566	47.641905	10.108101	0.003949	4.3
163	-0.618867	48.362884	10.003035	0.004691	3.7
164	-0.555984	48.202463	10.026223	0.003804	4.6
165	-0.591836	48.129555	10.036797	0.008215	4.0
166	-0.642101	47.969122	10.060145	0.007734	3.8
167	-0.629649	47.808688	10.083601	0.005153	4.9
168	-0.596246	47.648545	10.107124	0.006278	4.1
169	-0.622554	47.488273	10.130776	0.005871	3.8
170	-0.591137	48.488272	9.984985	0.003522	4.3
171	-0.620973	48.327862	10.008088	0.004889	3.6
172	-0.607174	49.320955	9.866751	0.004867	4.3
173	-0.602003	49.182306	9.886243	0.005407	3.5
174	-0.570219	49.044558	9.905685	0.004268	4.7
175	-0.587624	49.124311	9.894419	0.006075	3.6
176	-0.662186	50.123516	9.755414	0.004387	4.0
177	-0.592179	50.931901	9.645781	0.007604	4.8
178	-0.532918	50.924163	9.646818	0.006967	3.5
179	-0.548142	50.764068	9.668339	0.007238	4.9
180	-0.572344	50.603634	9.690002	0.005417	4.7
181	-0.595832	50.443200	9.711762	0.005826	4.4
182	-0.572723	50.282767	9.733620	0.008448	3.6
183	-0.558414	51.282767	9.598959	0.004762	5.0
184	-0.560751	52.280248	9.468300	0.005941	3.6
185	-0.565993	52.307591	9.464768	0.006732	4.3
186	-0.611768	53.304917	9.337731	0.007569	4.7
187	-0.589458	53.144483	9.357936	0.005600	4.2
188	-0.594214	52.984316	9.378195	0.006300	4.1
189	-0.579419	52.825242	9.398402	0.002179	3.9
190	-0.603598	52.917647	9.386654	0.005663	3.8
191	-0.565366	52.757215	9.407071	0.010366	6.4
192	-0.529271	52.597206	9.427523	0.003836	4.9
193	-0.547457	52.436773	9.448119	0.005736	3.5
194	-0.575126	52.276339	9.468805	0.007018	4.7
195	-0.586347	53.276331	9.341325	0.008911	4.4
196	-0.575900	53.115898	9.361545	0.005710	4.2
197	-0.601128	52.955464	9.381854	0.010371	3.9
198	-0.617123	52.795030	9.402250	0.006094	4.4
199	-0.578668	52.634596	9.422736	0.006659	3.4
200	-0.577708	53.634596	9.296484	0.007425	4.0
201	-0.569733	54.634364	9.173599	0.006487	3.2
202	-0.614585	55.634364	9.053893	0.003376	3.6
203	-0.565452	55.698066	9.046373	0.006256	4.7
204	-0.555487	56.696349	8.930141	0.008652	3.5
205	-0.554018	57.686924	8.817721	0.008090	5.3
206	-0.617280	57.527886	8.835579	0.005543	3.8
207	-0.581733	58.495289	8.728056	0.007402	4.2
208	-0.575229	59.485999	8.620622	0.004051	4.4
209	-0.577896	60.477087	8.515760	0.005499	4.2
210	-0.596315	60.709624	8.491525	0.005809	4.3
211	-0.578300	61.705718	8.389255	0.006633	4.6
212	-0.599219	62.705718	8.289032	0.005405	3.4
213	-0.602377	63.705615	8.191185	0.004878	3.3
214	-0.615118	64.614174	8.104258	0.008046	4.6
215	-0.554572	64.453957	8.119452	0.004506	3.9
216	-0.580682	65.453956	8.025536	0.006694	3.9
217	-0.582268	65.584811	8.013407	0.005884	4.4
218	-0.634064	66.578051	7.922525	0.007713	3.5
219	-0.627609	66.438703	7.935151	0.006719	3.8
220	-0.590085	66.876849	7.895587	0.005172	4.2
221	-0.575826	67.876849	7.806750	0.007820	3.5
222	-0.610542	67.716514	7.820859	0.006255	4.3
223	-0.580028	68.716514	7.733686	0.007830	3.7
224	-0.601352	68.556092	7.747539	0.004243	7.7
225	-0.604213	68.751466	7.730674	0.005940	4.7
226	-0.590576	68.591032	7.744518	0.005558	4.5
227	-0.577274	68.494895	7.752837	0.009076	3.9
228	-0.573272	69.494895	7.667166	0.004691	3.6
229	-0.593560	70.494895	7.583367	0.006879	4.5
230	-0.595149	70.334461	7.596687	0.006349	3.9
231	-0.587812	71.328229	7.514921	0.005071	4.1
232	-0.577450	71.174624	7.527444	0.004333	4.6
233	-0.565115	71.014202	7.540568	0.004837	4.5
234	-0.616403	70.853771	7.553738	0.007888	3.6
235	-0.611298	71.853771	7.472387	0.006847	4.7
236	-0.623136	71.693458	7.485311	0.004793	3.8
237	-0.621824	72.620020	7.411228	0.006019	4.2
238	-0.575922	73.620019	7.332902	0.004012	5.3
239	-0.570202	74.152644	7.291856	0.005519	3.6
240	-0.595247	75.138244	7.217100	0.004966	5.9
241	-0.593130	76.077339	7.147284	0.003995	5.5
242	-0.589919	77.024916	7.078194	0.005044	4.1
243	-0.565775	76.894457	7.087626	0.007480	3.5
244	-0.589811	77.894440	7.015959	0.005777	4.4
245	-0.589929	77.734006	7.027359	0.003495	3.5
246	-0.601523	77.573592	7.038795	0.005018	4.1
247	-0.565506	77.497944	7.044201	0.004996	3.6
248	-0.559396	77.337586	7.055688	0.005080	4.2
249	-0.618863	78.300175	6.987292	0.004324	3.4
250	-0.587218	78.210198	6.993629	0.006102	4.0
251	-0.599187	78.772813	6.954192	0.005850	4.6
252	-0.570993	79.772813	6.885184	0.007248	4.1
253	-0.564701	79.612379	6.896163	0.004708	3.6
254	-0.577180	80.612379	6.828295	0.005757	4.2
255	-0.590167	80.451946	6.839093	0.003934	3.6
256	-0.577336	81.451944	6.772339	0.004430	4.4
257	-0.598372	81.323784	6.780822	0.006561	3.7
258	-0.610283	82.322900	6.715252	0.006223	4.1
259	-0.569485	83.318940	6.651135	0.002511	3.5
260	-0.575955	83.158524	6.661378	0.005928	4.5
261	-0.591731	83.000800	6.671481	0.004969	3.9
262	-0.645177	82.840366	6.681788	0.008028	3.5
263	-0.548306	83.840366	6.618055	0.003396	5.7
264	-0.618872	83.704373	6.626651	0.003882	4.5
265	-0.586572	84.694129	6.564597	0.007894	4.2
266	-0.578153	85.694123	6.503070	0.005071	3.9
267	-0.617921	85.533841	6.512854	0.004137	4.3
268	-0.570508	85.374867	6.522587	0.005745	4.6
269	-0.601468	85.214668	6.532425	0.003313	4.0
270	-0.583581	85.058068	6.542070	0.006163	5.0
271	-0.588858	84.987152	6.546448	0.004141	3.8
272	-0.557169	84.849479	6.554962	0.004585	3.6
273	-0.543354	84.779755	6.559283	0.008428	5.1
274	-0.612654	84.619321	6.569246	0.003966	3.9
275	-0.593251	84.458888	6.579240	0.007514	3.9
276	-0.595573	85.458888	6.517439	0.006654	3.4
277	-0.560054	85.298484	6.527274	0.006066	4.4
278	-0.533937	86.298484	6.466441	0.005475	3.5
279	-0.578839	87.298483	6.406732	0.004846	3.9
280	-0.609254	87.723242	6.381702	0.005901	4.7
281	-0.567251	87.562814	6.391133	0.007332	3.5
282	-0.619472	87.402380	6.400591	0.005460	4.8
283	-0.620701	87.267035	6.408593	0.004460	4.4
284	-0.601630	88.267030	6.349942	0.004890	3.6
285	-0.564102	88.106596	6.359279	0.003145	3.7
286	-0.570332	88.461637	6.338653	0.008559	3.9
287	-0.621455	88.301203	6.347957	0.006503	3.7
288	-0.591042	89.301203	6.290406	0.006560	3.9
289	-0.602885	90.301203	6.233889	0.005392	4.2
290	-0.567193	91.301203	6.178379	0.006960	4.7
291	-0.599001	92.292193	6.124335	0.007354	3.6
292	-0.581590	92.752407	6.099557	0.004403	5.5
293	-0.603457	92.591974	6.108172	0.004844	4.3
294	-0.577588	92.955109	6.088708	0.007595	3.8
295	-0.532962	93.955055	6.035744	0.006027	4.1
296	-0.575723	94.954858	5.983702	0.005001	4.6
297	-0.590945	95.954857	5.932540	0.004640	4.6
298	-0.567922	96.068649	5.926773	0.004110	3.6
299	-0.584876	95.908402	5.934897	0.007021	4.3
300	-0.630362	95.989221	5.930797	0.006853	4.4
301	-0.615630	95.828787	5.938942	0.005242	3.7
302	-0.635042	96.828747	5.888540	0.006906	5.2
303	-0.635512	96.668314	5.896569	0.005702	4.1
304	-0.564910	97.668298	5.846880	0.005477	3.7
305	-0.588857	97.507864	5.854796	0.003704	4.9
306	-0.568594	98.494163	5.806471	0.003833	3.8
307	-0.589909	98.340565	5.813944	0.007210	5.2
308	-0.561926	99.338976	5.765708	0.004836	4.9
309	-0.542644	99.911087	5.738426	0.005772	3.8
310	-0.553486	99.764694	5.745382	0.006667	4.0
311	-0.586625	99.757934	5.745704	0.007040	3.9
312	-0.563627	100.756872	5.698564	0.007586	4.2
313	-0.560551	101.756872	5.652143	0.006781	4.5
314	-0.594502	102.756872	5.606471	0.004265	3.9
315	-0.603963	103.756870	5.561532	0.006546	4.8
316	-0.604438	103.596437	5.568693	0.007931	3.4
317	-0.578023	103.436040	5.575871	0.007869	4.3
318	-0.558471	104.436040	5.531419	0.005579	4.9
319	-0.571675	105.373194	5.490400	0.008229	4.5
320	-0.589113	105.212760	5.497379	0.003889	3.5
321	-0.590601	106.209540	5.454303	0.005402	4.4
322	-0.544498	106.212523	5.454175	0.007012	3.6
323	-0.597790	106.052094	5.461062	0.005756	5.0
324	-0.587465	107.052094	5.418415	0.004864	4.2
325	-0.581304	108.050767	5.376484	0.004811	5.3
326	-0.617318	107.890334	5.383176	0.003808	4.8
327	-0.625412	108.867900	5.342655	0.006325	5.3
328	-0.591559	109.867895	5.301830	0.006935	4.0
329	-0.592311	109.846662	5.302690	0.004962	4.0
330	-0.617131	109.686228	5.309200	0.005909	4.4
331	-0.578974	109.665841	5.310028	0.004282	4.2
332	-0.633409	109.524720	5.315770	0.006299	4.0
333	-0.550597	109.365479	5.322263	0.002815	4.7
334	-0.611063	109.327648	5.323808	0.007677	4.0
335	-0.632008	109.321294	5.324067	0.004632	4.2
336	-0.617838	109.160861	5.330630	0.006270	5.4
337	-0.561004	110.131870	5.291157	0.004361	4.2
338	-0.592173	111.131827	5.251114	0.008049	8.4
339	-0.601081	110.972496	5.257454	0.005697	3.8
340	-0.579558	111.972496	5.217916	0.004340	4.1
341	-0.604692	111.812063	5.224219	0.007624	7.1
342	-0.631682	112.811969	5.185181	0.004815	3.7
343	-0.607868	113.811968	5.146719	0.006531	3.2
344	-0.582646	114.006357	5.139309	0.007736	3.7
345	-0.570282	113.848927	5.145309	0.003570	4.7
346	-0.606325	114.848674	5.107443	0.004473	3.8
347	-0.606525	114.692515	5.113321	0.004097	4.6
348	-0.616854	115.362452	5.088199	0.004722	4.1
349	-0.611486	116.349901	5.051619	0.004608	3.6
350	-0.603791	117.349894	5.015106	0.005584	3.9
351	-0.628051	118.232108	4.983329	0.004441	4.4
352	-0.549073	118.071679	4.989077	0.005505	3.4
353	-0.613555	118.037939	4.990288	0.009541	4.3
354	-0.587307	119.037933	4.954653	0.009668	5.0
355	-0.597645	120.037933	4.919523	0.003714	5.2
356	-0.609374	119.877499	4.925125	0.005110	3.8
357	-0.538572	120.876498	4.890446	0.008616	4.5
358	-0.574343	120.716064	4.895982	0.006360	3.5
359	-0.580071	120.555631	4.901531	0.006411	3.7
360	-0.597182	121.554881	4.867173	0.008205	3.6
361	-0.583503	122.554880	4.833269	0.006188	4.8
362	-0.603146	123.365326	4.806136	0.006932	3.8
363	-0.605268	123.204892	4.811483	0.003136	3.6
364	-0.545202	123.154917	4.813151	0.006240	4.3
365	-0.604515	124.154789	4.779996	0.005085	3.5
366	-0.578022	125.154789	4.747291	0.004948	3.6
367	-0.628051	126.120161	4.716140	0.002575	4.7
368	-0.604120	126.901623	4.691222	0.004866	3.5
369	-0.581203	127.155625	4.683179	0.005687	4.5
370	-0.598039	126.995303	4.688252	0.008020	4.1
371	-0.541737	126.834869	4.693340	0.005051	3.5
372	-0.596467	126.674436	4.698439	0.008812	4.3
373	-0.580561	126.514002	4.703549	0.005900	4.0
374	-0.582068	127.514002	4.671878	0.007552	4.5
375	-0.598006	127.353568	4.676931	0.007718	3.8
376	-0.606395	128.353568	4.645616	0.005716	3.5
377	-0.583606	129.353308	4.614726	0.006955	4.2
378	-0.639532	129.193028	4.619651	0.006512	3.8
379	-0.565788	129.032596	4.624591	0.004856	4.1
380	-0.611570	130.031984	4.593989	0.007279	3.1
381	-0.579413	131.031983	4.563772	0.005065	4.5
382	-0.581269	130.871550	4.568593	0.008758	3.5
383	-0.593216	131.871550	4.538708	0.004790	3.8
384	-0.609011	131.711123	4.543476	0.007266	4.3
385	-0.596341	131.550690	4.548254	0.006533	3.7
386	-0.614226	131.402476	4.552678	0.007482	4.0
387	-0.617258	132.402469	4.523000	0.005671	4.8
388	-0.575396	132.242035	4.527735	0.004252	3.9
389	-0.556475	132.118757	4.531380	0.003276	3.7
390	-0.558081	132.029060	4.534036	0.003563	5.1
391	-0.637633	133.016816	4.504958	0.005459	4.2
392	-0.578602	133.349760	4.495241	0.004936	4.2
393	-0.584302	133.196270	4.499715	0.005734	5.0
394	-0.600725	134.193380	4.470805	0.008161	4.9
395	-0.589045	134.032947	4.475432	0.006479	3.5
396	-0.564807	135.032947	4.446749	0.008087	3.6
397	-0.565324	136.024950	4.418657	0.004682	3.5
398	-0.572451	137.024729	4.390701	0.005124	7.7
399	-0.621407	138.024307	4.363102	0.006908	4.4
400	-0.599744	138.768509	4.342779	0.006057	3.5
401	-0.611190	138.608076	4.347144	0.005686	4.5
402	-0.607896	139.608076	4.320078	0.005555	3.1
403	-0.651709	140.314754	4.301152	0.006488	5.5
404	-0.600812	140.154321	4.305434	0.006158	4.3
405	-0.608910	139.993950	4.309723	0.007283	4.7
406	-0.599979	140.959385	4.284033	0.005968	4.1
407	-0.600498	140.798952	4.288281	0.009072	3.7
408	-0.587769	141.798952	4.261940	0.005021	3.9
409	-0.584115	142.798771	4.235925	0.004842	3.9
410	-0.581180	142.638432	4.240076	0.004826	3.9
411	-0.589513	142.672626	4.239190	0.007517	4.1
412	-0.609583	142.514525	4.243289	0.005279	4.3
413	-0.556837	142.405981	4.246107	0.006882	3.9
414	-0.629524	143.405981	4.220280	0.008363	3.9
415	-0.622791	143.245547	4.224403	0.006537	4.9
416	-0.596685	143.085114	4.228533	0.007214	4.2
417	-0.609246	144.058219	4.203604	0.006902	3.7
418	-0.581135	143.897794	4.207693	0.006038	4.5
419	-0.615778	143.737377	4.211791	0.005195	4.2
420	-0.600169	144.737367	4.186378	0.005484	3.8
421	-0.626241	145.536400	4.166292	0.007282	4.9
422	-0.628681	146.536400	4.141424	0.005179	4.2
423	-0.602374	146.375966	4.145394	0.006193	4.0
424	-0.546014	146.220747	4.149242	0.008801	4.1
425	-0.601863	146.060477	4.153223	0.004569	3.6
426	-0.588854	147.060477	4.128510	0.007504	4.1
427	-0.571001	148.060389	4.104092	0.006172	3.7
428	-0.596169	147.900540	4.107976	0.004046	3.2
429	-0.605219	148.899978	4.083811	0.005448	3.5
430	-0.607277	148.741688	4.087619	0.007203	3.9
431	-0.616382	148.581254	4.091486	0.003662	5.6
432	-0.605513	149.581130	4.067503	0.006485	3.9
433	-0.624038	149.424289	4.071247	0.003874	3.6
434	-0.598261	150.089282	4.055423	0.004283	4.5
435	-0.603814	149.991161	4.057750	0.007594	3.5
436	-0.556539	150.991146	4.034157	0.006564	4.2
437	-0.609323	151.991146	4.010837	0.006442	3.9
438	-0.595007	151.830712	4.014560	0.005738	3.9
439	-0.599086	152.825591	3.991583	0.008733	3.9
440	-0.585232	152.665157	3.995271	0.007806	3.7
441	-0.645175	152.504723	3.998965	0.005399	4.5
442	-0.548936	153.504723	3.976049	0.007799	3.8
443	-0.615999	153.344394	3.979705	0.004668	4.6
444	-0.586014	154.344394	3.957009	0.007733	4.3
445	-0.597549	155.338925	3.934692	0.006160	3.7
446	-0.577546	156.338925	3.912504	0.003983	3.7
447	-0.619612	157.336843	3.890611	0.005254	4.8
448	-0.619291	157.553132	3.885898	0.005547	3.8
449	-0.635496	157.392698	3.889393	0.005525	4.0
450	-0.572391	158.375450	3.868084	0.007437	4.8
451	-0.550072	159.375450	3.846640	0.005112	4.0
452	-0.592421	159.215016	3.850064	0.006079	6.1
453	-0.576887	159.054838	3.853489	0.006547	4.6
454	-0.568206	160.054838	3.832205	0.005467	4.0
455	-0.590679	160.555944	3.821628	0.005966	4.5
456	-0.585157	161.555795	3.800697	0.005887	4.5
457	-0.610230	161.398370	3.803978	0.008380	4.1
458	-0.615622	162.396461	3.783275	0.008455	4.0
459	-0.563039	162.236028	3.786588	0.003793	4.6
460	-0.597255	162.735589	3.776293	0.005177	3.8
461	-0.551495	163.719445	3.756179	0.005248	3.2
462	-0.584768	164.553559	3.739294	0.004670	4.4
463	-0.616574	164.426616	3.741854	0.005697	4.2
464	-0.639241	164.267307	3.745072	0.006965	3.6
465	-0.651650	165.267157	3.724969	0.007185	4.8
466	-0.583317	165.106723	3.728180	0.007897	3.5
467	-0.589662	164.946290	3.731397	0.006729	4.6
468	-0.544356	165.943443	3.711493	0.004485	4.5
469	-0.572795	165.783011	3.714681	0.005352	4.0
470	-0.596954	165.622586	3.717874	0.006137	6.9
471	-0.588921	165.662179	3.717086	0.006260	4.7
472	-0.566618	166.588987	3.698721	0.005236	3.5
473	-0.565336	167.587987	3.679128	0.005148	4.2
474	-0.604626	168.585526	3.659770	0.004967	4.2
475	-0.607907	169.585526	3.640567	0.003796	4.0
476	-0.605475	169.868389	3.635172	0.009019	5.0
477	-0.628124	169.708257	3.638224	0.006806	4.7
478	-0.559141	169.547823	3.641287	0.003627	4.1
479	-0.602774	169.389754	3.644310	0.007529	3.5
480	-0.646478	169.229331	3.647384	0.004756	4.6
481	-0.611146	170.227428	3.628346	0.004897	3.9
482	-0.615152	170.066995	3.631393	0.004388	3.8
483	-0.644464	171.026293	3.613252	0.006167	4.2
484	-0.598657	171.638570	3.601767	0.005172	3.5
485	-0.610518	172.137894	3.592456	0.008337	3.1
486	-0.625213	171.977465	3.595442	0.008101	6.1
487	-0.602089	171.817031	3.598434	0.007748	5.3
488	-0.603282	172.817031	3.579868	0.007859	3.2
489	-0.544378	173.817031	3.561492	0.005674	3.9
490	-0.636713	173.658543	3.564392	0.008556	4.0
491	-0.594515	174.658543	3.546175	0.008764	4.3
492	-0.603760	174.498109	3.549085	0.007933	4.7
493	-0.546784	175.498109	3.531023	0.005626	4.4
494	-0.598259	175.337675	3.533908	0.006132	3.5
495	-0.593634	176.310007	3.516493	0.009271	4.7
496	-0.586654	177.309895	3.498763	0.006186	4.8
497	-0.593569	177.149461	3.501596	0.003078	3.5
498	-0.600256	178.149429	3.484014	0.004203	3.5
499	-0.613941	178.815949	3.472392	0.008533	5.1
