1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
79	-0.195402	7.560220	50.037840	0.002103	5.0
80	-0.216539	8.236376	48.880604	0.001203	4.0
81	-0.202941	7.465464	50.204406	0.001296	4.4
82	-0.217136	6.593384	51.791101	0.001864	3.9
83	-0.228457	7.593296	49.979957	0.001602	3.9
84	-0.221862	8.583216	48.307516	0.002148	4.2
85	-0.217549	9.582120	46.729648	0.000912	4.1
86	-0.206568	10.548998	45.297532	0.001682	3.8
87	-0.218171	11.543694	43.913015	0.001475	3.5
88	-0.202958	12.423219	42.757453	0.001747	4.2
89	-0.205331	11.537090	43.921927	0.002157	4.2
90	-0.207598	12.536893	42.612525	0.001409	3.6
91	-0.229000	13.533049	41.383306	0.001663	4.5
92	-0.217869	12.719193	42.382145	0.001359	3.8
93	-0.209219	11.833219	43.525787	0.001483	4.0
94	-0.219548	12.826046	42.248264	0.001961	3.4
95	-0.209829	11.939628	43.385181	0.001853	7.5
96	-0.196938	11.060967	44.574192	0.001797	7.2
97	-0.215725	12.060671	43.226337	0.001496	4.6
98	-0.197446	11.436470	44.058176	0.001548	3.4
99	-0.226748	12.251259	42.978574	0.001096	4.0
100	-0.215546	13.230658	41.748883	0.002225	4.4
101	-0.187486	14.230435	40.564123	0.002303	3.7
102	-0.185914	13.933853	40.908505	0.002623	4.3
103	-0.209047	13.047450	41.973531	0.002085	5.0
104	-0.217811	12.162588	43.093492	0.001532	3.9
105	-0.224076	13.038033	41.985144	0.002087	3.7
106	-0.223930	12.151613	43.107759	0.001351	3.7
107	-0.222081	13.135373	41.865420	0.001223	3.8
108	-0.205326	13.162943	41.831634	0.001182	3.9
109	-0.195369	12.491764	42.669945	0.001559	5.9
110	-0.203117	13.071245	41.944218	0.003702	4.3
111	-0.192645	12.184825	43.064616	0.001940	4.2
112	-0.211838	13.184825	41.804857	0.001990	3.7
113	-0.187311	12.298416	42.917708	0.000415	4.6
114	-0.204485	12.370869	42.824527	0.002200	3.9
115	-0.209327	13.064415	41.952627	0.002383	4.6
116	-0.200987	12.193655	43.053159	0.002080	4.6
117	-0.193052	13.193394	41.794380	0.001811	3.9
118	-0.198939	12.306976	42.906679	0.001280	4.4
119	-0.204091	11.900431	43.436869	0.001185	5.5
120	-0.193307	11.781264	43.594771	0.002524	3.4
121	-0.198879	12.620356	42.506739	0.001899	3.9
122	-0.214647	11.733937	43.657801	0.001096	4.4
123	-0.206270	12.632595	42.491272	0.002416	3.9
124	-0.189203	13.535151	41.380786	0.003367	4.0
125	-0.203932	12.741938	42.353576	0.003113	5.6
126	-0.217971	13.741938	41.134485	0.001401	3.4
127	-0.169600	14.741938	39.983610	0.001992	4.0
128	-0.204060	14.984001	39.714641	0.001031	4.0
129	-0.202916	15.869989	38.760296	0.001572	4.5
130	-0.199410	15.000431	39.696517	0.002594	4.1
131	-0.204904	14.114818	40.697682	0.001506	3.6
132	-0.202546	13.285068	41.682628	0.000981	4.4
133	-0.219088	13.638160	41.257725	0.004048	4.3
134	-0.225478	14.637594	40.100679	0.001499	5.2
135	-0.208817	15.637589	39.006161	0.001288	4.5
136	-0.182394	16.634446	37.972970	0.001932	3.8
137	-0.211349	15.749250	38.887643	0.001493	3.8
138	-0.209621	15.166047	39.514734	0.001486	4.4
139	-0.188879	14.291442	40.494002	0.002474	3.4
140	-0.228926	13.405080	41.537230	0.001835	3.1
141	-0.203801	12.518660	42.635705	0.002189	4.2
142	-0.213134	11.657638	43.759800	0.001363	3.9
143	-0.203707	12.603451	42.528124	0.002166	3.6
144	-0.195089	13.599981	41.303252	0.001792	3.7
145	-0.187776	14.517334	40.236458	0.002090	4.4
146	-0.207680	13.632637	41.264306	0.002977	3.8
147	-0.209611	12.769369	42.319172	0.002239	4.2
148	-0.182302	13.768828	41.102671	0.000920	4.6
149	-0.215015	14.757108	39.966647	0.001261	3.4
150	-0.211974	14.109515	40.703829	0.001193	4.3
151	-0.216811	13.857309	40.998337	0.001743	3.6
152	-0.220200	13.912085	40.934012	0.001500	4.5
153	-0.219028	14.904445	39.802640	0.001640	3.6
154	-0.218231	14.408468	40.360168	0.001596	4.2
155	-0.225532	13.523629	41.394597	0.002321	4.9
156	-0.220048	14.523620	40.229338	0.002288	3.7
157	-0.203786	13.637200	41.258870	0.001656	4.1
158	-0.205842	12.750794	42.342462	0.001872	4.9
159	-0.191776	13.654072	41.238782	0.001658	3.4
160	-0.207703	14.648467	40.088447	0.001526	4.7
161	-0.226412	13.836317	41.023042	0.002300	4.0
162	-0.217108	14.827779	39.887812	0.001480	3.7
163	-0.207883	14.814125	39.903019	0.001425	4.2
164	-0.228498	15.786656	38.848101	0.002228	4.4
165	-0.195444	16.785256	37.821412	0.002728	4.0
166	-0.211351	17.785256	36.846262	0.000940	4.0
167	-0.210164	18.784748	35.920592	0.001530	3.0
168	-0.196618	17.919983	36.718714	0.001518	3.8
169	-0.197504	17.034620	37.573445	0.001487	3.7
170	-0.227931	17.986414	36.656146	0.002316	4.3
171	-0.209939	17.133770	37.475752	0.000925	3.8
172	-0.230279	16.539708	38.068802	0.001274	3.8
173	-0.206109	17.484013	37.134685	0.002183	3.6
174	-0.217645	16.599978	38.007781	0.001188	4.9
175	-0.210709	17.599975	37.023126	0.002147	4.4
176	-0.224800	16.714311	37.892558	0.001529	7.6
177	-0.212451	15.828503	38.803959	0.001884	5.0
178	-0.209444	16.580167	38.027817	0.001126	4.0
179	-0.193125	15.717718	38.921038	0.002428	3.8
180	-0.203872	16.133588	38.485150	0.002870	3.6
181	-0.197144	17.133588	37.475931	0.001160	4.7
182	-0.206918	16.247755	38.367190	0.001729	5.6
183	-0.219118	17.247290	37.364522	0.000920	3.5
184	-0.216745	16.503152	38.105910	0.001503	4.6
185	-0.220800	15.840549	38.791271	0.001621	3.3
186	-0.203853	14.975679	39.723829	0.001559	5.1
187	-0.221215	14.089474	40.727078	0.002286	3.5
188	-0.206400	15.051279	39.640527	0.001565	5.0
189	-0.223531	16.050945	38.570992	0.001544	4.6
190	-0.187085	16.875605	37.731192	0.001653	3.9
191	-0.194819	16.698212	37.908740	0.002186	3.8
192	-0.204388	17.616744	37.007048	0.003522	4.3
193	-0.203483	16.730323	37.876477	0.001438	3.5
194	-0.210953	17.729144	36.899646	0.000796	3.1
195	-0.201153	18.365111	36.303510	0.002577	4.7
196	-0.217808	17.938203	36.701532	0.001516	4.3
197	-0.227587	18.748014	35.953789	0.002651	3.5
198	-0.210253	17.954334	36.686334	0.001595	4.1
199	-0.199642	18.954333	35.768128	0.003192	4.5
200	-0.188534	19.954333	34.894762	0.002564	3.7
201	-0.222373	20.954333	34.063030	0.001174	4.9
202	-0.210989	20.103418	34.768196	0.001160	3.8
203	-0.215081	19.922576	34.921842	0.001437	3.4
204	-0.220826	19.363559	35.405494	0.001338	5.0
205	-0.214791	20.230311	34.661191	0.002211	4.5
206	-0.199273	21.219575	33.849031	0.001046	3.4
207	-0.205320	21.990196	33.242270	0.001884	4.8
208	-0.206659	21.371438	33.727713	0.002136	5.3
209	-0.188029	22.371407	32.950089	0.001358	6.1
210	-0.211986	22.464509	32.879509	0.002015	3.7
211	-0.209980	23.464466	32.140085	0.001961	4.4
212	-0.210155	24.464466	31.433157	0.002171	4.1
213	-0.215968	25.415441	30.789144	0.002116	3.6
214	-0.209043	24.529390	31.388334	0.002264	5.0
215	-0.205234	24.113997	31.677347	0.001090	4.7
216	-0.203202	25.048854	31.034251	0.001827	4.7
217	-0.196373	24.228956	31.596832	0.002357	4.1
218	-0.226522	23.342536	32.228461	0.001641	3.7
219	-0.199383	22.456155	32.885830	0.001492	4.5
220	-0.208728	23.445766	32.153607	0.002759	3.4
221	-0.207705	24.445766	31.446091	0.002695	3.4
222	-0.207116	25.445766	30.769042	0.002018	3.0
223	-0.191159	24.619860	31.326087	0.000662	5.3
224	-0.213319	23.739629	31.942413	0.001525	4.7
225	-0.225351	24.475957	31.425215	0.001366	3.4
226	-0.221228	24.223102	31.600922	0.002238	4.4
227	-0.223917	23.623165	32.025781	0.001466	4.1
228	-0.196259	22.736762	32.674840	0.002435	3.8
229	-0.193916	21.851412	33.349933	0.003002	3.8
230	-0.212038	22.851412	32.589411	0.001419	4.9
231	-0.215144	23.848525	31.864854	0.000979	3.5
232	-0.220058	22.989439	32.487154	0.001330	4.2
233	-0.192750	23.817241	31.887097	0.001428	3.5
234	-0.199870	24.461757	31.435030	0.001170	4.4
235	-0.211119	24.454732	31.439889	0.001678	4.2
236	-0.206442	23.569045	32.064670	0.002191	4.8
237	-0.211899	22.685680	32.713047	0.001504	4.7
238	-0.195363	23.685639	31.981006	0.001228	3.4
239	-0.187780	24.273557	31.565704	0.001419	5.1
240	-0.185482	25.183774	30.943589	0.002486	4.6
241	-0.212245	24.297496	31.549023	0.001151	3.5
242	-0.211568	23.411774	32.178217	0.001684	3.5
243	-0.197815	23.435333	32.161157	0.001854	4.7
244	-0.215192	24.435188	31.453413	0.001317	3.8
245	-0.206737	23.554096	32.075429	0.001897	3.8
246	-0.222536	22.668775	32.725711	0.003530	3.7
247	-0.229631	21.782355	33.403765	0.001548	5.6
248	-0.215745	20.895934	34.110511	0.002221	3.5
249	-0.229138	20.009519	34.847805	0.001779	4.4
250	-0.212221	19.123106	35.617674	0.001942	4.2
251	-0.218133	18.329855	36.336053	0.001507	3.5
252	-0.207388	18.808527	35.899136	0.002426	3.8
253	-0.203893	19.808496	35.019465	0.002135	4.1
254	-0.189492	19.522970	35.266214	0.001529	4.2
255	-0.209735	20.361806	34.550999	0.001796	3.7
256	-0.204881	21.361635	33.735519	0.002038	3.1
257	-0.208350	22.361635	32.957515	0.001757	3.5
258	-0.213068	23.272157	32.279694	0.002001	3.0
259	-0.215132	22.386671	32.938497	0.002270	3.8
260	-0.206343	21.500387	33.625381	0.002032	4.0
261	-0.223099	22.497682	32.854433	0.002009	3.7
262	-0.202260	23.497682	32.116093	0.003512	3.7
263	-0.215611	22.611262	32.768869	0.002295	4.4
264	-0.212414	21.724868	33.448710	0.001579	4.1
265	-0.204850	21.054954	33.981531	0.002776	3.5
266	-0.217636	22.003996	33.231603	0.001466	3.9
267	-0.208234	23.003995	32.476408	0.001067	4.8
268	-0.216565	22.470231	32.875181	0.001286	3.3
269	-0.216509	23.168595	32.355381	0.001381	3.0
270	-0.212847	22.297715	33.006169	0.002327	4.5
271	-0.205282	21.411357	33.695968	0.002355	3.9
272	-0.213673	20.524937	34.415265	0.001095	4.2
273	-0.215054	19.819674	35.009876	0.001288	4.8
274	-0.198804	20.432947	34.491674	0.000625	3.5
275	-0.207785	19.612132	35.188788	0.001463	3.8
276	-0.202661	19.279848	35.479074	0.002003	3.0
277	-0.201934	18.395451	36.275551	0.001840	3.4
278	-0.214575	19.394263	35.378581	0.005020	3.1
279	-0.222200	18.529496	36.152541	0.001672	3.8
280	-0.181308	19.529496	35.260535	0.001518	4.5
281	-0.218110	19.344016	35.422644	0.001464	4.1
282	-0.202250	20.221890	34.668273	0.001282	4.0
283	-0.216992	19.579027	35.217496	0.001210	4.6
284	-0.196931	18.745696	35.955886	0.001082	3.9
285	-0.222926	17.874056	36.762095	0.002002	4.3
286	-0.197905	18.053297	36.593370	0.001734	4.4
287	-0.206318	18.719907	35.979231	0.001688	3.4
288	-0.213269	17.850223	36.784646	0.000846	3.0
289	-0.208811	17.261672	37.350478	0.000956	4.8
290	-0.218717	17.335576	37.278472	0.001718	3.7
291	-0.211288	18.327631	36.338108	0.001227	3.5
292	-0.205038	19.287454	35.472376	0.001299	4.1
293	-0.205905	20.137808	34.739132	0.001099	3.8
294	-0.203996	19.268204	35.489333	0.001305	3.4
295	-0.208701	18.463193	36.213282	0.001814	7.4
296	-0.229430	18.428056	36.245554	0.001542	3.9
297	-0.199180	17.609387	37.014100	0.001404	4.0
298	-0.209057	16.756918	37.849798	0.001487	4.0
299	-0.212919	16.230320	38.385157	0.001682	3.6
300	-0.228776	15.407388	39.252795	0.001697	3.8
301	-0.218636	16.407363	38.203487	0.001223	4.7
302	-0.190291	17.399307	37.216602	0.001767	3.4
303	-0.202742	18.390644	36.279978	0.001364	3.1
304	-0.206585	17.505281	37.114174	0.001732	4.7
305	-0.221040	18.496201	36.183017	0.001255	4.0
306	-0.220146	18.887239	35.828294	0.003127	3.8
307	-0.205674	18.000825	36.642602	0.002110	3.5
308	-0.188994	18.013899	36.630323	0.002724	4.2
309	-0.204343	18.024842	36.620051	0.001785	4.5
310	-0.210853	17.156111	37.453810	0.002537	4.8
311	-0.196918	18.156106	36.497289	0.003291	4.3
312	-0.202579	17.269686	37.342656	0.001402	7.6
313	-0.222175	16.501542	38.107546	0.002763	4.2
314	-0.201305	15.615121	39.030096	0.001726	3.6
315	-0.204372	14.746607	39.978388	0.002202	4.0
316	-0.221837	13.860259	40.994868	0.001202	3.4
317	-0.214362	13.977215	40.857790	0.001480	4.1
318	-0.204976	14.975824	39.723669	0.001167	3.9
319	-0.214653	14.305871	40.477452	0.001963	4.4
320	-0.225700	15.304409	39.364137	0.001523	3.6
321	-0.203101	14.418891	40.348291	0.001728	4.2
322	-0.233198	14.211531	40.585901	0.001556	3.9
323	-0.201537	15.185065	39.493966	0.002498	3.5
324	-0.210327	14.414186	40.353651	0.001959	3.0
325	-0.207315	14.984329	39.714280	0.001842	6.1
326	-0.199316	15.984320	38.640475	0.002450	5.6
327	-0.214151	15.097903	39.589328	0.002431	3.9
328	-0.211428	16.097901	38.522171	0.001830	4.2
329	-0.221095	15.211483	39.465153	0.002025	4.4
330	-0.194066	16.173895	38.443421	0.001112	4.1
331	-0.207392	17.173888	37.436367	0.001984	3.9
332	-0.202179	16.292374	38.321285	0.002079	4.4
333	-0.190850	17.291187	37.321688	0.000807	3.5
334	-0.209485	18.277500	36.384487	0.002090	4.3
335	-0.202725	18.014106	36.630128	0.001456	4.4
336	-0.209443	19.000263	35.727058	0.002166	3.9
337	-0.196327	19.873160	34.964062	0.002752	3.7
338	-0.211501	19.078212	35.657572	0.001295	4.5
339	-0.216587	18.191868	36.463986	0.001747	4.2
340	-0.202396	17.305716	37.307531	0.001378	3.7
341	-0.204492	18.295250	36.368052	0.002317	4.1
342	-0.219856	17.409120	37.207093	0.001547	3.4
343	-0.213437	18.409118	36.262971	0.001278	3.2
344	-0.199467	18.889501	35.826262	0.001727	3.5
345	-0.214446	18.671093	36.023503	0.001846	3.9
346	-0.207796	18.928891	35.790919	0.002207	4.5
347	-0.210888	19.917616	34.926074	0.001720	4.2
348	-0.211546	19.044837	35.687290	0.002058	4.0
349	-0.203002	19.823207	35.006845	0.001828	4.9
350	-0.208859	18.963997	35.759479	0.001996	3.9
351	-0.207320	19.963127	34.887271	0.001732	3.8
352	-0.209700	20.934556	34.079095	0.001427	3.8
353	-0.216181	21.851634	33.349760	0.002079	3.4
354	-0.211917	20.971010	34.049496	0.001829	3.7
355	-0.214142	20.264438	34.632526	0.001362	5.5
356	-0.210596	19.483424	35.300663	0.002214	4.5
357	-0.195820	18.597120	36.090799	0.002167	3.5
358	-0.203953	19.597118	35.201802	0.001600	4.1
359	-0.219882	18.833268	35.876839	0.001829	4.1
360	-0.205371	19.833201	34.998278	0.001241	3.7
361	-0.205300	20.748652	34.230847	0.001691	3.7
362	-0.212550	19.981454	34.871669	0.002321	3.8
363	-0.198846	19.095034	35.642612	0.002160	4.0
364	-0.207967	20.095034	34.775290	0.001662	4.0
365	-0.214210	19.208722	35.541833	0.002534	3.4
366	-0.207751	18.348596	36.318747	0.002179	4.4
367	-0.222220	17.462447	37.155507	0.001756	3.9
368	-0.218230	18.453802	36.221901	0.002558	4.0
369	-0.224023	18.884087	35.831125	0.002525	3.7
370	-0.226781	19.884087	34.954718	0.002428	3.9
371	-0.216458	18.997666	35.729377	0.001814	5.1
372	-0.199653	18.111246	36.539151	0.002079	3.4
373	-0.204773	17.368187	37.246787	0.002245	3.9
374	-0.192332	18.351201	36.316343	0.001212	3.9
375	-0.185783	18.963572	35.759859	0.002200	4.1
376	-0.220600	19.903831	34.937845	0.001766	4.3
377	-0.213184	20.902417	34.105233	0.001824	3.5
378	-0.216558	20.019903	34.838983	0.002595	4.2
379	-0.212704	21.019903	34.009877	0.001361	4.1
380	-0.196511	21.996797	33.237166	0.001295	4.0
381	-0.212546	22.881144	32.567331	0.001390	3.5
382	-0.223849	23.881007	31.841793	0.001944	4.2
383	-0.219225	24.880719	31.147980	0.001984	4.7
384	-0.199896	23.994299	31.761617	0.001429	3.7
385	-0.214811	24.658300	31.299714	0.001797	3.6
386	-0.206791	25.605752	30.663419	0.001458	4.0
387	-0.216583	25.010272	31.060275	0.001946	4.3
388	-0.208924	24.323012	31.531261	0.001272	4.2
389	-0.210637	24.892951	31.139678	0.003046	4.2
390	-0.212136	24.006532	31.752985	0.002830	3.9
391	-0.214392	25.006532	31.062800	0.002006	4.2
392	-0.187386	26.006532	30.401982	0.000999	3.4
393	-0.214022	26.955152	29.800588	0.001965	7.5
394	-0.216372	26.411132	30.142535	0.003271	5.2
395	-0.215886	25.524721	30.716825	0.001497	4.6
396	-0.222940	26.112120	30.333844	0.002307	3.8
397	-0.190942	26.914718	29.825735	0.001478	4.0
398	-0.199185	26.028888	30.387529	0.001175	5.1
399	-0.192137	26.777227	29.911567	0.001682	4.3
400	-0.223934	27.511524	29.458809	0.001177	3.8
401	-0.222817	28.505046	28.867597	0.001758	4.0
402	-0.187985	29.504126	28.296534	0.001438	3.4
403	-0.216870	30.482456	27.758810	0.002980	4.1
404	-0.200144	31.302161	27.323760	0.001050	4.3
405	-0.206537	31.681778	27.126869	0.001529	4.5
406	-0.226889	31.049490	27.456402	0.001487	3.6
407	-0.214914	31.369373	27.288692	0.001432	4.3
408	-0.209741	30.513235	27.742224	0.001746	4.0
409	-0.210923	31.511272	27.214951	0.002730	3.5
410	-0.203947	32.511272	26.706368	0.002114	3.4
411	-0.213787	31.813280	27.059325	0.001700	5.1
412	-0.205679	30.927126	27.521101	0.001678	4.4
413	-0.202101	31.503977	27.218733	0.003003	3.6
414	-0.192931	32.503977	26.710009	0.001188	4.1
415	-0.205781	33.503907	26.219987	0.001582	4.0
416	-0.201989	33.455600	26.243246	0.001212	4.4
417	-0.220595	32.684820	26.620034	0.001959	3.4
418	-0.201356	31.802548	27.064825	0.001661	4.6
419	-0.210819	30.921074	27.524309	0.001601	4.2
420	-0.198364	31.890969	27.019579	0.001627	3.9
421	-0.222442	32.890962	26.518207	0.001245	3.4
422	-0.213350	32.571375	26.676405	0.001509	3.2
423	-0.201309	31.686767	27.124301	0.002275	4.7
424	-0.228459	30.800389	27.588436	0.001955	4.0
425	-0.220855	31.800389	27.065931	0.001345	3.4
426	-0.202676	30.914040	27.528039	0.001637	4.1
427	-0.194589	31.903934	27.012957	0.001435	4.9
428	-0.205321	32.770724	26.577505	0.001695	3.4
429	-0.203683	32.397669	26.763185	0.001707	3.1
430	-0.206065	31.512046	27.214550	0.001616	4.5
431	-0.216488	32.512021	26.705994	0.001749	4.3
432	-0.212161	33.485456	26.228866	0.002015	3.5
433	-0.210909	32.601018	26.661652	0.001925	4.5
434	-0.198682	31.986409	26.970911	0.002222	3.5
435	-0.205002	32.986405	26.471326	0.002020	4.2
436	-0.217773	33.986360	25.989931	0.001577	4.3
437	-0.212005	33.150564	26.391077	0.001388	4.4
438	-0.207488	32.278827	26.822882	0.002479	4.1
439	-0.225524	31.392639	27.276574	0.001885	4.9
440	-0.232701	30.506220	27.746003	0.002144	5.3
441	-0.217076	30.935797	27.516507	0.001623	4.1
442	-0.209046	30.049444	27.994266	0.001088	4.5
443	-0.201146	29.199259	28.468383	0.001504	3.9
444	-0.210278	29.173554	28.482968	0.001397	4.0
445	-0.189143	30.165185	27.930940	0.002721	3.1
446	-0.196395	29.278767	28.423365	0.001907	3.7
447	-0.193350	30.278760	27.869077	0.001491	3.4
448	-0.209043	29.394537	28.358068	0.002417	3.9
449	-0.202588	29.123788	28.511247	0.002721	4.2
450	-0.196612	28.237375	29.024531	0.002521	4.1
451	-0.209328	29.237375	28.446783	0.001559	4.5
452	-0.207303	30.237371	27.891589	0.002118	5.4
453	-0.203641	29.411749	28.348386	0.002907	3.4
454	-0.212124	30.351628	27.829531	0.001303	3.3
455	-0.234800	29.467206	28.317235	0.001705	4.6
456	-0.228158	30.432137	27.785968	0.001656	3.6
457	-0.199479	29.612899	28.235721	0.001287	3.9
458	-0.212874	28.726593	28.738983	0.001916	3.8
459	-0.193464	29.725106	28.173262	0.002049	3.5
460	-0.216875	30.583361	27.704509	0.001116	4.2
461	-0.198023	31.515898	27.212554	0.001562	8.2
462	-0.194963	31.617007	27.160262	0.001067	3.7
463	-0.208243	31.789207	27.071665	0.001688	4.6
464	-0.229530	32.709442	26.607830	0.001510	3.2
465	-0.211813	32.037800	26.944777	0.002101	3.6
466	-0.217652	31.668359	27.133781	0.002090	3.3
467	-0.219759	32.648587	26.638012	0.001833	4.3
468	-0.195798	33.574918	26.185870	0.001512	3.7
469	-0.210498	34.217881	25.880959	0.001674	3.6
470	-0.201235	33.796971	26.079757	0.001448	4.1
471	-0.197550	34.018914	25.974553	0.001506	4.7
472	-0.202988	33.132662	26.399805	0.002109	4.3
473	-0.195933	32.251479	26.836658	0.001446	3.9
474	-0.219107	33.251309	26.342069	0.001982	4.4
475	-0.208123	32.364983	26.779578	0.001331	3.9
476	-0.224245	31.496275	27.222726	0.001973	3.5
477	-0.224265	32.436865	26.743554	0.001299	4.0
478	-0.192621	33.436246	26.252577	0.004936	3.9
479	-0.203246	33.874589	26.042869	0.001238	4.6
480	-0.207635	34.874589	25.576774	0.002244	5.0
481	-0.224581	33.989690	25.988357	0.002503	3.6
482	-0.231598	34.989690	25.524194	0.001110	3.1
483	-0.213026	35.989689	25.076321	0.001953	6.8
484	-0.234296	35.142578	25.454686	0.002459	4.1
485	-0.180184	36.142556	25.009237	0.001469	3.5
486	-0.214559	37.142556	24.579100	0.001647	4.2
487	-0.201799	36.555722	24.829707	0.001953	4.3
488	-0.222651	35.670429	25.217591	0.002970	4.1
489	-0.202470	36.649267	24.789417	0.002396	3.8
490	-0.205530	35.762847	25.176533	0.002498	4.4
491	-0.211390	36.762847	24.740673	0.002303	4.2
492	-0.209001	35.876949	25.126026	0.001295	3.8
493	-0.225574	35.003806	25.517761	0.001366	3.9
494	-0.203444	34.117547	25.928072	0.001670	4.4
495	-0.211691	33.231385	26.351746	0.002197	3.6
496	-0.213559	33.166301	26.383410	0.001781	3.3
497	-0.242568	34.166301	25.905157	0.001038	4.0
498	-0.225152	33.376563	26.281391	0.001351	4.1
499	-0.205311	33.082875	26.424108	0.001357	5.7
