1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
91	-0.069802	426.598440	0.001196	9.4
92	-1.592904	425.270849	0.021642	9.9
93	-1.331964	423.954220	0.020698	8.8
94	-1.249700	422.648404	0.023728	8.3
95	-1.627346	421.353259	0.030539	9.4
96	-0.885914	420.068643	0.012684	9.3
97	-1.706099	418.794419	0.035313	9.2
98	-1.834137	417.530451	0.011308	9.9
99	-0.063808	416.276604	0.001135	9.0
100	-1.759499	415.032748	0.013724	8.9
101	-0.036190	413.798754	0.000900	8.4
102	-1.222028	412.574495	0.018456	10.0
103	-0.829143	411.359849	0.009878	8.4
104	-1.196589	410.154691	0.013955	8.9
105	-1.464018	408.958904	0.012690	8.9
106	-1.324542	407.772368	0.013544	9.0
107	-1.729350	406.594968	0.027933	9.1
108	-1.531721	405.426590	0.010132	9.9
109	-1.046519	404.267122	0.017631	10.1
110	-1.239090	403.116456	0.032487	9.4
111	-0.384241	401.974481	0.005321	8.0
112	-1.681600	400.841093	0.004126	9.0
113	-1.635171	399.716187	0.011870	7.7
114	-1.386398	398.599660	0.017462	8.7
115	-0.189323	397.491411	0.003487	8.4
116	-0.000002	396.391342	0.000001	8.7
117	-1.666263	395.299353	0.010352	8.7
118	-0.489379	394.215350	0.006392	8.6
119	-0.000017	393.139238	0.000004	9.6
120	-0.393227	392.070924	0.005155	9.4
121	-1.525880	391.010316	0.025919	10.6
122	-1.564252	389.957325	0.030108	7.9
123	-0.731192	388.911862	0.010806	8.9
124	-0.043371	387.873839	0.001369	8.9
125	-1.687377	386.843173	0.035292	11.0
126	-1.514215	385.819777	0.013923	9.0
127	-0.073885	384.803569	0.004060	10.0
128	-1.501532	383.794468	0.019366	13.4
129	-0.017660	382.792393	0.000588	7.6
130	-1.495116	381.797264	0.011547	7.2
131	-0.301448	380.809005	0.004704	7.4
132	-0.307954	379.827537	0.004832	12.7
133	-1.916909	378.852786	0.025553	8.3
134	-1.219965	377.884678	0.007147	9.3
135	-1.032832	376.923138	0.004898	9.2
136	-0.874097	375.968095	0.032870	8.1
137	-0.740418	375.019479	0.005989	10.3
138	-1.317063	374.077218	0.015032	8.7
139	-1.643983	373.141244	0.022118	8.9
140	-0.559211	372.211489	0.006668	8.5
141	-0.269988	371.287887	0.004783	7.7
142	-1.071874	370.370370	0.011333	8.4
143	-1.134134	369.458876	0.007404	8.7
144	-1.237577	368.553338	0.024232	11.3
145	-0.008264	367.653696	0.000281	7.4
146	-1.801772	366.759885	0.022120	8.9
147	-1.030599	365.871846	0.011594	9.3
148	-0.684681	364.989518	0.007843	9.6
149	-0.204857	364.112841	0.005222	8.4
150	-0.497168	363.241757	0.006852	7.9
151	-1.752132	362.376208	0.026394	10.4
152	-1.653954	361.516137	0.027540	11.9
153	-0.000003	360.661488	0.000001	11.4
154	-0.738919	359.812206	0.017284	11.5
155	-1.322108	358.968236	0.002678	15.3
156	-1.707347	358.129524	0.020746	13.7
157	-1.520441	357.296018	0.018037	13.6
158	-0.471898	356.467665	0.005452	8.9
159	-1.008230	355.644414	0.024470	7.5
160	-1.542754	354.826213	0.015543	8.7
161	-0.853991	354.013012	0.017627	12.5
162	-0.031644	353.204763	0.000993	8.9
163	-0.069195	352.401415	0.000900	11.0
164	-1.369772	351.602922	0.011306	8.6
165	-1.526120	350.809235	0.009083	8.5
166	-1.030010	350.020308	0.008996	10.1
167	-0.941366	349.236095	0.006982	8.1
168	-0.348673	348.456550	0.005623	10.2
169	-1.256463	347.681627	0.015705	10.3
170	-1.803064	346.911283	0.017358	9.5
171	-0.656001	346.145474	0.007086	9.7
172	-0.151633	345.384157	0.002135	8.6
173	-1.446499	344.627288	0.014728	8.4
174	-1.130866	343.874826	0.015713	8.7
175	-0.497163	343.126729	0.005188	9.9
176	-0.016788	342.382957	0.000898	9.3
177	-1.388017	341.643469	0.021563	9.4
178	-0.987203	340.908224	0.005911	8.7
179	-1.617960	340.177184	0.017066	8.8
180	-0.618156	339.450309	0.026001	8.7
181	-1.060225	338.727561	0.012008	8.9
182	-0.323029	338.008902	0.003868	9.1
183	-0.095663	337.294295	0.002533	8.8
184	-1.650746	336.583703	0.015467	9.1
185	-1.355624	335.877089	0.019700	9.7
186	-0.522344	335.174416	0.006611	8.4
187	-1.462344	334.475651	0.024137	8.7
188	-0.000013	333.780756	0.000003	9.5
189	-1.348368	333.089698	0.007521	8.4
190	-1.921476	332.402443	0.031078	9.6
191	-0.963224	331.718955	0.006258	9.0
192	-1.098920	331.039203	0.013911	8.9
193	-1.315092	330.363153	0.006486	9.4
194	-1.435643	329.690771	0.009614	13.8
195	-1.747003	329.022027	0.018701	8.5
196	-0.529773	328.356888	0.005962	9.1
197	-0.287036	327.695322	0.001974	9.4
198	-0.063504	327.037299	0.001649	9.8
199	-0.994668	326.382787	0.014721	9.9
200	-0.894071	325.731758	0.005525	9.1
201	-1.185984	325.084179	0.004264	10.9
202	-1.328485	324.440023	0.028404	7.6
203	-0.102365	323.799258	0.001990	7.4
204	-1.513941	323.161858	0.016860	8.9
205	-1.597309	322.527792	0.012563	8.6
206	-0.059515	321.897034	0.001447	9.0
207	-0.091463	321.269554	0.001350	8.4
208	-0.033896	320.645325	0.000925	11.0
209	-0.265001	320.024320	0.001945	9.6
210	-1.289238	319.406512	0.018180	8.1
211	-1.798368	318.791875	0.013757	8.6
212	-1.270012	318.180381	0.011021	7.7
213	-0.532064	317.572005	0.002810	8.8
214	-0.471125	316.966721	0.005103	8.9
215	-1.619320	316.364504	0.021686	8.4
216	-1.661338	315.765329	0.014682	8.9
217	-0.216795	315.169170	0.003356	8.2
218	-0.281458	314.576003	0.004243	10.3
219	-1.392334	313.985804	0.017333	8.9
220	-1.751666	313.398548	0.022079	9.8
221	-1.560863	312.814213	0.011069	8.5
222	-1.599981	312.232773	0.019123	9.1
223	-0.859982	311.654207	0.011735	8.6
224	-0.676811	311.078491	0.006889	8.3
225	-0.000000	310.505602	0.000000	9.6
226	-0.459288	309.935518	0.004110	8.6
227	-1.039313	309.368217	0.015143	8.2
228	-0.751784	308.803676	0.006769	12.9
229	-1.426719	308.241874	0.012586	9.1
230	-1.474326	307.682789	0.020092	9.6
231	-1.722354	307.126400	0.057337	9.1
232	-1.730333	306.572687	0.038159	8.8
233	-1.247419	306.021627	0.016690	8.8
234	-0.774931	305.473201	0.015683	9.8
235	-1.812448	304.927388	0.019764	9.2
236	-0.945586	304.384168	0.012660	9.7
237	-0.181956	303.843521	0.005372	8.6
238	-0.567729	303.305427	0.007405	8.8
239	-0.362670	302.769867	0.004339	9.1
240	-1.686135	302.236821	0.018924	9.5
241	-1.291653	301.706270	0.007108	9.0
242	-0.927685	301.178196	0.004859	8.7
243	-1.498572	300.652580	0.009425	8.5
244	-1.838979	300.129402	0.018277	12.3
245	-1.663596	299.608645	0.020599	8.2
246	-0.237163	299.090291	0.002012	9.3
247	-1.624042	298.574321	0.014009	9.1
248	-0.872020	298.060718	0.008147	10.5
249	-1.637375	297.549465	0.011969	14.7
250	-1.307031	297.040543	0.020807	10.4
251	-0.870057	296.533936	0.003758	11.2
252	-0.990166	296.029626	0.010762	14.3
253	-0.551928	295.527597	0.014182	14.9
254	-0.001328	295.027832	0.000166	8.3
255	-1.027548	294.530315	0.016119	9.0
256	-1.708489	294.035028	0.012867	10.0
257	-1.180828	293.541956	0.007498	9.9
258	-1.341353	293.051083	0.007836	8.6
259	-1.920907	292.562393	0.025423	8.2
260	-0.025242	292.075870	0.000740	13.4
261	-1.145806	291.591498	0.011209	8.5
262	-1.824620	291.109263	0.013381	14.5
263	-1.514488	290.629149	0.016465	8.8
264	-1.695740	290.151140	0.020030	8.5
265	-1.543950	289.675222	0.036935	8.4
266	-1.541109	289.201380	0.011006	8.2
267	-1.083841	288.729600	0.010119	9.5
268	-0.004187	288.259866	0.000321	8.8
269	-1.496582	287.792165	0.025601	7.2
270	-1.670046	287.326481	0.014476	8.9
271	-0.449920	286.862802	0.011464	9.0
272	-0.280968	286.401113	0.004315	10.1
273	-0.901409	285.941400	0.006896	12.7
274	-2.023395	285.483649	0.015588	9.1
275	-0.041805	285.027847	0.002482	8.7
276	-0.265100	284.573981	0.004180	8.2
277	-1.241330	284.122037	0.012954	9.4
278	-1.573356	283.672002	0.013997	8.2
279	-0.498767	283.223863	0.004230	9.3
280	-1.438050	282.777607	0.012122	9.3
281	-0.855460	282.333221	0.003024	7.9
282	-0.005984	281.890692	0.000567	8.7
283	-1.722551	281.450008	0.026242	8.3
284	-1.936442	281.011157	0.011263	8.5
285	-1.399319	280.574125	0.014713	9.3
286	-0.806093	280.138901	0.017342	8.3
287	-0.068976	279.705473	0.000943	9.1
288	-1.072717	279.273829	0.005831	7.6
289	-0.931385	278.843956	0.037556	8.8
290	-0.197584	278.415844	0.002945	8.7
291	-1.487116	277.989479	0.015308	10.9
292	-1.767974	277.564851	0.009122	10.2
293	-1.546766	277.141949	0.018902	9.8
294	-1.194570	276.720761	0.005980	9.5
295	-1.173765	276.301275	0.005710	9.1
296	-1.533545	275.883480	0.033446	8.6
297	-1.096605	275.467366	0.005697	9.1
298	-1.614116	275.052922	0.028101	7.9
299	-1.886640	274.640136	0.023275	8.8
300	-1.749826	274.228998	0.012885	8.2
301	-0.735412	273.819497	0.006605	11.9
302	-1.506969	273.411623	0.013756	11.5
303	-1.278776	273.005365	0.010186	9.2
304	-0.579770	272.600712	0.004713	8.4
305	-1.437083	272.197655	0.017080	8.4
306	-1.320302	271.796184	0.008290	8.2
307	-1.515607	271.396287	0.014980	8.9
308	-0.473442	270.997956	0.002465	8.7
309	-0.807141	270.601180	0.008544	8.5
310	-0.092312	270.205949	0.001582	8.0
311	-1.412470	269.812254	0.015748	9.0
312	-1.539897	269.420085	0.009851	9.0
313	-0.401215	269.029432	0.004271	9.2
314	-1.610546	268.640287	0.021962	9.2
315	-1.740334	268.252638	0.014696	8.8
316	-0.878837	267.866478	0.020544	9.4
317	-1.579869	267.481796	0.024473	8.1
318	-1.859262	267.098584	0.013286	13.1
319	-1.295470	266.716833	0.012553	8.9
320	-0.864938	266.336533	0.007481	14.2
321	-1.150718	265.957676	0.013264	8.9
322	-0.133525	265.580253	0.001669	9.3
323	-0.617306	265.204254	0.007739	8.7
324	-0.334736	264.829672	0.004615	7.8
325	-1.004493	264.456497	0.010814	9.6
326	-0.984450	264.084721	0.007807	7.7
327	-1.786405	263.714335	0.012091	9.0
328	-0.475842	263.345332	0.004824	8.6
329	-1.609187	262.977702	0.021584	8.9
330	-1.296138	262.611438	0.013460	8.4
331	-0.482068	262.246531	0.004621	8.9
332	-1.835102	261.882973	0.035293	9.6
333	-0.349467	261.520756	0.005218	9.6
334	-0.003743	261.159871	0.000243	10.1
335	-1.376786	260.800312	0.010764	8.3
336	-1.016307	260.442070	0.011366	8.1
337	-0.964096	260.085137	0.013004	9.3
338	-0.905119	259.729505	0.006645	8.7
339	-1.625708	259.375167	0.032197	9.1
340	-0.362391	259.022116	0.003946	13.7
341	-1.652954	258.670343	0.014371	7.4
342	-0.047490	258.319841	0.001614	9.0
343	-1.478895	257.970602	0.016419	8.3
344	-0.147173	257.622620	0.004067	9.2
345	-1.559393	257.275887	0.012991	9.7
346	-1.966949	256.930396	0.026335	14.9
347	-1.795407	256.586139	0.029090	11.8
348	-0.426425	256.243109	0.006037	8.7
349	-1.803785	255.901300	0.008026	15.9
350	-1.483477	255.560703	0.033604	13.2
351	-0.948444	255.221313	0.030505	8.4
352	-0.692183	254.883122	0.004493	8.5
353	-0.526100	254.546124	0.006549	8.2
354	-1.660419	254.210311	0.007049	8.6
355	-0.048846	253.875677	0.000488	9.2
356	-0.362820	253.542215	0.001915	8.2
357	-1.126266	253.209918	0.031663	9.5
358	-0.756141	252.878781	0.006435	8.4
359	-0.094469	252.548795	0.002866	8.3
360	-1.577592	252.219956	0.020917	8.8
361	-1.625242	251.892255	0.026225	8.6
362	-0.000003	251.565688	0.000001	9.2
363	-1.548888	251.240247	0.023542	8.0
364	-0.278739	250.915926	0.006327	9.0
365	-0.001426	250.592720	0.000148	9.1
366	-0.001954	250.270621	0.000230	8.7
367	-1.623970	249.949624	0.012255	8.3
368	-0.000231	249.629723	0.000036	8.2
369	-1.794470	249.310911	0.018474	8.3
370	-1.018345	248.993182	0.017469	8.5
371	-0.643435	248.676531	0.013808	8.5
372	-0.633234	248.360952	0.002662	9.1
373	-0.236737	248.046438	0.002039	10.9
374	-1.592599	247.732984	0.019323	13.1
375	-1.191907	247.420584	0.019518	8.7
376	-1.657114	247.109233	0.003448	9.8
377	-0.342431	246.798924	0.002837	8.9
378	-1.248653	246.489652	0.022422	8.9
379	-0.483825	246.181412	0.004179	10.8
380	-0.619342	245.874197	0.012778	10.4
381	-1.898809	245.568002	0.025863	8.8
382	-1.930789	245.262822	0.004006	9.2
383	-1.544934	244.958652	0.010798	8.7
384	-1.407872	244.655485	0.016927	8.7
385	-1.224117	244.353317	0.011988	8.4
386	-0.559336	244.052142	0.008195	8.4
387	-0.785641	243.751955	0.008257	7.7
388	-1.288780	243.452750	0.007211	9.4
389	-0.409756	243.154523	0.005145	8.8
390	-1.215171	242.857268	0.008446	14.2
391	-1.364788	242.560980	0.014692	8.7
392	-1.705238	242.265654	0.011362	8.7
393	-0.005301	241.971285	0.000255	8.8
394	-1.741359	241.677868	0.024527	10.2
395	-1.251639	241.385397	0.009635	9.3
396	-1.864000	241.093869	0.010369	8.9
397	-0.591257	240.803278	0.005341	8.9
398	-1.627838	240.513619	0.036753	8.7
399	-0.224828	240.224887	0.003215	8.7
400	-1.458458	239.937077	0.017968	8.2
401	-1.432920	239.650186	0.008677	8.1
402	-0.284125	239.364207	0.004509	9.6
403	-0.384480	239.079136	0.004481	8.0
404	-1.675891	238.794969	0.017137	9.3
405	-0.705678	238.511701	0.006804	8.4
406	-0.742990	238.229327	0.014348	9.0
407	-0.000002	237.947843	0.000001	8.6
408	-0.421762	237.667244	0.004075	13.2
409	-1.508866	237.387526	0.013202	9.2
410	-1.839455	237.108684	0.008938	10.4
411	-0.001442	236.830714	0.000164	8.9
412	-1.362027	236.553610	0.007139	11.8
413	-1.546331	236.277370	0.012644	8.4
414	-1.695894	236.001989	0.019917	7.7
415	-1.356837	235.727461	0.012522	8.8
416	-1.352527	235.453784	0.011136	9.2
417	-0.502184	235.180952	0.009007	8.8
418	-1.763255	234.908962	0.016657	8.8
419	-1.327938	234.637809	0.022093	9.6
420	-1.697842	234.367488	0.013476	9.3
421	-0.779017	234.097997	0.009310	9.0
422	-1.648861	233.829331	0.011529	8.6
423	-1.322188	233.561485	0.006849	8.5
424	-0.000073	233.294456	0.000015	8.9
425	-1.831692	233.028239	0.020998	8.3
426	-0.662217	232.762831	0.015837	8.9
427	-0.201541	232.498228	0.001659	9.2
428	-0.814978	232.234425	0.013250	11.5
429	-1.231590	231.971419	0.019419	9.8
430	-1.537553	231.709205	0.013282	9.6
431	-1.533549	231.447781	0.019267	9.0
432	-1.399642	231.187141	0.026278	11.5
433	-1.405736	230.927283	0.011824	8.2
434	-1.129291	230.668202	0.007158	8.5
435	-0.000000	230.409895	0.000000	9.5
436	-1.392950	230.152358	0.006827	8.6
437	-1.800335	229.895587	0.032682	9.1
438	-1.304618	229.639578	0.018671	11.9
439	-0.226576	229.384329	0.004515	7.2
440	-0.384705	229.129834	0.002800	8.8
441	-1.419518	228.876091	0.023768	8.3
442	-0.311298	228.623096	0.003672	10.0
443	-1.803025	228.370846	0.013521	9.3
444	-0.916280	228.119336	0.011158	8.0
445	-0.000216	227.868563	0.000041	9.6
446	-1.354732	227.618525	0.012840	7.9
447	-0.602180	227.369216	0.005713	8.9
448	-1.807357	227.120635	0.031247	12.7
449	-1.526060	226.872777	0.020316	11.3
450	-0.307188	226.625638	0.004377	9.0
451	-1.517217	226.379217	0.016395	7.1
452	-2.018991	226.133509	0.021100	8.8
453	-0.000013	225.888510	0.000003	7.4
454	-1.319504	225.644218	0.011517	7.3
455	-0.271933	225.400630	0.003682	8.4
456	-1.548550	225.157741	0.018991	9.1
457	-1.921421	224.915549	0.020210	9.7
458	-0.474939	224.674051	0.006869	8.1
459	-1.161864	224.433242	0.032769	9.1
460	-0.941738	224.193121	0.009676	12.2
461	-0.018364	223.953684	0.000507	8.1
462	-0.975706	223.714927	0.011522	16.0
463	-0.892308	223.476848	0.008669	8.5
464	-1.228032	223.239444	0.015974	8.3
465	-0.825574	223.002710	0.010478	7.9
466	-1.784942	222.766645	0.020276	8.6
467	-1.670744	222.531245	0.027232	9.0
468	-1.614107	222.296508	0.020508	9.3
469	-1.263394	222.062429	0.014168	7.9
470	-1.479807	221.829007	0.013390	8.9
471	-1.294358	221.596238	0.022556	8.1
472	-1.154209	221.364119	0.004412	7.7
473	-1.868528	221.132647	0.017276	8.0
474	-1.407159	220.901820	0.035064	9.0
475	-0.000026	220.671634	0.000006	9.4
476	-1.414090	220.442086	0.028516	9.0
477	-1.673676	220.213174	0.008067	12.7
478	-1.435518	219.984895	0.018204	9.7
479	-1.779377	219.757246	0.016629	7.7
480	-0.975986	219.530224	0.030854	9.6
481	-1.790378	219.303826	0.026563	8.4
482	-1.047508	219.078050	0.004183	8.3
483	-1.022269	218.852893	0.009070	9.0
484	-1.570820	218.628352	0.012244	8.3
485	-1.733022	218.404424	0.019364	10.1
486	-0.697234	218.181106	0.005886	9.2
487	-0.953262	217.958397	0.008273	8.4
488	-0.806708	217.736292	0.012755	9.4
489	-1.409190	217.514790	0.021415	8.8
490	-1.588046	217.293888	0.014607	11.4
491	-1.314367	217.073584	0.020467	13.8
492	-1.370762	216.853873	0.005664	7.8
493	-0.755876	216.634755	0.005128	8.8
494	-1.660578	216.416227	0.018720	8.5
495	-1.610195	216.198285	0.010697	8.8
496	-0.290294	215.980927	0.003111	7.8
497	-0.671313	215.764151	0.005947	8.1
498	-0.461204	215.547955	0.005375	8.2
499	-1.256022	215.332335	0.010804	11.0
500	-1.098679	215.117289	0.010929	9.0
501	-0.363195	214.902815	0.002967	8.7
502	-0.617208	214.688911	0.009073	8.4
503	-0.902890	214.475573	0.008502	8.9
504	-1.576199	214.262800	0.014052	8.7
505	-1.484684	214.050588	0.016237	9.0
506	-1.265576	213.838936	0.010263	8.1
507	-1.432646	213.627842	0.007286	8.6
508	-0.065095	213.417302	0.003176	8.2
509	-1.067656	213.207314	0.007049	8.9
510	-1.396895	212.997877	0.036815	8.5
511	-1.192583	212.788987	0.033645	8.0
512	-0.026745	212.580642	0.000424	8.6
513	-1.619958	212.372841	0.009484	12.5
514	-0.281573	212.165581	0.002385	9.1
515	-0.551244	211.958859	0.006553	8.3
516	-1.384479	211.752673	0.014152	13.3
517	-1.771546	211.547021	0.019897	10.1
518	-0.469953	211.341902	0.003749	10.8
519	-1.461146	211.137311	0.013686	8.8
520	-0.930723	210.933248	0.011387	13.2
521	-1.404472	210.729710	0.020707	11.3
522	-0.000037	210.526695	0.000008	10.7
523	-1.019503	210.324200	0.010785	7.6
524	-1.129652	210.122224	0.012278	9.0
525	-1.472967	209.920765	0.026868	15.6
526	-1.480295	209.719820	0.014409	10.4
527	-1.539118	209.519387	0.017513	12.8
528	-0.030358	209.319463	0.000747	14.3
529	-1.282922	209.120048	0.008574	9.6
530	-1.054459	208.921139	0.018758	13.3
531	-1.482621	208.722733	0.010310	8.7
532	-0.923311	208.524829	0.010383	9.6
533	-1.385217	208.327425	0.008766	10.2
534	-1.726034	208.130518	0.015039	11.8
535	-1.016883	207.934107	0.004615	10.9
536	-0.837540	207.738189	0.005226	7.9
537	-0.000000	207.542762	0.000000	9.5
538	-1.062259	207.347825	0.009396	10.8
539	-0.192290	207.153376	0.005033	12.9
540	-1.241414	206.959412	0.009309	10.0
541	-1.799248	206.765932	0.020486	11.7
542	-1.194512	206.572933	0.012431	8.6
543	-0.888214	206.380414	0.004428	12.4
544	-0.067889	206.188373	0.001486	17.2
545	-1.725417	205.996807	0.009876	8.7
546	-1.050132	205.805716	0.005871	8.2
547	-0.170435	205.615096	0.001719	19.3
548	-0.883476	205.424946	0.014563	12.4
549	-0.791783	205.235265	0.010596	12.3
550	-1.403005	205.046050	0.021471	8.9
551	-1.637498	204.857299	0.024663	10.2
552	-1.265877	204.669011	0.015886	14.3
553	-1.893434	204.481184	0.007359	8.4
554	-1.516689	204.293816	0.016918	11.1
555	-1.482024	204.106905	0.005600	13.9
556	-0.734018	203.920449	0.007135	9.8
557	-0.952650	203.734447	0.018837	12.8
558	-0.000001	203.548896	0.000000	8.6
559	-0.447232	203.363795	0.003983	9.5
560	-0.784636	203.179143	0.006884	13.7
561	-1.552662	202.994937	0.016500	8.2
562	-1.899219	202.811176	0.015578	9.4
563	-1.764691	202.627857	0.021269	11.0
564	-0.886739	202.444980	0.010385	13.4
565	-1.836050	202.262543	0.051943	9.2
566	-0.152638	202.080543	0.002906	13.5
567	-1.033293	201.898979	0.036532	11.0
568	-1.587448	201.717849	0.010553	11.6
569	-1.600305	201.537153	0.033439	10.7
570	-1.711978	201.356887	0.018505	8.4
571	-0.090641	201.177050	0.002185	10.2
572	-1.028709	200.997642	0.008417	13.1
573	-0.988951	200.818659	0.008979	8.0
574	-0.085704	200.640100	0.002708	13.5
575	-0.141205	200.461965	0.001841	10.2
576	-0.668146	200.284250	0.005361	9.1
577	-1.134535	200.106955	0.006178	12.8
578	-1.413156	199.930078	0.010735	9.6
579	-1.058677	199.753617	0.013718	7.0
580	-1.431091	199.577571	0.008563	9.9
581	-0.000004	199.401938	0.000001	10.1
582	-1.761773	199.226717	0.016161	9.1
583	-1.428064	199.051905	0.014003	10.0
584	-0.997034	198.877502	0.006085	11.0
585	-0.978829	198.703506	0.007130	8.2
586	-0.892122	198.529916	0.006266	9.4
587	-1.207141	198.356729	0.047479	11.8
588	-0.554562	198.183944	0.003015	10.9
589	-1.179738	198.011560	0.008341	14.0
590	-1.345499	197.839576	0.005589	9.8
591	-1.456284	197.667989	0.017070	7.8
592	-0.732437	197.496798	0.006844	9.3
593	-1.004935	197.326002	0.004538	9.5
594	-0.405378	197.155600	0.005160	7.9
595	-1.231907	196.985589	0.004671	7.8
596	-0.063217	196.815969	0.001089	8.4
597	-1.724784	196.646738	0.011770	9.4
598	-0.929041	196.477894	0.007949	8.8
599	-1.471296	196.309436	0.014129	8.1
600	-0.955938	196.141363	0.008744	9.1
601	-1.821063	195.973673	0.006858	8.0
602	-0.440518	195.806365	0.006466	10.5
603	-1.477383	195.639437	0.011544	7.8
604	-1.599836	195.472888	0.041379	9.2
605	-1.496329	195.306717	0.016075	8.9
606	-1.298734	195.140922	0.023999	11.8
607	-0.004326	194.975501	0.000305	7.4
608	-1.759742	194.810454	0.013107	7.3
609	-1.568762	194.645779	0.011249	10.0
610	-0.684963	194.481475	0.007498	8.8
611	-1.863132	194.317540	0.022842	8.1
612	-0.048906	194.153973	0.000773	8.8
613	-0.586986	193.990773	0.005407	8.8
614	-1.015591	193.827938	0.008928	8.8
615	-1.011231	193.665467	0.030440	12.7
616	-1.942657	193.503358	0.019023	9.3
617	-0.383356	193.341611	0.005570	9.0
618	-0.982278	193.180224	0.008648	7.2
619	-1.247483	193.019196	0.003560	8.5
620	-0.314487	192.858525	0.003018	8.0
621	-1.285432	192.698210	0.012581	9.8
622	-1.279952	192.538251	0.012656	11.0
623	-1.642426	192.378644	0.025341	8.4
624	-0.406388	192.219391	0.004414	8.3
625	-1.182235	192.060488	0.012527	8.7
626	-1.863482	191.901935	0.013018	8.0
627	-0.922468	191.743730	0.006459	9.4
628	-1.479633	191.585873	0.014464	8.3
629	-1.497132	191.428362	0.021705	8.9
630	-1.843908	191.271196	0.006754	9.2
631	-1.705650	191.114374	0.018552	8.3
632	-1.285380	190.957893	0.011990	10.4
