1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
37	-0.552465	15.836818	22.400686	0.007863	5.0
38	-0.526396	15.256225	22.759401	0.008808	3.7
39	-0.517580	16.256225	22.148513	0.004599	4.7
40	-0.506535	15.901114	22.361656	0.009672	3.7
41	-0.544001	15.324968	22.716331	0.004235	5.5
42	-0.551653	14.744387	23.085303	0.008315	4.1
43	-0.490465	15.654304	22.512226	0.006306	4.5
44	-0.487166	15.073711	22.874552	0.006298	4.8
45	-0.505996	14.493119	23.248732	0.007008	4.0
46	-0.491772	13.912527	23.635356	0.008228	4.8
47	-0.501863	14.912526	22.977219	0.009447	5.3
48	-0.531280	15.912526	22.354742	0.003010	4.1
49	-0.518094	15.356610	22.696560	0.010871	4.6
50	-0.504516	16.343821	22.096560	0.006424	5.4
51	-0.523041	15.763228	22.445526	0.008612	4.1
52	-0.475165	16.763217	21.851157	0.007690	4.9
53	-0.479516	16.182629	22.192352	0.006044	4.7
54	-0.503935	17.182629	21.611136	0.009251	4.3
55	-0.492974	16.604579	21.943338	0.011744	5.9
56	-0.499306	16.023987	22.287443	0.010223	4.3
57	-0.517505	17.023987	21.701301	0.007417	4.2
58	-0.486051	17.022853	21.701948	0.003486	4.8
59	-0.526405	18.021939	21.146309	0.008333	4.9
60	-0.496347	19.011454	20.623344	0.005271	3.9
61	-0.522421	20.011447	20.120480	0.006484	4.7
62	-0.523480	19.431178	20.409249	0.005563	3.7
63	-0.558608	20.428210	19.918070	0.007644	6.3
64	-0.508461	19.847618	20.201178	0.008492	5.4
65	-0.529708	19.267182	20.492370	0.010410	3.9
66	-0.500084	20.267182	19.995792	0.010001	5.9
67	-0.553772	19.686589	20.281130	0.007181	4.4
68	-0.528773	19.105996	20.574729	0.007266	5.1
69	-0.475572	18.525403	20.876953	0.004834	4.9
70	-0.503932	18.046952	21.132763	0.010173	4.2
71	-0.501813	19.046952	20.605063	0.006127	4.8
72	-0.537911	20.046952	20.103076	0.007649	4.6
73	-0.533820	21.008576	19.642894	0.009627	5.2
74	-0.521394	20.427983	19.918179	0.007725	4.8
75	-0.536086	19.847392	20.201290	0.006046	4.7
76	-0.518736	20.847392	19.718553	0.008387	6.8
77	-0.507371	20.266865	19.995946	0.006050	4.9
78	-0.488184	19.686298	20.281275	0.006868	5.2
79	-0.482852	19.330075	20.460413	0.005130	4.4
80	-0.568007	20.322659	19.968947	0.006680	5.7
81	-0.499117	20.079872	20.086966	0.007420	5.4
82	-0.561386	21.079872	19.609613	0.009349	3.9
83	-0.516167	22.079003	19.154807	0.012080	5.6
84	-0.561520	21.498410	19.416491	0.010175	5.0
85	-0.536532	22.498410	18.970118	0.006474	3.8
86	-0.529880	22.388041	19.018374	0.007875	5.2
87	-0.504052	21.807450	19.276317	0.006154	4.2
88	-0.532976	22.807450	18.836294	0.009658	4.4
89	-0.496650	23.176006	18.679144	0.005985	5.4
90	-0.507780	22.595414	18.927908	0.009300	3.9
91	-0.522423	22.660870	18.899532	0.008257	5.1
92	-0.501254	23.660870	18.476353	0.005048	5.5
93	-0.457088	23.111397	18.706503	0.009445	3.9
94	-0.541511	24.096416	18.297906	0.008453	5.3
95	-0.523035	25.096416	17.900958	0.007410	5.3
96	-0.485171	26.096416	17.520866	0.004274	5.0
97	-0.506982	25.518428	17.738561	0.006539	5.9
98	-0.545298	24.937872	17.962739	0.007381	4.0
99	-0.534826	24.357280	18.192669	0.009347	4.4
100	-0.494646	23.777483	18.428235	0.005361	4.3
101	-0.518486	23.196890	18.670318	0.006597	4.3
102	-0.501404	22.645766	18.906072	0.006341	4.1
103	-0.513663	23.427161	18.573548	0.008870	4.5
104	-0.495953	24.427121	18.164699	0.010087	3.4
105	-0.463444	25.412330	17.779112	0.007233	4.2
106	-0.531870	26.412330	17.404123	0.009143	4.5
107	-0.560155	25.831737	17.619889	0.009178	4.1
108	-0.546856	26.831737	17.251516	0.006410	5.1
109	-0.503720	27.831737	16.898231	0.004914	3.9
110	-0.518385	28.831736	16.559126	0.008436	4.2
111	-0.489347	28.257244	16.752257	0.007420	3.9
112	-0.532363	27.748837	16.926968	0.009536	5.2
113	-0.498535	28.507029	16.667734	0.009084	4.0
114	-0.524507	29.507029	16.337726	0.006683	4.5
115	-0.509693	30.506987	16.020545	0.007335	4.9
116	-0.550743	29.926396	16.203188	0.006418	3.8
117	-0.515279	29.345803	16.390045	0.010210	4.5
118	-0.471207	30.345799	16.070837	0.007677	4.1
119	-0.519864	30.782692	15.935247	0.007952	5.2
120	-0.520491	30.202099	16.115941	0.007588	4.8
121	-0.518308	31.201938	15.807267	0.006100	5.0
122	-0.481248	32.201938	15.510149	0.007580	4.2
123	-0.551941	31.622328	15.680986	0.010716	5.7
124	-0.561202	32.622328	15.388552	0.009766	5.4
125	-0.505452	32.101342	15.539532	0.006671	3.7
126	-0.522524	31.521782	15.711005	0.009766	4.8
127	-0.516865	30.941190	15.886621	0.006437	5.2
128	-0.484892	30.360597	16.066207	0.010026	5.3
129	-0.507252	31.360597	15.759369	0.006657	4.3
130	-0.561445	30.780005	15.936074	0.006111	4.0
131	-0.519184	30.199557	16.116741	0.007999	5.1
132	-0.497426	31.066152	15.848492	0.005034	3.9
133	-0.522267	30.485562	16.027211	0.007830	4.1
134	-0.534528	31.485562	15.721847	0.005910	4.5
135	-0.530667	30.904969	15.897707	0.009934	5.3
136	-0.486543	31.901778	15.598152	0.006555	5.4
137	-0.515587	32.901778	15.308771	0.006845	3.9
138	-0.526284	32.321293	15.475431	0.004140	3.7
139	-0.514697	33.321244	15.190558	0.008807	4.7
140	-0.532323	32.740654	15.354670	0.004900	4.5
141	-0.513682	32.567469	15.404312	0.005306	4.9
142	-0.521420	33.567467	15.122014	0.005641	3.8
143	-0.519964	34.567457	14.849879	0.010571	4.6
144	-0.519749	35.567457	14.587362	0.007359	4.4
145	-0.490095	34.986864	14.738636	0.009368	4.5
146	-0.482636	34.406271	14.893079	0.006026	5.0
147	-0.517066	35.406271	14.629047	0.008342	5.0
148	-0.523022	34.825679	14.781190	0.006718	3.7
149	-0.542334	34.245116	14.936524	0.009193	4.5
150	-0.523687	33.664524	15.095165	0.004374	4.0
151	-0.526002	34.179111	14.954391	0.006939	4.6
152	-0.499758	33.644052	15.100820	0.004717	6.7
153	-0.562069	33.540719	15.129430	0.005486	4.4
154	-0.489963	34.531491	14.859496	0.007759	3.8
155	-0.480933	33.951577	15.016311	0.010878	4.8
156	-0.542068	34.951577	14.747931	0.004600	6.0
157	-0.523274	34.370986	14.902570	0.006271	3.9
158	-0.526298	35.098078	14.709416	0.010077	4.6
159	-0.538016	36.098078	14.451800	0.011538	5.3
160	-0.541746	35.517485	14.600260	0.009546	3.8
161	-0.534168	36.517408	14.346439	0.007145	5.1
162	-0.531842	35.936820	14.492730	0.006883	5.0
163	-0.520218	36.629338	14.318575	0.005254	3.7
164	-0.537762	37.402486	14.129022	0.007628	5.0
165	-0.524465	38.402485	13.891170	0.011825	4.3
166	-0.501824	39.331185	13.677338	0.008558	4.8
167	-0.542569	40.331182	13.454331	0.006190	4.1
168	-0.472940	39.830217	13.565133	0.013688	4.6
169	-0.501871	39.249624	13.695853	0.009378	4.5
170	-0.516584	40.249624	13.472246	0.006059	4.4
171	-0.547082	40.813714	13.349303	0.007918	4.6
172	-0.509982	40.707790	13.372218	0.006763	4.8
173	-0.501070	40.127707	13.499116	0.007489	4.5
174	-0.502500	41.127706	13.281836	0.005341	4.7
175	-0.540641	42.004247	13.097053	0.010141	4.4
176	-0.503418	42.949516	12.903459	0.012363	5.2
177	-0.536286	42.368924	13.021682	0.007653	5.0
178	-0.500150	43.368924	12.819385	0.008569	3.6
179	-0.506056	42.788331	12.936065	0.005859	5.1
180	-0.501623	43.582763	12.776939	0.006546	5.1
181	-0.528886	43.233158	12.846480	0.007152	6.8
182	-0.500149	42.653475	12.963471	0.006975	3.6
183	-0.495945	43.653411	12.762977	0.005780	4.4
184	-0.490811	44.653411	12.568578	0.006859	3.9
185	-0.537123	45.365984	12.433629	0.007297	4.9
186	-0.506515	46.365979	12.249061	0.005611	3.9
187	-0.540288	47.365978	12.069892	0.007691	5.2
188	-0.523289	48.365846	11.895912	0.008619	4.8
189	-0.471546	49.365844	11.726854	0.009809	4.8
190	-0.508988	50.365844	11.562534	0.008078	4.3
191	-0.503372	49.785251	11.657372	0.007222	5.2
192	-0.497946	49.204658	11.753778	0.006384	3.3
193	-0.517746	50.129209	11.601001	0.010149	5.7
194	-0.534473	51.129209	11.440164	0.009565	5.1
195	-0.501338	50.548616	11.532997	0.005145	3.6
196	-0.533886	49.968023	11.627349	0.004752	5.6
197	-0.525185	50.968023	11.465787	0.010044	4.4
198	-0.474179	51.343966	11.406203	0.008194	4.3
199	-0.473323	52.343966	11.250687	0.010342	5.4
200	-0.502406	51.763373	11.340458	0.007839	4.3
201	-0.519931	51.182780	11.431674	0.006421	4.6
202	-0.515449	51.330858	11.408271	0.005937	5.2
203	-0.491121	51.375503	11.401233	0.008504	5.5
204	-0.509561	50.800472	11.492543	0.009388	4.7
205	-0.495302	51.771806	11.339144	0.007773	4.4
206	-0.522341	52.771806	11.185438	0.010267	4.4
207	-0.478450	53.771806	11.035844	0.005533	4.1
208	-0.511395	53.202153	11.120567	0.007624	4.0
209	-0.499866	54.202153	10.972691	0.008190	5.3
210	-0.525179	55.202153	10.828697	0.004676	4.5
211	-0.481375	54.621560	10.911835	0.009829	4.2
212	-0.510472	55.621135	10.769483	0.008485	4.4
213	-0.499278	56.621135	10.630738	0.007783	4.0
214	-0.514955	57.621135	10.495524	0.009702	5.1
215	-0.486082	58.620110	10.363839	0.007354	4.7
216	-0.529994	58.046127	10.439095	0.005970	4.5
217	-0.506054	57.465611	10.516327	0.007439	4.7
218	-0.519109	58.465608	10.383989	0.011553	3.9
219	-0.506328	59.465608	10.254940	0.007602	4.8
220	-0.504168	58.885016	10.329471	0.010791	4.4
221	-0.527008	59.885016	10.201766	0.014034	4.3
222	-0.480335	60.885016	10.077179	0.007807	5.1
223	-0.525369	60.304423	10.149140	0.006795	5.5
224	-0.519279	59.735045	10.220716	0.007497	4.0
225	-0.532671	60.735044	10.095669	0.006358	5.1
226	-0.504892	60.991553	10.064085	0.007050	4.2
227	-0.483270	61.991553	9.942819	0.005918	4.5
228	-0.533112	62.991323	9.824467	0.008399	5.8
229	-0.503221	63.991323	9.708873	0.008593	5.5
230	-0.507832	63.410731	9.775653	0.007049	4.7
231	-0.490492	64.410731	9.661198	0.006543	5.7
232	-0.478879	63.830138	9.727321	0.009426	4.4
233	-0.520113	64.790804	9.618397	0.010942	4.6
234	-0.529439	64.210211	9.683933	0.005721	5.1
235	-0.515587	65.175077	9.575506	0.009308	4.5
236	-0.513012	64.594485	9.640457	0.005283	5.8
237	-0.517480	64.013893	9.706296	0.007146	5.5
238	-0.520084	65.006785	9.594243	0.009413	3.9
239	-0.509399	66.006785	9.483973	0.005262	5.2
240	-0.534874	65.426192	9.547684	0.007577	5.2
241	-0.503173	64.845599	9.612257	0.007315	3.9
242	-0.531495	64.265009	9.677710	0.006593	4.6
243	-0.479395	63.684464	9.744054	0.003738	6.2
244	-0.517010	64.683472	9.630445	0.008403	5.2
245	-0.524341	65.683289	9.519366	0.003449	4.0
246	-0.511426	66.326333	9.449269	0.007017	4.2
247	-0.515192	65.753120	9.511704	0.007767	4.5
248	-0.522550	66.753120	9.403312	0.008457	4.9
249	-0.509373	66.173959	9.465785	0.006704	4.3
250	-0.544871	66.715733	9.407320	0.006248	4.7
251	-0.522426	66.176333	9.465528	0.005443	5.0
252	-0.511377	67.176330	9.358180	0.007018	3.9
253	-0.519735	66.595737	9.420207	0.008259	5.3
254	-0.484156	67.595737	9.313879	0.005416	6.5
255	-0.503873	68.230558	9.247617	0.007847	3.9
256	-0.518177	69.229528	9.145232	0.007366	4.1
257	-0.496619	70.161990	9.051689	0.006654	4.5
258	-0.513436	71.161990	8.953474	0.006429	3.7
259	-0.504499	72.161630	8.857402	0.007181	5.7
260	-0.523002	71.581038	8.912948	0.007081	4.8
261	-0.516441	71.000449	8.969195	0.005942	4.6
262	-0.553267	71.861824	8.885998	0.011559	4.4
263	-0.476898	72.861413	8.791366	0.007740	3.9
264	-0.505371	73.861413	8.698690	0.006168	4.7
265	-0.519809	74.861189	8.607967	0.009058	4.2
266	-0.497744	74.288812	8.659673	0.008812	4.6
267	-0.509615	73.708219	8.712760	0.006164	4.5
268	-0.508712	74.708195	8.621728	0.011004	4.2
269	-0.469414	75.708195	8.532576	0.008614	3.6
270	-0.534876	76.708194	8.445249	0.005481	5.6
271	-0.545322	77.708194	8.359691	0.007133	5.0
272	-0.510182	77.309470	8.393596	0.011199	4.7
273	-0.489492	78.309470	8.309077	0.008510	6.2
274	-0.516711	79.309470	8.226242	0.010252	4.8
275	-0.507493	80.309470	8.145043	0.007808	4.7
276	-0.505590	79.728877	8.191990	0.009992	4.2
277	-0.507651	80.024545	8.168015	0.008815	4.4
278	-0.522769	79.443953	8.215228	0.007986	5.0
279	-0.513719	78.863360	8.262990	0.008376	4.8
280	-0.483847	79.832706	8.183555	0.008244	5.6
281	-0.512165	79.252121	8.230948	0.005979	4.2
282	-0.551344	80.252118	8.149657	0.006699	4.9
283	-0.490196	81.252112	8.069955	0.006900	5.1
284	-0.530513	81.263470	8.069059	0.011712	3.5
285	-0.498567	80.682877	8.115132	0.005904	4.1
286	-0.495910	81.682835	8.036104	0.009239	3.5
287	-0.510683	82.664847	7.959979	0.006506	4.1
288	-0.499055	83.664847	7.883927	0.008590	5.6
289	-0.520402	84.664841	7.809315	0.009591	3.9
290	-0.525532	84.084248	7.852461	0.014973	4.6
291	-0.485137	83.503655	7.896087	0.003653	5.7
292	-0.528382	82.923063	7.940201	0.009798	3.9
293	-0.538949	82.342471	7.984810	0.008868	4.5
294	-0.510762	83.342471	7.908285	0.007221	5.6
295	-0.511129	84.342471	7.833213	0.006158	4.8
296	-0.515044	85.332036	7.760314	0.006399	4.2
297	-0.528789	84.751444	7.802919	0.008207	5.9
298	-0.488911	84.173929	7.845766	0.005202	4.6
299	-0.504226	85.173747	7.771884	0.013011	3.9
300	-0.513365	84.593400	7.814598	0.010386	5.1
301	-0.529672	84.012808	7.857803	0.011006	4.1
302	-0.508803	85.012808	7.783682	0.006508	4.3
303	-0.537145	86.012808	7.710946	0.005821	4.4
304	-0.522370	87.012807	7.639557	0.005639	5.1
305	-0.481433	86.432215	7.680843	0.006024	5.0
306	-0.536135	87.432173	7.610011	0.012496	4.3
307	-0.514366	88.432173	7.540470	0.007809	4.8
308	-0.567534	89.432173	7.472188	0.008816	5.0
309	-0.519753	88.851580	7.511681	0.007635	3.9
310	-0.510415	88.288409	7.550389	0.004033	3.9
311	-0.516273	88.355015	7.545790	0.006548	5.3
312	-0.529321	87.774528	7.586059	0.009743	4.7
313	-0.518051	88.724250	7.520398	0.009355	4.5
314	-0.535262	88.143657	7.560403	0.006720	5.4
315	-0.485405	89.141229	7.491926	0.005105	4.5
316	-0.526266	90.141227	7.424518	0.007569	4.5
317	-0.499127	89.591492	7.461424	0.004166	5.0
318	-0.557433	90.591485	7.394561	0.007887	4.4
319	-0.524159	91.591462	7.328886	0.010079	4.6
320	-0.507130	91.010873	7.366874	0.009015	5.0
321	-0.558007	90.430281	7.405258	0.007193	5.1
322	-0.500991	89.849688	7.444044	0.005690	5.4
323	-0.517304	89.274253	7.482889	0.010124	5.0
324	-0.529289	90.274253	7.415642	0.004982	3.9
325	-0.520351	91.274253	7.349592	0.004462	5.0
326	-0.505594	91.347952	7.344771	0.008485	5.7
327	-0.514293	90.769159	7.382806	0.012921	3.8
328	-0.544748	91.696857	7.322032	0.012443	4.8
329	-0.534486	91.116264	7.359949	0.007045	3.3
330	-0.503181	90.535672	7.398261	0.011261	4.9
331	-0.518824	89.955079	7.436974	0.011120	4.0
332	-0.527078	90.955079	7.370545	0.009698	4.8
333	-0.488961	90.374486	7.408968	0.009704	4.7
334	-0.534841	91.374486	7.343037	0.009009	4.7
335	-0.526882	92.374486	7.278269	0.007102	5.8
336	-0.534984	91.793894	7.315733	0.006140	4.5
337	-0.497694	91.213636	7.353563	0.008257	4.9
338	-0.545374	90.633499	7.391778	0.011299	5.4
339	-0.508918	91.633499	7.326151	0.005998	3.8
340	-0.496468	92.633499	7.261679	0.005504	5.5
341	-0.532992	93.633499	7.198332	0.007447	4.7
342	-0.522786	94.633480	7.136082	0.007538	3.7
343	-0.512290	94.052943	7.172089	0.005681	4.6
344	-0.526283	93.916433	7.180609	0.008632	4.9
345	-0.550491	94.916433	7.118663	0.004863	4.2
346	-0.506430	95.916403	7.057778	0.004695	5.5
347	-0.504653	96.916376	6.997925	0.006008	5.5
348	-0.485409	96.335796	7.032551	0.008638	5.4
349	-0.495542	97.335070	6.973165	0.010398	3.6
350	-0.520734	96.754477	7.007547	0.008386	5.0
351	-0.543251	97.754477	6.948538	0.005594	5.4
352	-0.514138	98.754474	6.890515	0.005818	4.5
353	-0.522811	98.216307	6.921620	0.007603	4.8
354	-0.512016	99.204301	6.864729	0.007506	4.4
355	-0.521030	98.623708	6.898047	0.010088	4.2
356	-0.506519	98.356465	6.913492	0.012920	4.2
357	-0.518243	99.356465	6.856050	0.010079	3.7
358	-0.526516	98.775872	6.889284	0.006791	4.7
359	-0.519330	99.775872	6.832242	0.006409	4.4
360	-0.533817	99.206205	6.864621	0.006537	4.3
361	-0.517509	100.206144	6.807988	0.005718	4.4
362	-0.534113	99.625552	6.840756	0.005758	4.9
363	-0.534626	100.622767	6.784667	0.006325	4.6
364	-0.513801	100.202412	6.808198	0.008165	4.8
365	-0.522696	101.202412	6.752485	0.005262	4.1
366	-0.479299	100.621820	6.784720	0.005669	4.1
367	-0.543400	100.154628	6.810883	0.005704	4.3
368	-0.518226	99.574035	6.843679	0.008193	6.1
369	-0.528774	98.994790	6.876715	0.010692	5.7
370	-0.478575	99.994790	6.819880	0.007296	3.8
371	-0.484172	99.497643	6.848018	0.007068	4.3
372	-0.514224	100.497643	6.791654	0.011252	4.1
373	-0.508720	99.917050	6.824265	0.005075	5.0
374	-0.530284	99.340801	6.856943	0.005153	3.9
375	-0.504089	98.762425	6.890057	0.010087	4.4
376	-0.545112	98.849199	6.885069	0.006197	4.9
377	-0.530567	98.270651	6.918466	0.004788	4.4
378	-0.477505	99.214815	6.864129	0.007868	4.4
379	-0.496693	99.710437	6.835946	0.004964	4.7
380	-0.510650	99.140570	6.868371	0.010992	4.0
381	-0.523759	100.123110	6.812655	0.009791	5.4
382	-0.520492	99.542517	6.845468	0.010709	5.2
383	-0.494376	100.542517	6.789147	0.008154	4.0
384	-0.522070	99.961924	6.821733	0.007062	5.7
385	-0.554418	100.961424	6.765828	0.011016	4.5
386	-0.510836	101.961424	6.710804	0.008182	4.2
387	-0.513732	101.380831	6.742641	0.011381	6.6
388	-0.512046	100.800238	6.774781	0.005140	4.3
389	-0.513928	100.296982	6.802890	0.007243	3.7
390	-0.519380	99.716391	6.835609	0.007549	4.3
391	-0.515711	99.135799	6.868644	0.010522	5.3
392	-0.492052	98.555206	6.902000	0.007153	4.0
393	-0.531021	98.094561	6.928696	0.008078	4.2
394	-0.544092	99.094561	6.871002	0.010029	4.7
395	-0.508964	100.093958	6.814295	0.007705	4.3
396	-0.522580	99.513365	6.847124	0.006944	5.5
397	-0.535599	98.932772	6.880271	0.007370	4.3
398	-0.511072	99.932772	6.823378	0.006055	4.4
399	-0.514260	99.352179	6.856295	0.008675	4.8
400	-0.510549	98.774018	6.889391	0.006601	4.5
401	-0.536625	99.760849	6.833092	0.005299	4.6
402	-0.527614	99.660588	6.838770	0.011875	4.9
403	-0.546118	99.079995	6.871836	0.006949	3.8
404	-0.494886	98.499443	6.905220	0.009480	4.3
405	-0.496199	97.918850	6.938933	0.006748	5.7
406	-0.501138	97.338258	6.972977	0.007264	4.2
407	-0.523553	98.338258	6.914547	0.012555	5.1
408	-0.498287	97.757665	6.948351	0.005208	4.9
409	-0.519695	98.757665	6.890331	0.008287	4.7
410	-0.509422	98.178906	6.923792	0.006876	5.5
411	-0.523751	99.178906	6.866180	0.005010	3.8
412	-0.560677	98.608450	6.898927	0.005976	4.8
413	-0.517674	98.434308	6.908986	0.011396	4.6
414	-0.521701	97.986421	6.934993	0.005966	5.4
415	-0.511683	97.405829	6.968998	0.012347	3.6
416	-0.486944	98.405829	6.910634	0.009010	5.0
417	-0.539512	97.825267	6.944398	0.009357	5.2
418	-0.544367	98.825265	6.886444	0.006640	3.7
419	-0.493808	98.244684	6.919973	0.005119	4.9
420	-0.477871	99.244036	6.862461	0.007394	5.2
421	-0.488011	100.242341	6.805956	0.006345	4.6
422	-0.552174	101.241984	6.750299	0.009002	4.2
423	-0.554849	102.241917	6.695530	0.006659	4.3
424	-0.500043	101.661324	6.727222	0.007572	4.8
425	-0.489852	102.661324	6.672822	0.009382	4.8
426	-0.528015	102.098949	6.703307	0.008971	4.9
427	-0.513747	103.098937	6.649291	0.007578	4.4
428	-0.509147	104.098937	6.596139	0.008374	4.4
429	-0.520525	103.518345	6.626895	0.005947	5.1
430	-0.540272	103.226732	6.642451	0.006731	4.1
431	-0.503185	104.226709	6.589409	0.008984	4.1
432	-0.494365	105.223635	6.537365	0.006802	4.3
433	-0.517190	106.223627	6.485981	0.006159	4.2
434	-0.505841	105.643038	6.515715	0.006755	8.8
435	-0.511420	105.062445	6.545724	0.005017	4.6
436	-0.543296	105.994229	6.497697	0.009913	5.0
437	-0.494247	105.501262	6.523018	0.007560	4.5
438	-0.529688	106.501262	6.471857	0.008901	5.6
439	-0.505246	106.476322	6.473124	0.010602	4.1
440	-0.502353	107.476322	6.422740	0.006016	4.5
441	-0.527143	106.895984	6.451884	0.006867	5.3
442	-0.486063	107.895978	6.401829	0.009499	3.8
443	-0.529851	107.315385	6.430795	0.006756	4.6
444	-0.547911	108.315385	6.381066	0.013740	3.9
445	-0.559808	107.734793	6.409844	0.007082	3.4
446	-0.527932	108.734778	6.360438	0.010685	4.1
447	-0.485412	109.734778	6.311786	0.004611	3.9
448	-0.528811	110.729096	6.264144	0.007805	4.3
449	-0.504685	111.692775	6.218651	0.008460	4.9
450	-0.519329	111.112182	6.245980	0.008945	5.0
451	-0.532395	112.092812	6.199959	0.007798	3.8
452	-0.530562	113.092812	6.153723	0.005628	4.4
453	-0.513187	112.512219	6.180483	0.006538	4.5
454	-0.491186	111.965860	6.205879	0.008709	4.2
455	-0.545287	112.965860	6.159554	0.005161	4.7
456	-0.539095	113.963581	6.114020	0.012012	3.9
457	-0.486987	113.382988	6.140435	0.005109	4.8
458	-0.500273	113.779215	6.122383	0.005500	5.0
459	-0.534971	114.778043	6.077345	0.006655	4.1
460	-0.512800	115.777806	6.032923	0.005475	4.5
461	-0.517016	116.777763	5.989138	0.004810	5.3
462	-0.513959	116.214171	6.013737	0.006336	5.0
463	-0.508586	117.214171	5.970227	0.007559	3.7
464	-0.513000	116.633578	5.995412	0.007580	5.2
465	-0.482702	116.052985	6.020810	0.009932	4.1
466	-0.511113	115.472394	6.046424	0.005952	4.2
467	-0.520454	116.472394	6.002441	0.005929	3.9
468	-0.473792	117.400292	5.962198	0.005667	4.2
469	-0.524564	118.010602	5.936022	0.009329	5.0
470	-0.505216	118.700647	5.906701	0.010400	4.0
471	-0.508609	119.700647	5.864721	0.008673	4.4
472	-0.525166	119.181610	5.886435	0.007424	4.4
473	-0.479625	120.181610	5.844741	0.008572	3.7
474	-0.490659	121.141597	5.805268	0.006849	4.8
475	-0.490111	122.141443	5.764718	0.009118	4.4
476	-0.532917	121.560850	5.788195	0.009498	4.2
477	-0.514721	120.980270	5.811864	0.008467	5.2
478	-0.518306	120.399677	5.835728	0.007417	4.7
479	-0.539293	119.819084	5.859788	0.007801	4.5
480	-0.521125	120.819084	5.818469	0.009114	5.0
481	-0.495558	121.819084	5.777729	0.006371	5.6
482	-0.551433	122.819084	5.737556	0.006386	4.1
483	-0.527539	122.388760	5.754775	0.007637	4.6
484	-0.481973	121.845620	5.776656	0.008787	5.0
485	-0.508749	121.265027	5.800231	0.005023	4.8
486	-0.462300	122.265027	5.759745	0.011615	4.6
487	-0.515514	121.684434	5.783182	0.007906	4.1
488	-0.493433	121.103842	5.806810	0.007561	4.0
489	-0.465012	120.523249	5.830632	0.005707	4.6
490	-0.531679	121.523249	5.789722	0.009901	5.5
491	-0.486802	120.942656	5.813404	0.005915	4.2
492	-0.535700	121.942656	5.772734	0.006915	6.7
493	-0.499906	121.362242	5.796270	0.005391	4.0
494	-0.525760	120.783046	5.819948	0.009595	5.8
495	-0.520058	120.202628	5.843871	0.005349	5.1
496	-0.514483	121.202628	5.802776	0.007496	4.1
497	-0.524396	122.188947	5.762805	0.008073	4.7
498	-0.491768	122.051650	5.768336	0.006353	5.0
499	-0.485840	121.471083	5.791842	0.006312	4.8
