1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
48	-0.005199	496.693228	0.000454	9.7
49	-0.054229	494.703798	0.001563	8.9
50	-0.415162	492.735476	0.010763	9.7
51	-0.000099	490.787900	0.000036	10.6
52	-1.692618	488.860718	0.028574	9.4
53	-0.412153	486.953585	0.007226	8.5
54	-1.475671	485.066164	0.017320	9.4
55	-1.117333	483.198126	0.018987	9.0
56	-1.530260	481.349149	0.023868	8.6
57	-0.875911	479.518920	0.029821	10.3
58	-0.803968	477.707132	0.007060	23.3
59	-0.000000	475.913485	0.000000	10.7
60	-0.467598	474.137684	0.004748	8.8
61	-1.454969	472.379445	0.024952	9.0
62	-0.182265	470.638485	0.004128	8.8
63	-1.028539	468.914531	0.018814	8.6
64	-1.340271	467.207315	0.020312	9.8
65	-1.232815	465.516573	0.015124	8.8
66	-0.000000	463.842050	0.000000	8.6
67	-0.104038	462.183494	0.003053	10.0
68	-1.440217	460.540658	0.027795	8.7
69	0.000000	458.913303	0.000000	9.0
70	-1.286643	457.301192	0.019193	9.2
71	-1.478770	455.704096	0.036633	10.2
72	-0.000000	454.121787	0.000000	9.7
73	-0.127999	452.554045	0.002597	14.2
74	-0.000000	451.000653	0.000000	13.2
75	-1.503770	449.461399	0.020369	8.6
76	-0.000000	447.936075	0.000000	9.0
77	-0.106726	446.424477	0.002386	9.7
78	-0.039105	444.926406	0.000640	9.5
79	-1.216998	443.441666	0.016430	11.8
80	-1.278251	441.970065	0.020391	13.2
81	-0.000000	440.511415	0.000000	14.1
82	-1.320010	439.065533	0.027129	11.2
83	-0.341680	437.632238	0.007217	15.3
84	-1.531245	436.211351	0.021015	12.2
85	-0.706304	434.802701	0.008512	12.4
86	-0.000000	433.406117	0.000000	13.8
87	-1.466831	432.021430	0.021233	15.0
88	-1.229774	430.648479	0.015680	12.5
89	-0.001468	429.287101	0.000067	8.5
90	-1.376015	427.937140	0.011003	9.1
91	-0.386064	426.598440	0.005137	9.7
92	-0.141887	425.270849	0.003739	9.1
93	-1.363634	423.954220	0.016929	9.0
94	-0.000000	422.648404	0.000000	9.5
95	-0.792461	421.353259	0.009695	9.6
96	-0.250935	420.068643	0.007805	9.0
97	-1.614346	418.794419	0.022551	8.8
98	-0.564820	417.530451	0.005844	9.8
99	-0.011416	416.276604	0.000753	9.1
100	-0.837832	415.032748	0.010565	9.4
101	-0.000000	413.798754	0.000000	10.1
102	-0.727110	412.574495	0.006320	9.4
103	-0.214902	411.359849	0.005014	10.6
104	-0.044876	410.154691	0.001053	12.2
105	-1.553117	408.958904	0.024973	8.8
106	-1.462266	407.772368	0.024954	10.1
107	-1.099703	406.594968	0.017122	9.4
108	-0.170282	405.426590	0.004360	8.4
109	-0.252387	404.267122	0.005793	8.8
110	-0.000000	403.116456	0.000000	9.2
111	-0.000000	401.974481	0.000000	16.4
112	-0.000000	400.841093	0.000000	12.3
113	-0.000000	399.716187	0.000000	8.5
114	-0.676883	398.599660	0.010751	10.1
115	-1.438291	397.491411	0.029096	10.2
116	-0.184126	396.391342	0.005851	8.9
117	-0.146729	395.299353	0.007236	9.2
118	-0.953996	394.215350	0.012550	9.6
119	-0.745988	393.139238	0.008555	10.4
120	-0.930322	392.070924	0.008177	10.9
121	-0.045021	391.010316	0.002008	9.6
122	-1.239869	389.957325	0.024880	9.5
123	-0.026609	388.911862	0.000310	9.5
124	-0.671677	387.873839	0.003264	12.2
125	-0.830178	386.843173	0.011023	12.8
126	-0.717509	385.819777	0.012281	13.6
127	-1.503571	384.803569	0.017662	10.5
128	-1.451720	383.794468	0.009050	10.3
129	-0.950889	382.792393	0.013236	11.2
130	-0.000000	381.797264	0.000000	12.7
131	-0.342894	380.809005	0.005383	11.7
132	-0.000000	379.827537	0.000000	9.5
133	-0.188744	378.852786	0.002312	11.1
134	-1.333456	377.884678	0.022670	8.9
135	-0.062640	376.923138	0.001262	10.5
136	-0.000000	375.968095	0.000000	11.3
137	-0.000000	375.019479	0.000000	16.2
138	-0.000000	374.077218	0.000000	9.8
139	-1.276963	373.141244	0.006462	20.3
140	-0.042697	372.211489	0.001893	9.3
141	-0.045446	371.287887	0.001420	11.1
142	-0.075582	370.370370	0.001119	9.4
143	-1.335223	369.458876	0.010943	14.1
144	-0.000000	368.553338	0.000000	9.1
145	-1.043374	367.653696	0.019237	9.1
146	-0.000000	366.759885	0.000000	8.7
147	-0.000000	365.871846	0.000000	9.9
148	-0.014358	364.989518	0.002844	9.3
149	-0.908953	364.112841	0.031472	9.2
150	-1.385550	363.241757	0.035892	8.7
151	-1.517768	362.376208	0.023913	8.8
152	-0.315978	361.516137	0.004574	8.6
153	-1.216627	360.661488	0.014128	8.5
154	-1.465292	359.812206	0.013139	8.2
155	-1.251438	358.968236	0.012945	9.4
156	-0.976166	358.129524	0.011048	9.8
157	-1.259038	357.296018	0.014218	11.0
158	-0.753769	356.467665	0.010490	9.8
159	-1.419625	355.644414	0.015150	10.2
160	-1.497713	354.826213	0.014320	13.0
161	-1.570344	354.013012	0.031185	9.6
162	-0.071400	353.204763	0.001438	9.6
163	-0.000000	352.401415	0.000000	16.4
164	-0.843451	351.602922	0.018363	13.9
165	-1.297789	350.809235	0.012860	14.7
166	-0.546286	350.020308	0.008528	16.2
167	-1.484741	349.236095	0.022148	15.9
168	-0.023267	348.456550	0.000497	9.2
169	-0.328438	347.681627	0.009352	14.4
170	-0.028988	346.911283	0.002192	13.4
171	-0.000000	346.145474	0.000000	11.4
172	-0.575322	345.384157	0.006813	12.0
173	-0.767073	344.627288	0.007367	10.2
174	-1.075443	343.874826	0.025050	11.4
175	-1.557355	343.126729	0.021825	14.3
176	-1.526853	342.382957	0.022851	14.2
177	-1.372231	341.643469	0.017266	13.8
178	-0.567744	340.908224	0.009033	14.6
179	-0.000011	340.177184	0.000006	12.5
180	-0.000000	339.450309	0.000000	15.1
181	-0.001128	338.727561	0.000241	20.2
182	-1.071468	338.008902	0.025555	8.9
183	-0.022119	337.294295	0.000534	8.9
184	-1.443637	336.583703	0.025851	9.5
185	-0.998845	335.877089	0.014902	20.1
186	-1.586680	335.174416	0.027544	19.6
187	-0.975591	334.475651	0.004783	15.2
188	-0.939412	333.780756	0.017241	9.5
189	-0.849626	333.089698	0.013634	11.4
190	-1.384175	332.402443	0.030192	11.4
191	-0.000000	331.718955	0.000000	8.0
192	-0.356576	331.039203	0.006714	8.7
193	-0.000183	330.363153	0.000046	10.4
194	-0.003146	329.690771	0.000833	13.7
195	-0.492789	329.022027	0.008464	9.0
196	-1.640040	328.356888	0.039832	10.3
197	-0.000000	327.695322	0.000000	9.8
198	-0.007328	327.037299	0.000574	9.1
199	-1.401303	326.382787	0.015699	11.4
200	-1.541906	325.731758	0.033850	11.7
201	-0.121452	325.084179	0.002690	8.4
202	-0.661707	324.440023	0.007221	8.4
203	-0.274903	323.799258	0.006795	13.6
204	-0.314382	323.161858	0.005704	8.1
205	-0.239065	322.527792	0.004881	8.6
206	-0.189106	321.897034	0.006580	10.9
207	-0.014288	321.269554	0.000279	16.9
208	-1.639461	320.645325	0.018407	17.1
209	-1.205606	320.024320	0.024057	12.4
210	-0.762136	319.406512	0.007281	19.9
211	-0.920659	318.791875	0.013213	10.8
212	-0.566704	318.180381	0.005869	12.3
213	-1.328566	317.572005	0.010346	12.0
214	-0.000000	316.966721	0.000000	13.7
215	-0.000000	316.364504	0.000000	8.5
216	-0.000000	315.765329	0.000000	13.7
217	-0.165865	315.169170	0.003493	18.9
218	-0.000000	314.576003	0.000000	17.5
219	-0.330198	313.985804	0.008959	11.0
220	-0.816643	313.398548	0.014377	23.0
221	-1.033057	312.814213	0.019397	16.1
222	-0.000019	312.232773	0.000008	13.5
223	-1.519360	311.654207	0.012339	23.1
224	-1.057856	311.078491	0.017484	13.5
225	-0.000000	310.505602	0.000000	9.5
226	-0.024190	309.935518	0.001149	11.3
227	-0.000000	309.368217	0.000000	18.9
228	-1.652755	308.803676	0.027587	8.7
229	-1.050492	308.241874	0.021174	12.7
230	-1.120731	307.682789	0.009401	11.4
231	0.000000	307.126400	0.000000	10.5
232	-0.609750	306.572687	0.011149	9.1
233	-0.819941	306.021627	0.019228	11.6
234	-0.000000	305.473201	0.000000	9.4
235	-0.088635	304.927388	0.000866	9.1
236	-1.628216	304.384168	0.022941	10.2
237	-0.944703	303.843521	0.012470	8.3
238	-0.000000	303.305427	0.000000	8.7
239	-0.029308	302.769867	0.003765	8.1
240	-0.000000	302.236821	0.000000	8.8
241	-0.000789	301.706270	0.000185	8.5
242	-1.228848	301.178196	0.010205	8.6
243	-1.507545	300.652580	0.023791	9.5
244	-0.132658	300.129402	0.002573	8.9
245	-1.606288	299.608645	0.024573	11.8
246	-0.474228	299.090291	0.009775	18.0
247	-0.467743	298.574321	0.008906	8.9
248	-0.429277	298.060718	0.006189	10.1
249	-0.000000	297.549465	0.000000	8.6
250	-0.727402	297.040543	0.005026	9.3
251	-1.321244	296.533936	0.019837	9.4
252	-0.000212	296.029626	0.000083	8.8
253	-1.688701	295.527597	0.018638	8.7
254	-0.000000	295.027832	0.000000	8.9
255	-0.558232	294.530315	0.008229	9.0
256	-1.008115	294.035028	0.015754	8.0
257	-1.567235	293.541956	0.021049	9.0
258	-1.219413	293.051083	0.025189	15.0
259	-1.698978	292.562393	0.018747	8.7
260	-0.000000	292.075870	0.000000	8.9
261	-0.477160	291.591498	0.008972	11.3
262	-0.200071	291.109263	0.006286	9.7
263	-1.088286	290.629149	0.012776	13.6
264	-1.059200	290.151140	0.016480	18.1
265	-1.014177	289.675222	0.020571	16.5
266	-1.382357	289.201380	0.016744	14.7
267	-0.642440	288.729600	0.009106	16.2
268	-0.000106	288.259866	0.000030	11.6
269	-0.887222	287.792165	0.012547	9.1
270	-0.000000	287.326481	0.000000	9.5
271	-0.045776	286.862802	0.001911	13.3
272	-0.000453	286.401113	0.000125	13.4
273	-1.367220	285.941400	0.009529	8.6
274	-1.360885	285.483649	0.014420	16.0
275	-0.032336	285.027847	0.000738	11.5
276	-1.616988	284.573981	0.014482	11.3
277	-1.404300	284.122037	0.010383	12.1
278	-0.695436	283.672002	0.012194	10.6
279	-0.028650	283.223863	0.001216	11.0
280	-1.528612	282.777607	0.015778	12.6
281	-0.000000	282.333221	0.000000	8.8
282	-0.028465	281.890692	0.001225	9.1
283	-0.166193	281.450008	0.004094	10.9
284	-1.142179	281.011157	0.009992	12.5
285	-1.229805	280.574125	0.009696	10.7
286	-1.290164	280.138901	0.012442	11.2
287	-0.886273	279.705473	0.013076	17.6
288	-1.516791	279.273829	0.039889	11.7
289	-1.423065	278.843956	0.023292	9.1
290	-1.318932	278.415844	0.016479	10.5
291	-0.000000	277.989479	0.000000	9.4
292	-1.278724	277.564851	0.012422	9.5
293	-1.320414	277.141949	0.016039	11.5
294	-1.256727	276.720761	0.014493	12.4
295	-1.355263	276.301275	0.020540	10.7
296	-0.000000	275.883480	0.000000	9.9
297	-1.277533	275.467366	0.027179	10.5
298	-0.174115	275.052922	0.002764	9.0
299	-1.400030	274.640136	0.011934	9.5
300	-0.000385	274.228998	0.000070	11.0
301	-0.689369	273.819497	0.008888	8.9
302	-1.305870	273.411623	0.011376	10.2
303	-0.015989	273.005365	0.000545	9.4
304	-0.000000	272.600712	0.000000	9.3
305	-0.000000	272.197655	0.000000	9.8
306	-0.000000	271.796184	0.000000	11.2
307	-0.000000	271.396287	0.000000	9.5
308	-0.000000	270.997956	0.000000	9.7
309	-0.000000	270.601180	0.000000	10.6
310	-0.122226	270.205949	0.003766	10.3
311	-0.808115	269.812254	0.007732	9.7
312	-0.675651	269.420085	0.004935	9.3
313	-1.229140	269.029432	0.018351	8.7
314	-0.000000	268.640287	0.000000	9.1
315	-1.418284	268.252638	0.018441	10.0
316	-0.000000	267.866478	0.000000	13.9
317	-0.000000	267.481796	0.000000	9.1
318	-1.510162	267.098584	0.027245	9.7
319	-1.021266	266.716833	0.016383	9.2
320	-0.000000	266.336533	0.000000	10.0
321	-0.000053	265.957676	0.000026	9.9
322	-1.133407	265.580253	0.025324	8.7
323	-0.000178	265.204254	0.000051	10.3
324	-1.541876	264.829672	0.011423	9.8
325	-1.171498	264.456497	0.005312	15.8
326	-1.441305	264.084721	0.005787	10.5
327	-1.135241	263.714335	0.017712	9.0
328	-0.368661	263.345332	0.003950	19.2
329	-0.211752	262.977702	0.003481	13.1
330	-0.948806	262.611438	0.009325	13.3
331	-1.557150	262.246531	0.010289	8.6
332	-0.845775	261.882973	0.014185	8.8
333	-1.630627	261.520756	0.014503	9.7
334	-0.691469	261.159871	0.010525	13.2
335	-0.000000	260.800312	0.000000	10.2
336	-1.181226	260.442070	0.010492	7.3
337	-1.698407	260.085137	0.016513	8.9
338	-0.000000	259.729505	0.000000	11.5
339	-0.442002	259.375167	0.006035	11.7
340	-0.000000	259.022116	0.000000	11.9
341	-0.153928	258.670343	0.004981	11.6
342	-1.661634	258.319841	0.014714	9.5
343	-1.592479	257.970602	0.015341	10.5
344	-1.512401	257.622620	0.019010	10.7
345	-0.075994	257.275887	0.002010	20.1
346	-1.418465	256.930396	0.010425	11.3
347	-1.460035	256.586139	0.015188	24.9
348	-0.000000	256.243109	0.000000	10.1
349	-0.844546	255.901300	0.005126	9.4
350	-1.043745	255.560703	0.009244	12.7
351	-0.852410	255.221313	0.021753	16.4
352	-1.477485	254.883122	0.014171	17.1
353	-0.551903	254.546124	0.010422	9.9
354	-0.245082	254.210311	0.005527	10.3
355	-1.184882	253.875677	0.015540	9.7
356	-0.000000	253.542215	0.000000	11.0
357	-1.027829	253.209918	0.015544	20.3
358	-0.014454	252.878781	0.000708	31.6
359	-0.533156	252.548795	0.007017	9.9
360	-0.025226	252.219956	0.001640	15.0
361	-0.000092	251.892255	0.000035	16.1
362	-1.292714	251.565688	0.011379	16.0
363	-1.610446	251.240247	0.020515	26.5
364	-0.272983	250.915926	0.002397	18.9
365	-1.050761	250.592720	0.015078	14.5
366	-0.494983	250.270621	0.005490	18.4
367	-1.685155	249.949624	0.018844	15.7
368	-1.108181	249.629723	0.006105	16.3
369	-0.683836	249.310911	0.013857	14.5
370	-1.572237	248.993182	0.018628	16.2
371	-1.338083	248.676531	0.010184	13.3
372	-0.000000	248.360952	0.000000	11.3
373	-0.151815	248.046438	0.005055	12.8
374	-0.274187	247.732984	0.005301	13.8
375	-0.669072	247.420584	0.004984	19.2
376	-1.439472	247.109233	0.009137	12.1
377	-0.000000	246.798924	0.000000	14.8
378	-0.000000	246.489652	0.000000	9.6
379	-0.001791	246.181412	0.000077	13.1
380	-0.036720	245.874197	0.001771	9.7
381	-0.598390	245.568002	0.010672	11.6
382	-1.530909	245.262822	0.009280	9.2
383	-0.079703	244.958652	0.001038	11.6
384	-0.091005	244.655485	0.002214	9.7
385	-0.057189	244.353317	0.001909	9.6
386	-0.000000	244.052142	0.000000	26.8
387	-0.141632	243.751955	0.001541	26.9
388	-0.001760	243.452750	0.000300	28.3
389	-0.000005	243.154523	0.000003	20.6
390	-1.669160	242.857268	0.019842	35.5
391	-1.215723	242.560980	0.017986	41.8
392	-0.112201	242.265654	0.003115	29.3
393	-1.026833	241.971285	0.016654	17.7
394	-0.855650	241.677868	0.009359	8.3
395	-1.239300	241.385397	0.013852	11.8
396	-1.508712	241.093869	0.012561	16.5
397	0.000000	240.803278	0.000000	13.5
398	-0.682122	240.513619	0.009588	8.2
399	-0.644776	240.224887	0.010933	13.2
400	-1.444545	239.937077	0.020955	18.1
401	-0.180775	239.650186	0.004731	10.0
402	-1.277945	239.364207	0.011137	17.1
403	-0.331985	239.079136	0.003822	14.1
404	-1.475702	238.794969	0.012254	11.1
405	-1.626464	238.511701	0.014651	15.7
406	-0.000000	238.229327	0.000000	18.1
407	-0.000000	237.947843	0.000000	27.2
408	-0.516914	237.667244	0.006934	15.3
409	-0.000010	237.387526	0.000004	18.1
410	-0.701175	237.108684	0.012738	12.1
411	-0.932472	236.830714	0.014041	25.3
412	-0.000658	236.553610	0.000052	46.0
413	-1.369742	236.277370	0.014285	14.5
414	-1.602279	236.001989	0.010278	18.1
415	-0.114395	235.727461	0.003756	10.8
416	-1.427098	235.453784	0.014421	12.7
417	-0.000000	235.180952	0.000000	23.7
418	-0.000000	234.908962	0.000000	15.4
419	-0.020982	234.637809	0.002599	13.6
420	-0.860536	234.367488	0.015090	14.1
421	-0.876495	234.097997	0.007445	10.2
422	0.000000	233.829331	0.000000	9.4
423	-0.000000	233.561485	0.000000	12.3
424	-0.079490	233.294456	0.002282	11.5
425	-1.209603	233.028239	0.008414	12.6
426	-0.007597	232.762831	0.000283	11.6
427	-1.716908	232.498228	0.010685	11.1
428	-1.622462	232.234425	0.020376	9.5
429	-0.169573	231.971419	0.001512	9.2
430	-1.690199	231.709205	0.014787	9.0
431	-0.889063	231.447781	0.009455	12.0
432	-1.238412	231.187141	0.013749	8.5
433	-0.000000	230.927283	0.000000	8.9
434	-0.846045	230.668202	0.007660	8.3
435	-0.991979	230.409895	0.011930	10.1
436	-1.156017	230.152358	0.011032	11.0
437	-0.771071	229.895587	0.011933	10.8
438	-1.169375	229.639578	0.024544	9.3
439	-0.072361	229.384329	0.001707	9.3
440	-1.252398	229.129834	0.007529	13.2
441	-0.000000	228.876091	0.000000	10.2
442	-1.078980	228.623096	0.005808	11.8
443	-1.318556	228.370846	0.020292	9.2
444	-1.451981	228.119336	0.018811	10.3
445	-0.000227	227.868563	0.000094	9.8
446	-1.000918	227.618525	0.013020	9.3
447	-0.316212	227.369216	0.003803	10.6
448	-0.000005	227.120635	0.000003	10.4
449	-0.555126	226.872777	0.005847	8.7
450	-0.000000	226.625638	0.000000	14.9
451	-1.364867	226.379217	0.014514	10.5
452	-0.027769	226.133509	0.000906	10.7
453	-0.000000	225.888510	0.000000	10.0
454	-0.358405	225.644218	0.009001	11.7
455	-1.673484	225.400630	0.016253	9.5
456	-0.000835	225.157741	0.000191	9.5
457	-1.577802	224.915549	0.017677	10.1
458	-0.000000	224.674051	0.000000	9.7
459	-0.063666	224.433242	0.000646	9.1
460	-0.004587	224.193121	0.000905	9.7
461	-0.267126	223.953684	0.007140	11.0
462	-1.667324	223.714927	0.021843	13.0
463	-0.154953	223.476848	0.003323	14.7
464	-0.180837	223.239444	0.002171	10.5
465	-1.023635	223.002710	0.012140	11.5
466	-0.188750	222.766645	0.002488	8.0
467	-0.523323	222.531245	0.006964	11.6
468	-1.167626	222.296508	0.033509	12.8
469	-0.714318	222.062429	0.005939	9.3
470	-0.632678	221.829007	0.009008	10.5
471	-0.950978	221.596238	0.016697	11.3
472	-1.707083	221.364119	0.029526	12.9
473	-0.840538	221.132647	0.020263	7.9
474	-1.729817	220.901820	0.026949	8.9
475	-0.450726	220.671634	0.007638	9.9
476	-0.935815	220.442086	0.009275	10.0
477	-0.159216	220.213174	0.002895	15.6
478	-0.018757	219.984895	0.001454	12.0
479	-0.000000	219.757246	0.000000	10.0
480	-1.313619	219.530224	0.008786	10.0
481	-0.354124	219.303826	0.002558	11.2
482	-0.227335	219.078050	0.004058	11.2
483	-0.631534	218.852893	0.004209	8.6
484	-0.036577	218.628352	0.000502	12.0
485	-1.130986	218.404424	0.011852	11.2
486	-0.067492	218.181106	0.001874	9.7
487	-1.228456	217.958397	0.018847	10.6
488	-1.592186	217.736292	0.012951	10.1
489	-0.381934	217.514790	0.004221	9.2
490	-0.087934	217.293888	0.001474	20.8
491	-0.098687	217.073584	0.002317	9.0
492	-0.000000	216.853873	0.000000	26.0
493	-0.395327	216.634755	0.007176	10.3
494	-0.000005	216.416227	0.000002	68.3
495	-0.929776	216.198285	0.017807	38.8
496	-1.324049	215.980927	0.015570	14.6
497	-1.051700	215.764151	0.013158	14.5
498	-0.000000	215.547955	0.000000	15.9
499	-1.100465	215.332335	0.012984	10.2
500	-0.889022	215.117289	0.012137	13.0
501	-0.026030	214.902815	0.000534	13.3
502	-0.037863	214.688911	0.001170	11.4
503	-1.161436	214.475573	0.005637	8.8
504	-0.152188	214.262800	0.003030	10.2
505	-1.435395	214.050588	0.010480	10.3
506	-0.301281	213.838936	0.004775	8.2
507	-0.000000	213.627842	0.000000	8.9
508	-0.000000	213.417302	0.000000	13.2
509	-1.299682	213.207314	0.009582	8.8
510	-1.097371	212.997877	0.022794	11.6
511	-0.781263	212.788987	0.010724	10.7
512	-1.506128	212.580642	0.010175	9.4
513	-1.646545	212.372841	0.016699	13.2
514	-0.000000	212.165581	0.000000	9.0
515	-0.895726	211.958859	0.008531	8.9
516	-1.199538	211.752673	0.010569	8.6
517	-0.016555	211.547021	0.000607	8.7
518	-1.595287	211.341902	0.019981	8.3
519	-1.606621	211.137311	0.017668	10.2
520	-0.000000	210.933248	0.000000	9.6
521	-0.017094	210.729710	0.002350	14.4
522	-1.301651	210.526695	0.011266	8.8
523	-0.939610	210.324200	0.015591	10.2
524	-1.298971	210.122224	0.019324	11.7
525	-0.000000	209.920765	0.000000	14.3
526	-0.161182	209.719820	0.004955	16.4
527	-0.740555	209.519387	0.009815	13.4
528	-1.384218	209.319463	0.018153	13.3
529	-0.637915	209.120048	0.003902	11.9
530	-1.388004	208.921139	0.014714	15.7
531	-0.229206	208.722733	0.002032	15.3
532	-0.000000	208.524829	0.000000	18.3
533	-1.291992	208.327425	0.018459	14.3
534	-0.224544	208.130518	0.003538	16.5
535	-0.133270	207.934107	0.001884	13.9
536	-1.214610	207.738189	0.008689	12.5
537	-0.000000	207.542762	0.000000	11.4
538	-0.752475	207.347825	0.009733	17.3
539	-0.103041	207.153376	0.002665	16.1
540	-0.000000	206.959412	0.000000	10.6
541	-1.438344	206.765932	0.013399	17.7
542	-0.098922	206.572933	0.001856	21.0
543	-0.000000	206.380414	0.000000	17.9
544	-0.000000	206.188373	0.000000	12.3
545	-0.018534	205.996807	0.000981	17.6
546	-1.293874	205.805716	0.013263	16.8
547	-0.172776	205.615096	0.003273	16.5
548	-0.000001	205.424946	0.000000	18.0
549	-0.704317	205.235265	0.001878	14.3
550	-1.332074	205.046050	0.021924	14.0
551	-0.088313	204.857299	0.001298	10.0
552	-0.800493	204.669011	0.014785	14.9
553	-1.681092	204.481184	0.012454	12.9
554	-0.018855	204.293816	0.000679	10.1
555	-0.004717	204.106905	0.000787	11.3
556	-0.876573	203.920449	0.006491	10.7
557	-1.450101	203.734447	0.026239	8.6
558	-0.773165	203.548896	0.013111	10.0
559	-0.000000	203.363795	0.000000	14.7
560	-0.672247	203.179143	0.004720	13.6
561	-1.097766	202.994937	0.007215	11.8
562	-1.161560	202.811176	0.008081	12.0
563	-1.178530	202.627857	0.013604	10.0
564	-0.000003	202.444980	0.000001	11.5
565	-1.582353	202.262543	0.016660	12.2
566	-1.264337	202.080543	0.010819	14.9
567	-1.565998	201.898979	0.012701	11.0
568	-0.109577	201.717849	0.003300	9.9
569	-0.003111	201.537153	0.000239	9.5
570	-1.674488	201.356887	0.013830	8.7
571	-0.000010	201.177050	0.000004	9.6
572	-1.575718	200.997642	0.012361	10.6
573	-0.000000	200.818659	0.000000	9.8
574	-1.725833	200.640100	0.014465	12.2
575	-1.512254	200.461965	0.021132	22.9
576	-0.998024	200.284250	0.016193	11.8
577	-0.000000	200.106955	0.000000	9.0
578	-0.904933	199.930078	0.011289	9.0
579	-0.036128	199.753617	0.001940	10.1
580	-0.220705	199.577571	0.003627	9.2
581	-0.000000	199.401938	0.000000	9.2
582	-0.370072	199.226717	0.006152	11.0
583	-0.350979	199.051905	0.006812	9.6
584	-0.037199	198.877502	0.001387	11.4
585	-0.000000	198.703506	0.000000	11.0
586	-0.046730	198.529916	0.001559	10.5
587	-0.020304	198.356729	0.000779	12.9
588	-0.877559	198.183944	0.009101	9.7
589	-1.305457	198.011560	0.012359	11.1
590	-1.566575	197.839576	0.010779	9.0
591	-0.000000	197.667989	0.000000	10.2
592	-0.000000	197.496798	0.000000	9.8
593	-0.247186	197.326002	0.003382	9.0
594	-1.401627	197.155600	0.012584	10.1
595	-0.000000	196.985589	0.000000	9.6
596	-0.162750	196.815969	0.002437	9.0
597	-0.204456	196.646738	0.003747	9.3
598	-0.165295	196.477894	0.004139	9.2
599	-0.279044	196.309436	0.004815	9.4
600	-1.474414	196.141363	0.014760	9.9
601	-0.177668	195.973673	0.003785	9.1
602	-0.028810	195.806365	0.001145	9.4
603	-1.238671	195.639437	0.013530	10.3
604	-0.268122	195.472888	0.005678	11.5
605	-1.215917	195.306717	0.026475	10.1
606	-1.614745	195.140922	0.014284	9.2
607	-1.136499	194.975501	0.012503	14.2
608	-1.348954	194.810454	0.009835	15.4
609	-0.003558	194.645779	0.000465	28.4
610	-1.642156	194.481475	0.014554	29.1
611	-0.000000	194.317540	0.000000	43.4
612	-0.006681	194.153973	0.000324	32.7
613	-0.193666	193.990773	0.003770	20.0
614	-1.690499	193.827938	0.016710	11.1
615	-1.610007	193.665467	0.009829	25.1
616	-0.149074	193.503358	0.003009	15.8
617	-0.928581	193.341611	0.019418	13.0
618	-0.202694	193.180224	0.001695	11.6
619	-0.136383	193.019196	0.002773	18.9
620	-1.295350	192.858525	0.010645	10.3
621	-1.638466	192.698210	0.021645	9.2
622	-1.539311	192.538251	0.012241	10.5
623	-1.479423	192.378644	0.011220	11.4
624	-1.507727	192.219391	0.014040	9.5
625	-0.002117	192.060488	0.000219	11.8
626	-1.167563	191.901935	0.011227	12.8
627	-0.016027	191.743730	0.000640	12.4
628	-0.119324	191.585873	0.002820	10.5
629	-0.507036	191.428362	0.010473	12.1
630	-1.166359	191.271196	0.010619	10.8
631	-0.421460	191.114374	0.002974	14.6
632	-1.601111	190.957893	0.023207	9.5
