1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
68	-0.431312	7.637300	12.055287	0.005151	8.5
69	-0.428665	8.637300	11.648526	0.006689	4.2
70	-0.405497	7.731743	12.015660	0.008646	3.8
71	-0.402593	6.824681	12.407361	0.007912	7.5
72	-0.411722	5.917908	12.825323	0.010559	6.1
73	-0.403309	5.420285	13.066886	0.006201	4.6
74	-0.433193	4.794683	13.383800	0.006471	5.4
75	-0.404726	3.947070	13.838533	0.008758	3.6
76	-0.394420	3.040604	14.360324	0.007912	4.9
77	-0.406189	2.133535	14.923394	0.006408	4.4
78	-0.424395	1.243991	15.520185	0.008099	4.0
79	-0.428425	0.336948	16.179955	0.007896	4.7
80	-0.415993	0.000000	16.439565	0.011175	3.8
81	-0.431911	1.000000	15.692312	0.010556	4.0
82	-0.428353	0.105640	16.357280	0.008350	4.7
83	-0.434693	0.000000	16.439565	0.008764	4.8
84	-0.423437	1.000000	15.692312	0.003744	4.4
85	-0.415786	1.951778	15.041574	0.009107	4.2
86	-0.435941	2.882981	14.455099	0.010494	5.6
87	-0.411000	1.975943	15.025754	0.006919	5.0
88	-0.406981	1.068873	15.643339	0.004633	5.0
89	-0.401879	0.354572	16.166602	0.008063	7.1
90	-0.444489	0.000000	16.439565	0.005491	5.5
91	-0.402093	0.999725	15.692508	0.006245	4.9
92	-0.414102	1.937208	15.051128	0.005522	4.6
93	-0.413673	1.047761	15.658319	0.009291	4.8
94	-0.401866	2.045360	14.980493	0.005459	4.4
95	-0.417568	2.651698	14.596451	0.007869	7.0
96	-0.419377	2.474234	14.706800	0.008591	4.3
97	-0.393811	3.474234	14.105891	0.004090	7.1
98	-0.397226	2.567175	14.648801	0.006936	4.9
99	-0.385249	1.825836	15.124566	0.006010	5.3
100	-0.417421	2.825764	14.489813	0.009237	4.0
101	-0.428873	3.825719	13.906178	0.009404	4.9
102	-0.410415	4.825719	13.367716	0.008229	7.0
103	-0.421642	3.918649	13.854317	0.007444	4.3
104	-0.421835	3.193162	14.269770	0.008448	4.9
105	-0.417825	3.890164	13.870172	0.007804	4.7
106	-0.411792	2.983094	14.394759	0.009614	4.5
107	-0.409606	2.220515	14.867494	0.005979	5.3
108	-0.411252	1.314848	15.470904	0.007009	3.8
109	-0.457324	0.453784	16.091840	0.010878	5.2
110	-0.417072	1.453784	15.375175	0.009249	6.2
111	-0.422972	2.453784	14.719623	0.007645	3.5
112	-0.394506	1.546714	15.311804	0.012945	5.2
113	-0.436379	1.665317	15.231680	0.007196	6.9
114	-0.428424	1.432080	15.390052	0.011057	3.5
115	-0.401018	2.432069	14.733264	0.005577	4.4
116	-0.408486	1.652574	15.240249	0.007857	7.2
117	-0.414827	0.939002	15.735942	0.011798	4.9
118	-0.428873	1.939002	15.049952	0.007278	4.7
119	-0.403892	1.031932	15.669568	0.006736	5.8
120	-0.431808	2.031930	14.989229	0.011005	4.7
121	-0.424601	3.031930	14.365507	0.008364	5.7
122	-0.423794	4.000390	13.809019	0.008397	5.7
123	-0.440933	3.094294	14.328325	0.007516	3.2
124	-0.416077	4.090924	13.759193	0.006159	4.9
125	-0.413545	3.184112	14.275110	0.007254	3.5
126	-0.402502	2.296742	14.818847	0.008038	5.8
127	-0.431372	1.389712	15.419174	0.006496	4.2
128	-0.386753	0.483218	16.069793	0.006200	3.7
129	-0.393103	1.483197	15.355061	0.005095	4.2
130	-0.396673	0.874955	15.782015	0.005464	4.4
131	-0.377704	1.866071	15.097953	0.004821	5.0
132	-0.412562	1.003633	15.689721	0.007551	5.7
133	-0.397589	0.481922	16.070763	0.008526	4.1
134	-0.393245	0.000000	16.439565	0.009072	5.6
135	-0.424687	1.000000	15.692312	0.012501	3.9
136	-0.376984	0.106352	16.356728	0.010410	3.7
137	-0.453032	1.099014	15.622003	0.010317	5.2
138	-0.407848	0.191944	16.290665	0.008849	4.3
139	-0.392266	1.165806	15.574930	0.006882	3.3
140	-0.422265	2.165806	14.902605	0.004248	5.4
141	-0.413188	3.045567	14.357360	0.010178	4.1
142	-0.403900	2.139224	14.919725	0.006460	6.0
143	-0.429076	1.747622	15.176569	0.005751	4.5
144	-0.404493	1.037182	15.665835	0.007035	5.3
145	-0.420982	1.731206	15.187529	0.006166	6.4
146	-0.424309	2.386484	14.761982	0.006146	4.9
147	-0.422427	3.386426	14.156681	0.004640	6.0
148	-0.398272	2.480447	14.702909	0.009368	5.1
149	-0.418468	3.480444	14.102312	0.009566	5.9
150	-0.410360	2.573389	14.644940	0.010592	5.5
151	-0.400068	3.573389	14.048972	0.004625	4.5
152	-0.413099	2.668919	14.585831	0.008774	6.2
153	-0.389012	3.646857	14.007095	0.007503	5.4
154	-0.410854	2.739788	14.542290	0.007175	4.3
155	-0.392591	3.739777	13.954485	0.008953	4.6
156	-0.414868	2.832782	14.485546	0.003737	5.4
157	-0.418331	1.988757	15.017379	0.007916	5.0
158	-0.385699	2.985473	14.393332	0.008824	4.3
159	-0.395644	3.933596	13.846012	0.008671	5.0
160	-0.421449	3.027631	14.368077	0.007647	4.9
161	-0.428106	2.162972	14.904429	0.011261	5.7
162	-0.416773	3.162972	14.287599	0.006269	4.8
163	-0.392433	4.162244	13.720194	0.005249	5.0
164	-0.401031	3.811265	13.914279	0.006418	5.1
165	-0.428375	3.194599	14.268923	0.008120	5.6
166	-0.378752	4.194570	13.702590	0.006358	4.5
167	-0.417195	5.190349	13.181606	0.006546	4.2
168	-0.421546	6.189925	12.697014	0.010758	5.1
169	-0.439421	5.283010	13.135134	0.004849	4.0
170	-0.397201	4.986987	13.284759	0.007705	6.1
171	-0.425114	4.104368	13.751825	0.010950	5.8
172	-0.388728	3.197299	14.267330	0.008100	5.5
173	-0.439680	4.047438	13.783081	0.011335	5.3
174	-0.416962	5.047430	13.253932	0.007998	6.4
175	-0.419396	4.140360	13.732137	0.008328	4.8
176	-0.427625	5.139827	13.207083	0.012662	4.3
177	-0.410057	6.139827	12.720452	0.007132	4.0
178	-0.421950	7.139827	12.268407	0.005413	5.5
179	-0.419239	7.850354	11.966261	0.009725	5.0
180	-0.419670	6.952324	12.350703	0.005764	4.3
181	-0.422416	7.936798	11.930514	0.008106	5.1
182	-0.386487	7.305731	12.196501	0.006831	6.7
183	-0.402869	6.417647	12.591557	0.007505	4.3
184	-0.414226	5.526982	13.014329	0.007232	4.1
185	-0.409862	4.619938	13.475086	0.007473	5.8
186	-0.420702	5.583672	12.986575	0.010082	7.4
187	-0.388803	6.146057	12.717532	0.008524	5.4
188	-0.423418	7.144205	12.266499	0.008827	4.8
189	-0.403228	8.143440	11.845920	0.006294	3.5
190	-0.413985	9.140038	11.454228	0.007436	3.7
191	-0.414746	10.140032	11.086401	0.006728	5.3
192	-0.427592	10.634278	10.913189	0.005611	6.5
193	-0.410704	9.727906	11.235092	0.006454	4.0
194	-0.432673	10.727853	10.881003	0.004415	4.9
195	-0.418812	11.723343	10.549988	0.004454	4.8
196	-0.411588	12.086724	10.434120	0.007246	4.4
197	-0.387952	11.741055	10.544280	0.007338	3.9
198	-0.405696	12.693931	10.246085	0.007658	5.8
199	-0.392285	11.795003	10.526935	0.009164	4.8
200	-0.420716	12.795003	10.215441	0.006239	3.8
201	-0.417520	11.887933	10.497189	0.004513	4.2
202	-0.381021	11.054072	10.770265	0.007541	5.0
203	-0.402321	10.221620	11.057429	0.005285	4.2
204	-0.405520	11.218658	10.715246	0.008355	5.2
205	-0.436531	10.311589	11.025658	0.006843	5.3
206	-0.382797	11.308856	10.685332	0.006656	4.3
207	-0.427931	12.229493	10.389291	0.006051	5.9
208	-0.393020	13.229493	10.085772	0.014054	5.0
209	-0.410955	14.229493	9.799484	0.007804	4.3
210	-0.415356	13.377330	10.042399	0.009963	10.3
211	-0.406920	12.470262	10.314555	0.004765	7.6
212	-0.423616	13.470262	10.015325	0.008328	4.8
213	-0.414116	12.563582	10.285877	0.008066	3.6
214	-0.433871	11.656512	10.571578	0.009224	6.6
215	-0.400860	10.749442	10.873604	0.006737	4.7
216	-0.413050	9.842500	11.193349	0.004932	4.0
217	-0.404462	10.095698	11.102206	0.008236	5.8
218	-0.400243	9.272216	11.404215	0.008996	3.8
219	-0.382603	10.269933	11.040345	0.005675	4.3
220	-0.410778	10.633170	10.913571	0.008038	4.8
221	-0.399844	11.633168	10.579140	0.008513	5.7
222	-0.419794	10.860000	10.835872	0.010297	5.6
223	-0.427188	11.860000	10.506113	0.005639	4.2
224	-0.436093	12.860000	10.195832	0.013593	3.9
225	-0.425085	11.952930	10.476485	0.008268	5.4
226	-0.427600	11.045860	10.773025	0.008773	5.2
227	-0.429784	12.045860	10.447023	0.006288	3.9
228	-0.402398	11.138846	10.741856	0.012171	4.0
229	-0.415284	10.231777	11.053834	0.007865	4.7
230	-0.393436	9.324708	11.384474	0.012961	3.7
231	-0.402211	8.616868	11.656562	0.007885	7.4
232	-0.428089	7.709798	12.024845	0.005098	7.1
233	-0.410111	6.810515	12.413681	0.008550	4.0
234	-0.410332	6.562928	12.525188	0.006739	5.9
235	-0.432643	7.562918	12.086681	0.006882	4.2
236	-0.389133	6.785870	12.424692	0.005830	4.2
237	-0.418502	6.162117	12.710013	0.005875	4.5
238	-0.401391	5.842016	12.861585	0.009239	4.5
239	-0.386443	5.682038	12.938699	0.006025	4.7
240	-0.413547	6.682032	12.471298	0.008865	4.7
241	-0.400163	6.772951	12.430471	0.003967	5.4
242	-0.422334	7.670949	12.041138	0.005390	3.7
243	-0.401257	6.771036	12.431328	0.004565	4.4
244	-0.406119	7.622545	12.061501	0.011119	3.5
245	-0.415750	8.622364	11.654400	0.009576	5.3
246	-0.388407	9.622364	11.273815	0.010247	4.3
247	-0.417451	8.741086	11.607877	0.007252	5.0
248	-0.393685	7.834016	11.973041	0.006437	4.1
249	-0.426452	8.834014	11.571720	0.010381	5.5
250	-0.384786	7.926945	11.934578	0.011051	4.9
251	-0.431918	8.882836	11.552815	0.006798	4.8
252	-0.420901	9.882773	11.178752	0.006585	3.6
253	-0.436020	8.975820	11.516978	0.005157	4.8
254	-0.403564	8.080713	11.871472	0.006226	5.0
255	-0.449843	7.255065	12.218371	0.005530	3.8
256	-0.406764	7.226535	12.230721	0.007906	4.5
257	-0.410999	8.226237	11.812361	0.008397	7.3
258	-0.397286	9.226237	11.421563	0.008493	4.7
259	-0.441958	8.637780	11.648338	0.007185	5.5
260	-0.405568	7.730716	12.016090	0.008486	3.8
261	-0.364092	8.728950	11.612615	0.005891	3.7
262	-0.417024	7.833175	11.973390	0.008313	4.3
263	-0.437255	8.832881	11.572160	0.006649	4.5
264	-0.390542	9.832838	11.196857	0.010046	4.1
265	-0.418732	8.926272	11.536047	0.009313	4.8
266	-0.403544	9.926272	11.163029	0.011058	4.2
267	-0.442198	10.884668	10.827488	0.004324	3.8
268	-0.390230	11.707311	10.555159	0.008178	4.5
269	-0.409939	10.807911	10.853616	0.006898	4.6
270	-0.395775	11.679965	10.563991	0.009363	3.9
271	-0.396983	10.772908	10.865573	0.008183	4.5
272	-0.430472	11.772764	10.534078	0.006782	3.9
273	-0.391599	10.865864	10.833878	0.011076	5.6
274	-0.404400	9.958794	11.151302	0.008691	7.0
275	-0.368398	10.958794	10.802375	0.008517	5.6
276	-0.406876	11.949467	10.477586	0.010020	4.2
277	-0.422549	12.949149	10.169058	0.008048	5.4
278	-0.398655	12.042079	10.448219	0.007889	4.2
279	-0.421558	12.490545	10.308308	0.012099	4.2
280	-0.424469	13.490543	10.009435	0.009216	6.0
281	-0.405582	12.583473	10.279784	0.005476	6.9
282	-0.411334	11.676418	10.565138	0.008482	4.6
283	-0.414065	10.769631	10.866694	0.009721	8.1
284	-0.397237	11.769631	10.535086	0.008104	3.8
285	-0.397507	12.769631	10.223116	0.010175	4.3
286	-0.408760	12.063529	10.441440	0.005645	4.5
287	-0.427580	11.157076	10.735766	0.013656	7.5
288	-0.401843	10.250820	11.047098	0.007849	4.8
289	-0.410549	9.343750	11.377330	0.006806	4.5
290	-0.449232	10.343721	11.014355	0.007966	5.6
291	-0.413820	9.589829	11.285805	0.007582	4.3
292	-0.377894	9.071832	11.480207	0.006608	4.8
293	-0.403101	8.167155	11.836288	0.011778	4.9
294	-0.420294	9.167155	11.443932	0.009088	4.1
295	-0.393032	10.167126	11.076763	0.004731	5.1
296	-0.437258	9.930711	11.161427	0.009822	4.9
297	-0.387190	9.657205	11.261003	0.007379	3.6
298	-0.421523	10.657205	10.905286	0.009143	4.8
299	-0.394489	11.655389	10.571941	0.008102	4.6
300	-0.412003	10.914558	10.817347	0.007942	6.1
301	-0.391920	10.007489	11.133790	0.007385	5.6
302	-0.408076	10.975599	10.796697	0.008908	4.8
303	-0.392802	10.068529	11.111915	0.005556	5.5
304	-0.428791	9.204358	11.429836	0.008125	6.4
305	-0.394904	10.201969	11.064393	0.007557	5.8
306	-0.405410	10.840543	10.842493	0.006135	6.5
307	-0.368518	11.770755	10.534724	0.004446	6.3
308	-0.409386	10.886891	10.826733	0.007197	7.7
309	-0.406419	10.885595	10.827173	0.008078	5.5
310	-0.389167	9.978542	11.144193	0.007149	6.7
311	-0.409201	9.279354	11.401527	0.007495	4.9
312	-0.415151	8.550599	11.682703	0.006800	5.1
313	-0.402314	9.550469	11.300346	0.006451	4.5
314	-0.396272	10.546495	10.943557	0.005309	5.8
315	-0.434475	9.639799	11.267400	0.006677	6.7
316	-0.382589	10.638964	10.911573	0.007819	4.9
317	-0.397782	9.790182	11.212368	0.009088	6.2
318	-0.402247	10.790109	10.859694	0.005771	7.4
319	-0.391168	11.790108	10.528506	0.010313	4.7
320	-0.389032	12.790090	10.216926	0.009198	6.1
321	-0.424844	11.884157	10.498395	0.004886	5.2
322	-0.406299	12.847000	10.199748	0.003741	5.1
323	-0.417606	12.784828	10.218518	0.004923	5.5
324	-0.379188	11.883685	10.498546	0.007376	4.2
325	-0.413709	10.982146	10.794487	0.008281	6.2
326	-0.404418	11.981728	10.467337	0.007437	4.7
327	-0.414770	11.195597	10.722921	0.006101	5.2
328	-0.448127	10.288632	11.033748	0.012876	5.2
329	-0.411931	11.285457	10.693076	0.007668	8.0
330	-0.422224	10.642502	10.910353	0.009610	7.4
331	-0.402152	11.559999	10.602914	0.006570	6.2
332	-0.354075	10.765221	10.868203	0.005262	4.3
333	-0.400096	11.423473	10.647560	0.007345	7.5
334	-0.409331	10.516652	10.953919	0.007804	5.3
335	-0.412348	11.516652	10.617048	0.007388	4.7
336	-0.435207	12.516652	10.300279	0.005708	4.1
337	-0.407911	11.629849	10.580217	0.005796	4.5
338	-0.403204	10.723042	10.882653	0.007215	4.4
339	-0.362553	11.723036	10.550087	0.007823	5.9
340	-0.434596	10.815967	10.850868	0.008989	4.3
341	-0.402870	9.913139	11.167771	0.008091	4.5
342	-0.393431	9.006071	11.505367	0.006483	5.3
343	-0.426081	8.099001	11.864011	0.010089	6.7
344	-0.416819	7.192200	12.245616	0.007295	4.5
345	-0.403763	6.829615	12.405161	0.008906	5.9
346	-0.418588	6.244149	12.671743	0.006532	4.1
347	-0.389328	5.337987	13.107716	0.007701	4.9
348	-0.415884	5.732859	12.914102	0.007870	5.2
349	-0.403366	4.825800	13.367674	0.007135	3.9
350	-0.400001	5.825754	12.869382	0.008137	5.0
351	-0.427875	5.149065	13.202417	0.008859	6.1
352	-0.388239	6.000041	12.786309	0.005314	3.8
353	-0.435723	6.909088	12.369837	0.006800	7.2
354	-0.432727	7.897888	11.946578	0.013611	4.7
355	-0.421808	8.897830	11.547021	0.009249	4.1
356	-0.404268	9.897830	11.173305	0.009955	4.4
357	-0.400201	8.990760	11.511241	0.004621	3.6
358	-0.433853	9.975769	11.145191	0.009538	5.9
359	-0.405680	10.974507	10.797066	0.010385	4.0
360	-0.407891	10.067437	11.112306	0.007677	4.9
361	-0.418537	11.067437	10.765777	0.008402	4.7
362	-0.432773	10.162555	11.078388	0.007860	3.6
363	-0.420395	9.255485	11.410522	0.006796	4.1
364	-0.430572	10.072834	11.110376	0.011289	3.8
365	-0.428526	11.072740	10.763997	0.009814	3.9
366	-0.400247	12.072740	10.438532	0.008320	4.5
367	-0.424910	11.165675	10.732897	0.007814	3.8
368	-0.466515	10.258605	11.044346	0.006345	5.1
369	-0.440018	10.859898	10.835906	0.007042	4.1
370	-0.385646	10.840903	10.842370	0.011926	4.1
371	-0.410243	9.958421	11.151436	0.004549	6.1
372	-0.425227	10.953149	10.804283	0.006518	3.5
373	-0.400394	10.422275	10.986820	0.007459	5.8
374	-0.415001	10.534466	10.947731	0.005971	4.2
375	-0.420859	11.533094	10.611682	0.011999	4.2
376	-0.423075	10.738091	10.877493	0.007499	8.5
377	-0.423776	9.831021	11.197516	0.006118	7.4
378	-0.394184	9.521066	11.311232	0.009103	7.0
379	-0.416171	10.074943	11.109622	0.006633	10.6
380	-0.432193	10.782737	10.862213	0.004242	5.9
381	-0.407814	11.085595	10.759684	0.006432	4.6
382	-0.392356	12.074747	10.437899	0.005585	4.2
383	-0.438961	12.935762	10.173069	0.011405	4.3
384	-0.389155	13.758303	9.932328	0.007012	5.1
385	-0.449038	12.851447	10.198408	0.006208	4.6
386	-0.405594	11.944740	10.479089	0.007274	3.6
387	-0.414741	11.281151	10.694503	0.013211	3.6
388	-0.421328	11.067506	10.765754	0.006563	4.4
389	-0.405076	10.166952	11.076825	0.007871	4.4
390	-0.387707	9.311605	11.389396	0.008813	4.5
391	-0.441506	8.404535	11.740735	0.006521	4.6
392	-0.406296	9.355009	11.373110	0.007218	10.1
393	-0.424346	8.454694	11.720742	0.005935	4.3
394	-0.404341	7.932200	11.932410	0.008631	4.6
395	-0.400797	7.037038	12.313386	0.005946	5.1
396	-0.419510	6.130022	12.725049	0.010133	3.9
397	-0.413930	7.130022	12.272684	0.004516	4.3
398	-0.384867	6.732564	12.448574	0.010162	4.2
399	-0.401449	5.832744	12.866029	0.007320	5.3
400	-0.427598	4.980820	13.287913	0.008362	4.4
401	-0.399910	4.073750	13.768617	0.005401	5.3
402	-0.406678	4.946939	13.305263	0.015469	4.4
403	-0.420020	4.039870	13.787247	0.009567	4.2
404	-0.383024	5.039870	13.257780	0.007810	3.4
405	-0.396391	4.132800	13.736268	0.007475	5.7
406	-0.378188	3.225730	14.250586	0.009103	4.3
407	-0.422898	3.440487	14.125368	0.006840	4.9
408	-0.415151	2.533566	14.669722	0.014490	3.9
409	-0.409927	1.626497	15.257813	0.010154	5.3
410	-0.412769	2.626497	14.612021	0.004902	6.8
411	-0.429916	3.625467	14.019261	0.006370	4.6
412	-0.404593	4.570501	13.501138	0.007663	4.9
413	-0.384100	5.562815	12.996772	0.010172	4.8
414	-0.378411	4.655745	13.456279	0.007505	4.3
415	-0.410686	3.803412	13.918684	0.006863	4.8
416	-0.406604	2.899758	14.444952	0.008080	4.6
417	-0.443934	3.368671	14.166996	0.006731	4.2
418	-0.428713	4.368636	13.608570	0.006302	4.2
419	-0.444880	5.368392	13.092602	0.007056	6.9
420	-0.418957	6.051799	12.761845	0.007871	5.9
421	-0.375122	7.051196	12.307171	0.008344	4.5
422	-0.389209	8.051190	11.883536	0.007464	4.7
423	-0.406306	9.050919	11.488197	0.008078	6.0
424	-0.415730	10.019084	11.129628	0.007670	5.9
425	-0.430247	9.112014	11.464888	0.007814	4.9
426	-0.402233	10.112005	11.096388	0.010050	4.7
427	-0.419148	9.625822	11.272542	0.008646	3.9
428	-0.394134	10.625708	10.916147	0.007387	4.6
429	-0.386436	11.625707	10.581559	0.006387	7.0
430	-0.416305	12.625567	10.266916	0.009694	5.6
431	-0.412557	11.718498	10.551550	0.003626	7.0
432	-0.443385	11.910270	10.490065	0.008774	6.8
433	-0.440486	12.876115	10.190981	0.009258	7.5
434	-0.417026	13.874942	9.899109	0.006720	5.8
435	-0.402089	14.788972	9.646292	0.005635	3.8
436	-0.419040	13.931203	9.883166	0.009775	5.0
437	-0.406814	13.352423	10.049680	0.008940	4.3
438	-0.391367	12.445826	10.322091	0.004225	5.3
439	-0.430654	13.347906	10.051002	0.008941	5.4
440	-0.372601	14.329604	9.771716	0.004092	4.0
441	-0.390463	13.778928	9.926438	0.007615	6.4
442	-0.394597	14.777012	9.649516	0.009662	4.2
443	-0.429350	13.869958	9.900524	0.006465	3.9
444	-0.433375	14.869566	9.624618	0.011392	5.6
445	-0.423827	15.554991	9.444151	0.007304	5.7
446	-0.402522	16.554991	9.192676	0.009467	3.8
447	-0.411360	15.647922	9.420203	0.005431	5.4
448	-0.418728	14.740856	9.659278	0.003873	4.0
449	-0.428775	15.635029	9.423518	0.005868	4.3
450	-0.421771	16.623140	9.176025	0.007073	6.7
451	-0.413850	15.720215	9.401657	0.007639	6.3
452	-0.401164	14.813541	9.639674	0.004428	5.2
453	-0.401092	15.810171	9.378681	0.007238	4.5
454	-0.428555	14.910596	9.613621	0.007203	3.7
455	-0.397322	14.003526	9.862745	0.006018	5.1
456	-0.389280	15.003274	9.588874	0.002569	4.5
457	-0.427613	15.849637	9.368637	0.008258	4.3
458	-0.402724	15.243925	9.525206	0.011129	5.2
459	-0.373907	14.336915	9.769694	0.005903	5.3
460	-0.403357	15.336903	9.500834	0.005144	4.4
461	-0.417385	16.303574	9.254632	0.007136	4.4
462	-0.386091	15.633879	9.423814	0.009890	4.8
463	-0.416618	14.740897	9.659267	0.010875	4.6
464	-0.410511	13.833827	9.910793	0.010670	5.1
465	-0.379833	14.833827	9.634217	0.008810	6.4
466	-0.409627	15.833827	9.372658	0.008348	4.8
467	-0.418319	14.926859	9.609269	0.006895	6.3
468	-0.418775	14.077890	9.841837	0.008820	3.2
469	-0.399514	14.843005	9.631750	0.009649	4.1
470	-0.410741	13.935935	9.881827	0.008500	5.4
471	-0.448290	14.935903	9.606851	0.010253	3.8
472	-0.428258	15.932561	9.347602	0.009083	4.3
473	-0.417954	16.932560	9.101175	0.010534	4.7
474	-0.403917	16.034069	9.321980	0.005860	4.9
475	-0.453798	16.708761	9.155190	0.006027	3.4
476	-0.418805	17.697888	8.921181	0.009093	4.2
477	-0.429244	16.790819	9.135311	0.010248	4.1
478	-0.419669	15.883749	9.359972	0.006751	4.2
479	-0.434145	16.883698	9.112914	0.008003	8.3
480	-0.417966	15.978018	9.336111	0.004885	4.8
481	-0.427883	16.790741	9.135329	0.015031	4.5
482	-0.407483	17.790520	8.899877	0.005277	4.4
483	-0.429248	16.883744	9.112902	0.010273	3.8
484	-0.416103	16.331932	9.247602	0.009262	4.9
485	-0.404566	17.331932	9.006352	0.005937	4.3
486	-0.388832	16.466404	9.214412	0.007172	4.8
487	-0.417115	17.466326	8.974885	0.005825	5.4
488	-0.410875	17.616578	8.939965	0.005847	4.3
489	-0.418129	18.382960	8.765996	0.011432	4.2
490	-0.378349	17.482076	8.971212	0.010253	5.1
491	-0.376474	18.480676	8.744300	0.005513	3.5
492	-0.437156	19.477945	8.528863	0.006278	5.6
493	-0.400663	18.673845	8.701724	0.006878	6.7
494	-0.393644	17.766775	8.905328	0.005460	5.6
495	-0.392531	17.361741	8.999353	0.008390	5.0
496	-0.435261	16.457017	9.216721	0.006823	6.6
497	-0.383303	15.549948	9.445454	0.006716	5.8
498	-0.423706	16.549948	9.193911	0.007681	9.2
499	-0.384945	17.539336	8.957883	0.007422	5.3
