1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
59	-0.367895	5.808569	34.774928	0.005168	3.3
60	-0.337591	6.808569	33.524417	0.006028	4.1
61	-0.372360	7.808568	32.360722	0.009996	4.9
62	-0.384631	8.797483	31.286739	0.006987	3.9
63	-0.387221	9.797483	30.270853	0.009996	4.6
64	-0.358307	9.031810	31.042620	0.008551	5.1
65	-0.384633	10.031810	30.042271	0.005418	3.2
66	-0.375194	9.266137	30.802281	0.004133	4.0
67	-0.364249	10.250385	29.832147	0.007098	4.6
68	-0.376960	9.484712	30.581429	0.004727	3.2
69	-0.385620	10.484712	29.610119	0.005578	3.0
70	-0.391172	9.744636	30.322885	0.006189	3.2
71	-0.364355	10.744582	29.367722	0.010904	4.8
72	-0.376641	9.978909	30.093573	0.004959	3.1
73	-0.358654	10.978907	29.152530	0.004469	5.1
74	-0.377938	11.286899	28.874438	0.008763	3.9
75	-0.368368	10.521227	29.575818	0.007095	3.7
76	-0.366170	10.596365	29.505485	0.009667	3.9
77	-0.362903	11.596365	28.600307	0.004375	4.0
78	-0.392922	12.596360	27.749020	0.006121	3.1
79	-0.378618	11.830687	28.396178	0.007135	4.2
80	-0.390092	12.830687	27.556817	0.012255	4.9
81	-0.381811	12.065015	28.194939	0.012359	3.2
82	-0.382328	13.065015	27.367258	0.005357	4.1
83	-0.379903	12.307900	27.989338	0.010573	4.5
84	-0.404963	13.284941	27.191707	0.008342	3.4
85	-0.387148	12.532187	27.802125	0.012054	5.3
86	-0.393084	11.766514	28.451792	0.010147	3.4
87	-0.385317	12.766514	27.609188	0.006939	4.1
88	-0.364981	13.766514	26.815057	0.007610	3.1
89	-0.344169	14.766514	26.065332	0.005668	4.8
90	-0.388495	14.000842	26.635533	0.006712	6.5
91	-0.374004	15.000842	25.895674	0.008033	4.1
92	-0.383194	16.000834	25.195812	0.005422	3.9
93	-0.364091	17.000814	24.532792	0.013100	3.8
94	-0.384331	18.000814	23.903759	0.009609	5.3
95	-0.380503	19.000814	23.306177	0.011603	2.9
96	-0.352899	18.235141	23.760997	0.007357	4.8
97	-0.345827	17.916900	23.955301	0.004790	3.1
98	-0.359038	17.163123	24.428453	0.005338	4.3
99	-0.345098	18.160885	23.806052	0.005058	4.3
100	-0.377778	17.395213	24.280789	0.005860	4.5
101	-0.382468	18.395211	23.664451	0.007742	5.4
102	-0.360006	17.629579	24.133477	0.008492	4.8
103	-0.376451	18.629564	23.524509	0.002746	3.3
104	-0.360866	17.864054	23.987874	0.004656	5.4
105	-0.380542	18.859349	23.388893	0.007915	5.2
106	-0.374468	18.093677	23.846978	0.010407	3.4
107	-0.377229	19.093677	23.252197	0.006369	4.5
108	-0.373195	20.065905	22.701705	0.008139	4.0
109	-0.381710	21.065905	22.162035	0.007954	3.9
110	-0.358825	20.300232	22.572901	0.005289	4.3
111	-0.378293	21.300232	22.039266	0.005922	5.1
112	-0.342944	22.300232	21.530278	0.005669	3.5
113	-0.389858	23.300232	21.044270	0.011186	5.5
114	-0.370751	24.297236	20.581080	0.006372	3.5
115	-0.373572	23.531563	20.934950	0.004865	3.4
116	-0.353532	22.765891	21.301202	0.005527	3.4
117	-0.366317	23.765886	20.825368	0.007037	4.7
118	-0.391851	23.000213	21.187762	0.004612	3.6
119	-0.346441	22.234540	21.562992	0.005531	5.9
120	-0.373217	21.470006	21.951164	0.004200	6.3
121	-0.361229	20.705593	22.353502	0.006151	6.6
122	-0.378030	21.698571	21.833659	0.004651	3.4
123	-0.370417	20.932901	22.232329	0.007223	4.2
124	-0.367026	20.375523	22.531825	0.007778	4.7
125	-0.352831	21.375523	22.000107	0.008550	3.7
126	-0.349219	20.609850	22.404937	0.009528	4.8
127	-0.354561	19.844187	22.824939	0.004526	5.2
128	-0.365615	20.844187	22.279464	0.005568	3.3
129	-0.334813	21.678572	21.843891	0.006096	5.5
130	-0.345222	20.912903	22.242937	0.008340	3.2
131	-0.342292	21.912903	21.724610	0.007316	3.8
132	-0.375595	21.147320	22.119225	0.007006	4.0
133	-0.344048	22.147320	21.606581	0.004774	4.3
134	-0.341299	23.147320	21.117161	0.004783	4.4
135	-0.372390	22.381821	21.489786	0.008687	3.4
136	-0.351089	21.616149	21.875887	0.006907	4.4
137	-0.393105	22.616149	21.374332	0.007199	4.5
138	-0.379336	23.616147	20.895261	0.008444	4.5
139	-0.363148	24.616147	20.437194	0.006944	5.6
140	-0.401918	23.850640	20.786015	0.008281	4.4
141	-0.396248	24.850640	20.332673	0.011191	4.1
142	-0.367367	24.084967	20.677980	0.006507	4.5
143	-0.390904	23.319294	21.035219	0.010074	5.0
144	-0.382765	24.319294	20.571063	0.011853	3.7
145	-0.389615	23.553621	20.924586	0.010174	4.3
146	-0.409294	22.788008	21.290442	0.010552	4.1
147	-0.366517	22.022335	21.669350	0.005306	3.9
148	-0.320290	23.022335	21.177115	0.006864	3.6
149	-0.352516	22.256664	21.551964	0.006381	4.5
150	-0.371277	21.525499	21.922519	0.006476	3.9
151	-0.389232	22.525497	21.418849	0.009132	3.7
152	-0.372700	22.754237	21.306875	0.006570	4.5
153	-0.355740	21.988564	21.686373	0.006102	2.9
154	-0.381781	21.222919	22.079621	0.006066	3.8
155	-0.346502	22.222919	21.568790	0.009113	4.2
156	-0.344710	23.222919	21.081061	0.003883	3.8
157	-0.353933	22.457246	21.452488	0.007929	3.0
158	-0.371703	21.691573	21.837238	0.006545	4.5
159	-0.358926	22.691571	21.337435	0.006534	5.4
160	-0.340663	21.925898	21.718033	0.007469	4.3
161	-0.386134	22.925898	21.223608	0.007788	5.0
162	-0.352542	22.160225	21.600120	0.004118	4.7
163	-0.384716	23.160188	21.111007	0.006472	3.3
164	-0.353481	22.652678	21.356446	0.006824	4.8
165	-0.390671	23.652678	20.878167	0.006173	4.6
166	-0.365386	24.652678	20.420841	0.006102	4.5
167	-0.353738	25.652678	19.983120	0.004272	4.0
168	-0.364594	26.652670	19.563774	0.008700	5.9
169	-0.390691	27.650861	19.162375	0.009210	3.8
170	-0.339069	28.650861	18.776433	0.003604	4.3
171	-0.365239	27.885199	19.070518	0.006388	4.9
172	-0.349928	27.120496	19.373575	0.002730	3.5
173	-0.378136	28.015551	19.019802	0.007302	4.4
174	-0.379172	27.249879	19.321625	0.004583	3.4
175	-0.398278	26.484206	19.633182	0.007422	4.4
176	-0.366734	27.484206	19.228242	0.005018	3.5
177	-0.372644	26.808877	19.499853	0.008216	4.8
178	-0.391960	27.806872	19.101123	0.005468	4.3
179	-0.370291	27.041199	19.405554	0.006115	3.4
180	-0.367655	28.041199	19.009855	0.007285	5.3
181	-0.364185	27.275526	19.311360	0.006553	4.2
182	-0.365495	26.509853	19.622583	0.006871	4.3
183	-0.358223	25.744181	19.944003	0.005770	4.1
184	-0.362838	25.084322	20.229571	0.012731	3.8
185	-0.381369	26.084322	19.799925	0.008443	3.8
186	-0.385701	27.084322	19.388150	0.009512	4.6
187	-0.362585	28.084322	18.993154	0.005953	3.6
188	-0.373138	29.084322	18.613930	0.007224	4.0
189	-0.360163	28.318649	18.902912	0.006137	3.5
190	-0.365275	27.552979	19.201007	0.010133	5.0
191	-0.379119	28.552979	18.813522	0.008941	3.5
192	-0.359485	29.552979	18.441368	0.011443	5.7
193	-0.347899	28.787306	18.724975	0.005721	4.3
194	-0.382828	29.787306	18.356281	0.006020	3.7
195	-0.385999	29.021634	18.637257	0.010536	3.3
196	-0.365301	30.021634	18.271976	0.006095	5.2
197	-0.358893	31.021634	17.920738	0.010963	3.7
198	-0.355226	32.021634	17.582748	0.006726	3.7
199	-0.356216	33.021634	17.257272	0.004393	5.0
200	-0.398241	32.727954	17.351602	0.005632	3.4
201	-0.381961	33.573711	17.082695	0.005343	5.0
202	-0.361255	32.808040	17.325776	0.007336	5.0
203	-0.377372	32.078514	17.563907	0.011065	3.8
204	-0.348733	33.078514	17.239121	0.006714	4.0
205	-0.396257	34.078514	16.926129	0.002542	4.1
206	-0.332398	33.351760	17.152454	0.015563	4.8
207	-0.409310	34.351198	16.842744	0.005337	5.5
208	-0.350293	35.351198	16.543855	0.006351	5.7
209	-0.363329	34.585525	16.771742	0.007653	5.4
210	-0.382384	33.819852	17.005994	0.008237	5.7
211	-0.361132	33.054204	17.246874	0.008541	4.3
212	-0.393212	34.054204	16.933603	0.006926	5.2
213	-0.377428	33.288532	17.172431	0.005398	5.4
214	-0.370581	32.746988	17.345457	0.009421	3.8
215	-0.360378	33.745284	17.029157	0.006816	3.9
216	-0.367121	34.745284	16.723676	0.007391	4.6
217	-0.354285	33.979612	16.956578	0.007526	4.6
218	-0.348129	34.979612	16.653671	0.009231	3.6
219	-0.343995	34.213939	16.884614	0.003788	4.1
220	-0.364163	33.448315	17.122037	0.006165	5.8
221	-0.351264	34.448314	16.813244	0.007381	3.3
222	-0.369334	35.448314	16.515392	0.004445	4.9
223	-0.387102	34.682641	16.742490	0.008008	4.5
224	-0.382424	35.682581	16.447135	0.004440	3.6
225	-0.356742	35.502858	16.499450	0.004190	3.4
226	-0.396620	36.377805	16.247852	0.007466	5.0
227	-0.379506	37.377754	15.969543	0.007678	3.8
228	-0.360901	38.349785	15.707994	0.007186	6.5
229	-0.389250	39.349785	15.447711	0.004548	4.1
230	-0.364172	40.349784	15.195914	0.008287	4.5
231	-0.363118	39.584112	15.387963	0.006612	4.8
232	-0.373425	40.584112	15.138094	0.007023	4.3
233	-0.383095	41.584112	14.896210	0.005615	3.7
234	-0.362389	42.575151	14.664001	0.004192	4.7
235	-0.378142	41.883835	14.825210	0.007110	4.4
236	-0.369332	41.118931	15.007761	0.005734	3.8
237	-0.380509	40.353259	15.195054	0.008468	4.0
238	-0.358123	39.587586	15.387080	0.006534	4.9
239	-0.353064	40.587586	15.137240	0.009469	3.7
240	-0.366750	41.587585	14.895383	0.009967	5.8
241	-0.367906	42.587585	14.661133	0.005716	4.5
242	-0.379062	43.587585	14.434137	0.008598	4.2
243	-0.354993	42.821936	14.607298	0.004472	4.1
244	-0.359380	43.821936	14.381953	0.004172	7.2
245	-0.381318	44.806549	14.166767	0.006849	11.4
246	-0.355379	44.040878	14.333541	0.007207	5.9
247	-0.378805	43.275205	14.504288	0.004825	5.3
248	-0.342013	44.192295	14.300249	0.004030	6.5
249	-0.365982	43.426689	14.470184	0.007348	4.7
250	-0.349090	44.426689	14.249018	0.004306	4.7
251	-0.382922	45.414089	14.037173	0.009632	3.9
252	-0.386964	46.414089	13.828950	0.008578	4.2
253	-0.397949	47.413996	13.626832	0.007263	5.0
254	-0.377772	48.413996	13.430520	0.008288	3.1
255	-0.414872	47.653859	13.579223	0.003805	4.1
256	-0.348805	48.379111	13.437273	0.004002	4.8
257	-0.382977	49.376150	13.246903	0.004497	2.9
258	-0.348491	48.633149	13.388251	0.007009	3.7
259	-0.398501	49.633097	13.198714	0.005027	3.8
260	-0.348649	50.633097	13.014460	0.006946	4.6
261	-0.347532	49.867424	13.155072	0.005098	3.3
262	-0.374112	49.101956	13.298717	0.009376	4.6
263	-0.368940	48.336283	13.445573	0.010312	4.5
264	-0.337680	47.570610	13.595709	0.004750	4.0
265	-0.372442	48.427515	13.427905	0.006513	3.6
266	-0.351313	47.661878	13.577637	0.006025	4.2
267	-0.391423	46.896206	13.730753	0.008049	4.3
268	-0.367600	46.130533	13.887363	0.006133	4.1
269	-0.381433	47.130533	13.683528	0.004105	5.4
270	-0.351615	46.371193	13.837755	0.008470	3.5
271	-0.376628	47.329839	13.643616	0.004347	4.4
272	-0.370446	46.596202	13.791693	0.010271	4.4
273	-0.358029	45.831444	13.949512	0.005450	2.9
274	-0.337765	45.065771	14.111181	0.011840	2.9
275	-0.341995	46.065771	13.900773	0.003694	3.4
276	-0.382600	45.300099	14.061307	0.006109	4.6
277	-0.357843	46.298213	13.852761	0.005954	3.2
278	-0.353339	47.093378	13.690994	0.004943	5.4
279	-0.356556	46.327705	13.846693	0.007635	4.3
280	-0.376895	45.568047	14.004708	0.005857	3.9
281	-0.369084	44.802377	14.167665	0.005460	4.3
282	-0.389637	45.802377	13.955582	0.004537	5.6
283	-0.371428	46.802377	13.749755	0.005257	3.3
284	-0.349422	47.801898	13.550005	0.007044	4.2
285	-0.376994	47.036226	13.702495	0.011583	4.8
286	-0.362054	46.270553	13.858457	0.008737	4.8
287	-0.403247	47.270553	13.655464	0.006091	4.4
288	-0.352812	48.270553	13.458331	0.006947	4.9
289	-0.382089	49.270553	13.266810	0.005520	3.3
290	-0.396374	48.507974	13.412361	0.004585	3.4
291	-0.370004	49.507974	13.222136	0.008939	4.4
292	-0.335913	50.503003	13.038138	0.007820	4.8
293	-0.355275	51.502945	12.858320	0.006627	3.8
294	-0.373186	52.502945	12.683384	0.005027	5.7
295	-0.345869	51.737273	12.816896	0.004765	4.1
296	-0.393909	51.452603	12.867254	0.007838	3.8
297	-0.353031	52.452603	12.692077	0.011967	5.5
298	-0.364241	53.452603	12.521605	0.008368	2.9
299	-0.365256	54.306341	12.379649	0.010171	4.2
300	-0.374212	53.540668	12.506811	0.005015	3.8
301	-0.351556	52.784378	12.635006	0.007061	4.4
302	-0.353017	53.784378	12.466054	0.007345	3.6
303	-0.350211	54.784378	12.301560	0.009132	4.7
304	-0.355557	55.784378	12.141351	0.010405	4.6
305	-0.357852	56.765479	11.988174	0.010610	3.0
306	-0.349061	55.999807	12.107382	0.013509	5.3
307	-0.309821	56.999807	11.952159	0.008273	4.2
308	-0.379582	57.999807	11.800865	0.006895	3.6
309	-0.351953	57.234134	11.916359	0.006344	4.4
310	-0.338308	58.065959	11.790992	0.005214	5.1
311	-0.377099	59.006154	11.652429	0.008254	3.5
312	-0.390504	58.240481	11.765023	0.006470	3.7
313	-0.365455	59.240481	11.618401	0.006665	3.6
314	-0.361762	60.240129	11.475438	0.005357	3.7
315	-0.363096	59.474456	11.584621	0.005315	4.2
316	-0.363582	60.474431	11.442437	0.005091	4.2
317	-0.378960	60.334915	11.462065	0.005326	5.1
318	-0.366359	59.673113	11.556094	0.006506	3.5
319	-0.341456	60.673113	11.414602	0.010435	3.9
320	-0.351089	61.673113	11.276533	0.009567	4.3
321	-0.360969	60.907440	11.381946	0.003628	4.4
322	-0.362024	60.141767	11.489349	0.006809	3.2
323	-0.363525	60.790283	11.398250	0.005540	4.8
324	-0.370349	60.090340	11.496635	0.007424	4.0
325	-0.340883	61.090340	11.356587	0.005860	3.4
326	-0.353292	62.090331	11.219910	0.006007	4.6
327	-0.384433	63.090298	11.086488	0.002720	3.7
328	-0.415877	62.621142	11.148688	0.006209	4.3
329	-0.370325	63.620956	11.016964	0.007930	4.7
330	-0.378951	64.620956	10.888293	0.008100	3.7
331	-0.359408	63.855283	10.986541	0.005893	4.0
332	-0.332250	63.089610	11.086578	0.005512	4.6
333	-0.365407	62.908587	11.110496	0.007022	5.1
334	-0.359466	63.908545	10.979649	0.007378	5.9
335	-0.364481	63.142872	11.079561	0.007558	6.2
336	-0.374482	64.142872	10.949432	0.003345	5.9
337	-0.347279	63.377204	11.048791	0.004246	8.6
338	-0.372687	64.092931	10.955858	0.005946	4.8
339	-0.335413	65.092801	10.828618	0.007946	5.7
340	-0.378865	64.327129	10.925787	0.009431	6.4
341	-0.357965	63.561470	11.024714	0.003329	7.8
342	-0.344581	64.561464	10.895864	0.005937	4.8
343	-0.358390	63.796275	10.994186	0.010052	6.6
344	-0.374315	64.722450	10.875401	0.007622	4.1
345	-0.342659	65.691186	10.753874	0.005667	5.4
346	-0.382036	64.925513	10.849700	0.004491	4.0
347	-0.371124	64.182523	10.944335	0.007178	4.6
348	-0.368900	65.182520	10.817345	0.008783	5.6
349	-0.354835	64.416848	10.914311	0.007547	3.0
350	-0.356493	65.416848	10.788013	0.007277	5.9
351	-0.387868	66.416848	10.664604	0.007630	9.9
352	-0.334781	65.651175	10.758839	0.006933	6.0
353	-0.388603	64.885502	10.854755	0.007083	4.7
354	-0.367632	65.885502	10.729823	0.008861	4.4
355	-0.368200	65.119829	10.825220	0.009605	10.7
356	-0.351607	66.119829	10.700963	0.008925	5.0
357	-0.356111	65.354157	10.795845	0.007843	6.3
358	-0.367337	64.588484	10.892424	0.004196	5.9
359	-0.370028	65.583959	10.767191	0.006809	9.7
360	-0.375582	64.818295	10.863255	0.008599	6.1
361	-0.364657	64.052623	10.961050	0.007216	5.7
362	-0.382096	63.286950	11.060622	0.004692	13.0
363	-0.380992	64.286030	10.931052	0.008925	5.1
364	-0.374535	65.285351	10.804453	0.007027	7.1
365	-0.356483	66.285351	10.680670	0.004104	5.2
366	-0.383401	65.519682	10.775191	0.008575	12.7
367	-0.393648	66.517385	10.652353	0.006808	4.8
368	-0.398028	65.751712	10.746371	0.007121	7.0
369	-0.374094	66.751712	10.623907	0.004700	6.5
370	-0.350131	66.053933	10.709063	0.005169	8.1
371	-0.334080	67.053933	10.587444	0.007129	3.5
372	-0.384197	68.053933	10.468556	0.009851	10.1
373	-0.349700	67.288260	10.559343	0.008462	4.8
374	-0.361681	68.288260	10.441082	0.009980	7.1
375	-0.370410	69.288260	10.325441	0.009021	5.7
376	-0.358536	70.288260	10.212332	0.011823	10.6
377	-0.385525	69.522587	10.298712	0.009254	5.7
378	-0.354428	70.522587	10.186186	0.004636	7.9
379	-0.352358	69.756914	10.272122	0.004832	4.2
380	-0.379208	69.009278	10.357444	0.005144	7.3
381	-0.365236	68.243776	10.446287	0.003693	4.0
382	-0.343780	67.798454	10.498674	0.004835	4.9
383	-0.376341	67.852203	10.492323	0.004935	5.8
384	-0.337249	68.852203	10.375550	0.004202	3.2
385	-0.400085	68.483411	10.418312	0.007352	7.9
386	-0.358196	67.717791	10.508220	0.007903	4.7
387	-0.362379	68.717791	10.391095	0.006824	6.0
388	-0.389582	67.952118	10.480538	0.007496	5.6
389	-0.378174	67.186446	10.571534	0.009304	4.2
390	-0.329787	68.186446	10.453002	0.003773	4.3
391	-0.418363	69.186442	10.337098	0.004353	4.3
392	-0.372641	68.431047	10.424412	0.007834	4.1
393	-0.374391	69.431047	10.309137	0.006634	4.1
394	-0.391383	68.666886	10.396994	0.004789	5.1
395	-0.360662	69.666886	10.282321	0.003473	3.0
396	-0.378754	68.901215	10.369894	0.008599	5.3
397	-0.355701	69.901199	10.255817	0.005397	4.1
398	-0.356999	70.901199	10.144221	0.008778	3.9
399	-0.361361	71.264320	10.104297	0.005976	3.6
400	-0.382006	72.264320	9.995956	0.004053	4.4
401	-0.348216	73.264206	9.889926	0.008935	3.3
402	-0.353769	74.264204	9.786111	0.008645	3.5
403	-0.379176	75.264204	9.684452	0.012021	6.3
404	-0.357037	76.264204	9.584883	0.009198	3.7
405	-0.355173	77.264139	9.487348	0.006942	4.3
406	-0.345311	76.498466	9.561854	0.004401	3.6
407	-0.368015	75.792770	9.631567	0.009145	5.0
408	-0.382669	75.065649	9.704468	0.007709	4.0
409	-0.367313	76.065649	9.604490	0.004310	3.3
410	-0.381488	77.065649	9.506551	0.008496	4.1
411	-0.383507	78.065649	9.410588	0.005550	3.7
412	-0.360631	79.065649	9.316544	0.008236	3.5
413	-0.363468	80.065649	9.224361	0.008518	3.6
414	-0.320239	81.065644	9.133985	0.006291	4.1
415	-0.360291	82.060696	9.045796	0.004678	3.7
416	-0.356147	83.060695	8.958868	0.006699	2.9
417	-0.393710	84.060695	8.873595	0.006801	3.5
418	-0.373881	85.044536	8.791269	0.006453	5.3
419	-0.391763	84.278863	8.855206	0.014418	3.4
420	-0.381165	85.223538	8.776455	0.006291	4.7
421	-0.343161	84.460657	8.839942	0.006057	6.5
422	-0.370747	85.460655	8.756907	0.005062	3.6
423	-0.375604	84.697745	8.820113	0.010450	4.3
424	-0.367090	85.697745	8.737449	0.007436	4.1
425	-0.410068	84.932072	8.800602	0.009694	4.4
426	-0.365091	84.166399	8.864676	0.011349	3.9
427	-0.364324	83.400727	8.929689	0.008362	4.7
428	-0.359429	84.400727	8.844968	0.005253	2.8
429	-0.335734	83.720648	8.902409	0.005118	4.7
430	-0.381510	84.720646	8.818202	0.004280	5.1
431	-0.357141	85.720646	8.735574	0.009317	2.9
432	-0.380647	86.720646	8.654479	0.012383	3.0
433	-0.375718	87.720646	8.574876	0.006632	3.4
434	-0.372559	88.720646	8.496724	0.006500	5.2
435	-0.368505	87.954973	8.556434	0.009799	4.0
436	-0.377006	87.189300	8.616989	0.005819	5.5
437	-0.376071	88.189300	8.538072	0.007768	3.1
438	-0.361664	87.423628	8.598366	0.006938	5.4
439	-0.397368	86.657959	8.659518	0.006985	4.3
440	-0.334752	85.892303	8.721545	0.004243	3.6
441	-0.352916	86.892303	8.640710	0.005843	4.2
442	-0.371082	86.126655	8.702466	0.006497	4.3
443	-0.391433	87.125374	8.622084	0.006226	4.4
444	-0.363273	86.359701	8.683575	0.006010	3.4
445	-0.353833	87.359701	8.603439	0.010395	4.6
446	-0.371815	86.594029	8.664664	0.008863	5.6
447	-0.344884	85.828356	8.726766	0.006723	3.3
448	-0.368621	86.828356	8.645834	0.006519	4.7
449	-0.365934	87.828356	8.566389	0.004950	4.3
450	-0.386660	88.828356	8.488391	0.005565	3.8
451	-0.374503	89.828353	8.411801	0.003289	4.2
452	-0.363805	89.271739	8.454261	0.010347	4.1
453	-0.361250	88.506066	8.513374	0.006118	4.1
454	-0.385165	87.740393	8.573319	0.005012	3.7
455	-0.365458	86.975136	8.634081	0.004767	5.0
456	-0.357746	86.300012	8.688406	0.006330	3.7
457	-0.378178	85.721384	8.735513	0.004387	5.0
458	-0.378185	84.960521	8.798240	0.003937	5.2
459	-0.365344	84.210528	8.860958	0.007808	3.1
460	-0.367527	85.210470	8.777534	0.005798	3.4
461	-0.343719	85.891426	8.721617	0.005077	4.5
462	-0.366281	85.125812	8.784536	0.004968	3.9
463	-0.375489	84.360140	8.848375	0.005563	3.4
464	-0.362674	85.318579	8.768609	0.006474	4.0
465	-0.347905	86.318579	8.686903	0.008533	4.4
466	-0.394800	85.552907	8.749325	0.005442	3.7
467	-0.393323	85.030865	8.792403	0.005173	3.9
468	-0.387908	84.265196	8.856356	0.004859	4.3
469	-0.354445	85.265154	8.773017	0.007190	3.0
470	-0.373835	86.231325	8.693971	0.012358	4.6
471	-0.398533	85.465674	8.756494	0.005321	3.5
472	-0.388259	84.700001	8.819925	0.006556	4.6
473	-0.378220	83.934328	8.884281	0.007774	3.0
474	-0.369838	84.285493	8.854649	0.003576	4.8
475	-0.407567	83.522533	8.919283	0.006950	4.3
476	-0.365550	84.522507	8.834760	0.005545	3.1
477	-0.365971	83.756834	8.899334	0.006567	3.7
478	-0.366659	82.992758	8.964721	0.007186	6.3
479	-0.396142	82.227085	9.031216	0.007610	4.0
480	-0.377748	83.227085	8.944566	0.008852	5.5
481	-0.373025	84.227085	8.859564	0.004980	3.3
482	-0.372249	83.461413	8.924502	0.004079	3.5
483	-0.400882	84.461239	8.839893	0.009733	3.8
484	-0.354552	85.460846	8.756891	0.008392	5.2
485	-0.390297	86.460846	8.675402	0.006133	3.8
486	-0.360694	86.964398	8.634940	0.006981	4.4
487	-0.382009	87.964398	8.555694	0.007947	2.8
488	-0.351513	87.198725	8.616239	0.004164	5.2
489	-0.354083	86.433053	8.677647	0.007178	3.0
490	-0.337201	87.432867	8.597634	0.006144	5.0
491	-0.375303	86.667625	8.658741	0.007613	4.3
492	-0.365505	87.667625	8.579060	0.005781	4.5
493	-0.357206	86.901952	8.639937	0.008038	4.4
494	-0.356681	87.410390	8.599416	0.005220	4.3
495	-0.376211	86.644717	8.660583	0.005111	4.0
496	-0.367322	85.879601	8.722582	0.007100	4.1
497	-0.363645	86.879601	8.641727	0.007621	6.5
498	-0.369102	86.113928	8.703500	0.004099	3.7
499	-0.311529	85.348297	8.766159	0.008205	4.3
