1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
212	-0.424829	20.103995	18.933863	0.006787	3.1
213	-0.451017	21.103995	18.484170	0.010136	6.0
214	-0.428350	20.313362	18.837910	0.009728	3.7
215	-0.434669	19.522874	19.205385	0.006246	4.1
216	-0.415661	18.733801	19.586784	0.006994	5.1
217	-0.417196	19.733799	19.105937	0.008648	3.9
218	-0.463452	18.972347	19.469895	0.009331	3.8
219	-0.429837	19.972347	18.994699	0.010289	4.3
220	-0.451489	20.972347	18.542146	0.007645	4.3
221	-0.403666	21.972247	18.110698	0.006556	4.1
222	-0.430521	22.972246	17.698832	0.008806	4.1
223	-0.389272	23.972240	17.305284	0.006626	4.2
224	-0.417208	24.972240	16.928855	0.011122	3.3
225	-0.456688	25.967383	16.570167	0.006414	4.0
226	-0.452914	26.967377	16.224723	0.006201	3.6
227	-0.467222	27.967287	15.893414	0.010839	5.0
228	-0.398979	27.207946	16.143757	0.009698	3.0
229	-0.438465	28.207946	15.815685	0.009611	5.1
230	-0.452777	29.207946	15.500682	0.008199	3.7
231	-0.431271	28.417314	15.748679	0.009944	3.9
232	-0.447260	29.417314	15.436312	0.015179	4.4
233	-0.415435	28.626681	15.682237	0.008171	4.5
234	-0.429312	29.626681	15.372475	0.008085	3.4
235	-0.423474	28.836048	15.616354	0.007355	3.6
236	-0.427689	29.836046	15.309165	0.011188	3.9
237	-0.409818	29.045413	15.551023	0.006859	3.9
238	-0.405522	28.254781	15.800647	0.005781	4.2
239	-0.410069	29.253629	15.486591	0.009717	3.9
240	-0.407101	28.465450	15.733353	0.006822	6.7
241	-0.433124	27.674817	15.988912	0.009144	4.9
242	-0.432628	26.891299	16.250497	0.007642	4.5
243	-0.412845	27.877495	15.922612	0.005615	5.0
244	-0.431045	27.086862	16.184408	0.011313	3.5
245	-0.432089	26.302631	16.452729	0.008408	3.5
246	-0.431237	25.511999	16.732401	0.007815	4.2
247	-0.440493	26.511998	16.380229	0.009645	3.3
248	-0.455562	27.511998	16.042575	0.010109	5.1
249	-0.450113	26.721365	16.308364	0.004590	3.5
250	-0.441648	27.721365	15.973637	0.006872	4.8
251	-0.435888	26.930733	16.237127	0.007785	4.9
252	-0.406287	27.718893	15.974447	0.008081	3.7
253	-0.423241	28.718893	15.653152	0.006964	4.4
254	-0.419146	29.718893	15.344526	0.010632	4.5
255	-0.415636	30.718893	15.047836	0.008925	4.4
256	-0.410777	29.937575	15.278650	0.008935	3.1
257	-0.428421	29.146966	15.519531	0.009018	4.7
258	-0.472954	28.356334	15.768136	0.009004	6.3
259	-0.456065	28.972549	15.573698	0.004479	4.1
260	-0.430611	28.181916	15.824056	0.010434	5.1
261	-0.452361	29.181916	15.508722	0.012563	4.2
262	-0.441779	28.391283	15.756978	0.011682	4.1
263	-0.440659	27.600651	16.013312	0.010347	4.2
264	-0.443876	28.600651	15.690467	0.006602	4.8
265	-0.414763	27.810018	15.944624	0.009604	4.0
266	-0.436507	28.764373	15.638847	0.008880	4.2
267	-0.413165	27.973745	15.891319	0.007913	4.5
268	-0.441464	28.973745	15.573325	0.015160	4.1
269	-0.446756	28.183112	15.823671	0.009543	4.7
270	-0.455512	29.183112	15.508353	0.011920	5.0
271	-0.419115	30.183112	15.205355	0.007531	2.8
272	-0.435881	31.183112	14.913970	0.012071	5.1
273	-0.449814	32.183112	14.633544	0.004637	3.9
274	-0.405106	32.996951	14.412988	0.006212	4.2
275	-0.435348	32.207261	14.626902	0.008177	3.6
276	-0.401216	31.446877	14.838965	0.006659	5.1
277	-0.406244	30.656244	15.066086	0.016832	3.9
278	-0.442695	29.865611	15.300266	0.006721	3.4
279	-0.447378	29.075103	15.541803	0.008122	4.5
280	-0.387694	30.075103	15.237510	0.003783	4.3
281	-0.464779	31.075103	14.944904	0.009096	5.4
282	-0.393420	30.284476	15.175302	0.005580	4.7
283	-0.447519	29.493855	15.412913	0.012169	3.4
284	-0.416275	30.493855	15.113597	0.006934	4.7
285	-0.458238	29.703222	15.349269	0.006476	3.5
286	-0.428073	30.014428	15.255633	0.012904	4.5
287	-0.419036	29.223796	15.495790	0.009926	2.9
288	-0.438267	30.223796	15.193278	0.006121	4.0
289	-0.418037	31.223796	14.902352	0.007159	4.4
290	-0.459509	30.433163	15.131432	0.005649	4.7
291	-0.422337	31.433163	14.842847	0.003364	6.0
292	-0.424194	32.423701	14.567643	0.011098	3.1
293	-0.417560	33.423699	14.299972	0.006676	3.2
294	-0.434967	34.423699	14.041961	0.010300	4.6
295	-0.444241	35.422068	13.793493	0.005266	2.9
296	-0.451942	34.631766	13.989442	0.007619	3.5
297	-0.420728	35.631765	13.742418	0.009225	4.3
298	-0.452104	34.841132	13.936992	0.006444	5.8
299	-0.439123	34.050500	14.137154	0.008800	3.3
300	-0.451011	33.762188	14.211583	0.006306	4.8
301	-0.457400	32.971555	14.419770	0.010699	4.8
302	-0.395468	32.180922	14.634146	0.007193	3.5
303	-0.406601	31.390290	14.854993	0.009303	5.4
304	-0.416278	30.599680	15.082601	0.005958	5.1
305	-0.434497	31.599680	14.795858	0.008464	4.1
306	-0.444766	30.809047	15.021650	0.010752	4.0
307	-0.453068	31.707926	14.765472	0.006210	5.0
308	-0.402564	30.917294	14.990330	0.006261	3.2
309	-0.421737	31.917168	14.707087	0.007765	3.7
310	-0.444727	32.917168	14.434315	0.007672	7.8
311	-0.425936	32.126535	14.649128	0.008494	3.9
312	-0.435966	31.335902	14.870430	0.010336	5.4
313	-0.453705	30.545270	15.098522	0.009413	5.0
314	-0.418055	31.545194	14.811200	0.006419	3.8
315	-0.420178	32.545194	14.534589	0.011050	4.5
316	-0.446206	33.545194	14.268120	0.009677	4.8
317	-0.453499	32.843647	14.454025	0.005179	3.8
318	-0.455759	33.496777	14.280797	0.008010	4.6
319	-0.428096	32.712337	14.489360	0.007737	4.1
320	-0.459637	33.519099	14.274950	0.008766	3.8
321	-0.430769	34.519099	14.017832	0.006118	4.6
322	-0.473172	33.728466	14.220340	0.015894	4.2
323	-0.423681	32.937834	14.428785	0.011690	3.4
324	-0.437710	33.937834	14.166146	0.008392	4.4
325	-0.424959	34.937834	13.912898	0.006864	5.0
326	-0.446568	35.937834	13.668546	0.009289	3.4
327	-0.442403	36.902247	13.440884	0.010510	4.6
328	-0.457199	36.111615	13.626955	0.009062	3.9
329	-0.445947	37.053345	13.405901	0.009668	4.1
330	-0.407877	36.262713	13.590997	0.010385	3.4
331	-0.472228	36.990003	13.420544	0.009176	5.2
332	-0.427864	36.199370	13.606048	0.007632	3.8
333	-0.440327	37.199370	13.372265	0.011568	4.2
334	-0.455248	38.199370	13.146380	0.006097	5.2
335	-0.417670	37.408738	13.324332	0.012164	4.6
336	-0.423021	36.618174	13.507151	0.008994	3.7
337	-0.432476	37.618174	13.276725	0.007354	3.7
338	-0.420018	38.618174	13.054029	0.007506	5.4
339	-0.446455	37.827542	13.229473	0.013370	3.0
340	-0.425894	38.827542	13.008346	0.009725	3.8
341	-0.404718	39.827542	12.794490	0.007874	4.1
342	-0.455737	39.983571	12.761755	0.006400	3.8
343	-0.467649	40.983571	12.555866	0.022067	4.0
344	-0.438929	41.983571	12.356514	0.005506	4.2
345	-0.443122	42.983571	12.163394	0.008327	4.3
346	-0.442964	42.193056	12.315552	0.008536	3.9
347	-0.429648	43.193056	12.123701	0.010492	5.3
348	-0.442358	44.192930	11.937758	0.007969	4.8
349	-0.406766	43.402297	12.084311	0.007841	3.7
350	-0.444383	44.402293	11.899543	0.008667	5.5
351	-0.426780	43.611660	12.045154	0.007821	4.5
352	-0.457205	42.821027	12.194373	0.012780	6.6
353	-0.458198	43.821027	12.006249	0.009409	5.3
354	-0.434524	43.688118	12.030917	0.005231	3.5
355	-0.455986	44.688117	11.847765	0.011348	5.5
356	-0.415265	43.897485	11.992104	0.007492	4.2
357	-0.419958	43.106852	12.140003	0.008028	3.9
358	-0.408256	42.316219	12.291596	0.007714	4.3
359	-0.446726	43.316219	12.100484	0.004158	4.1
360	-0.395136	42.525745	12.251055	0.008867	4.1
361	-0.423697	43.028872	12.154788	0.006239	5.2
362	-0.428659	42.238929	12.306619	0.006557	5.2
363	-0.411953	41.448297	12.462428	0.011284	3.6
364	-0.414804	42.448297	12.266009	0.010895	4.7
365	-0.438017	43.448297	12.075686	0.015068	5.4
366	-0.422619	44.448297	11.891179	0.007080	3.3
367	-0.476625	45.448297	11.712225	0.009665	3.5
368	-0.456314	46.448297	11.538577	0.008779	4.5
369	-0.443314	45.657664	11.675438	0.005905	3.5
370	-0.460437	46.657660	11.502872	0.006887	3.6
371	-0.474647	45.867075	11.638873	0.009080	3.8
372	-0.430863	45.076442	11.778137	0.010322	5.0
373	-0.418982	46.076442	11.602544	0.008636	3.0
374	-0.376727	45.285810	11.740935	0.006290	6.7
375	-0.396780	46.285810	11.566442	0.011362	4.2
376	-0.441471	45.495177	11.703968	0.005993	3.9
377	-0.425560	44.704544	11.844803	0.012142	6.0
378	-0.462937	45.699434	11.668126	0.007405	4.8
379	-0.430417	44.908802	11.808095	0.007627	3.4
380	-0.416224	45.908802	11.631615	0.005835	4.2
381	-0.416174	45.119232	11.770515	0.009165	4.4
382	-0.444776	44.328600	11.912966	0.014433	4.5
383	-0.440218	43.546352	12.057341	0.012197	4.3
384	-0.416980	44.546352	11.873390	0.009048	5.1
385	-0.426197	45.546352	11.694967	0.006443	2.7
386	-0.429600	44.755720	11.835585	0.012415	4.3
387	-0.424716	43.965087	11.979625	0.005337	5.7
388	-0.434979	43.174456	12.127214	0.012133	3.9
389	-0.438922	42.384334	12.278387	0.009774	5.5
390	-0.437861	43.384334	12.087683	0.013664	4.6
391	-0.448163	42.593701	12.237963	0.011584	3.6
392	-0.403516	43.593697	12.048504	0.009574	3.7
393	-0.464025	42.803172	12.197785	0.005435	6.0
394	-0.432111	42.012685	12.350805	0.007191	4.1
395	-0.445419	43.010661	12.158246	0.009288	4.3
396	-0.421370	44.010661	11.971227	0.009144	3.4
397	-0.434175	45.010661	11.789874	0.016564	3.5
398	-0.409881	44.220029	11.932797	0.007761	4.7
399	-0.397888	45.220029	11.752598	0.007055	3.6
400	-0.453307	46.162684	11.587646	0.007870	4.0
401	-0.452246	47.162684	11.417646	0.008017	2.9
402	-0.399050	46.372051	11.551636	0.008855	5.0
403	-0.449778	47.372051	11.382683	0.007392	4.4
404	-0.419640	48.372051	11.218601	0.006969	3.1
405	-0.405618	48.398296	11.214359	0.006555	3.6
406	-0.462220	49.398231	11.055070	0.012189	4.7
407	-0.457712	48.607598	11.180639	0.013154	4.6
408	-0.418333	47.816965	11.309092	0.007570	4.0
409	-0.437708	48.816965	11.147110	0.010744	5.5
410	-0.445105	49.816965	10.989703	0.006853	4.5
411	-0.431670	49.202947	11.085822	0.007453	4.0
412	-0.441895	50.201481	10.930354	0.006069	5.2
413	-0.437835	49.410849	11.053089	0.009045	3.5
414	-0.413770	48.620216	11.178612	0.010257	4.4
415	-0.414475	49.620216	11.020320	0.005120	3.6
416	-0.420439	50.620216	10.866449	0.006508	3.9
417	-0.448786	51.620216	10.716815	0.005471	4.1
418	-0.418420	51.017824	10.806455	0.006879	4.1
419	-0.428258	50.227223	10.926404	0.004857	4.2
420	-0.406515	49.439993	11.048516	0.009005	4.1
421	-0.441520	48.654085	11.173177	0.011262	4.6
422	-0.438645	47.863453	11.301458	0.010525	3.5
423	-0.415048	47.072820	11.432719	0.009793	3.7
424	-0.456826	48.072820	11.267202	0.010626	4.4
425	-0.455776	49.072820	11.106409	0.009711	4.6
426	-0.412164	48.289930	11.231897	0.007776	4.9
427	-0.424192	47.499298	11.361538	0.008202	4.4
428	-0.442385	48.499298	11.198061	0.011981	4.6
429	-0.423325	49.499298	11.039222	0.011703	3.9
430	-0.445950	50.499298	10.884826	0.008954	3.9
431	-0.465671	51.499298	10.734689	0.008205	5.3
432	-0.422032	50.708667	10.853045	0.005582	2.8
433	-0.436976	49.918931	10.973902	0.007536	4.2
434	-0.399794	49.128299	11.097623	0.009091	4.6
435	-0.410469	50.128299	10.941600	0.006218	4.2
436	-0.435608	51.128299	10.789904	0.010841	3.2
437	-0.434328	52.128073	10.642389	0.007049	4.7
438	-0.421453	51.337440	10.758708	0.008676	3.5
439	-0.432804	50.935021	10.818894	0.014228	3.3
440	-0.449538	51.935021	10.670558	0.008936	5.0
441	-0.440569	52.935021	10.526235	0.007980	4.3
442	-0.396638	53.935003	10.385766	0.006611	3.8
443	-0.421728	54.935003	10.248994	0.009751	4.7
444	-0.454374	55.935003	10.115778	0.007942	5.8
445	-0.430663	56.933324	9.986195	0.009374	3.2
446	-0.400116	57.933324	9.859681	0.007085	3.8
447	-0.425381	58.933324	9.736332	0.007312	4.3
448	-0.439728	59.933324	9.616031	0.010559	3.5
449	-0.446650	59.142691	9.710897	0.012518	4.8
450	-0.424183	60.142691	9.591220	0.009435	4.1
451	-0.422475	59.352059	9.685594	0.006185	4.2
452	-0.421291	60.352055	9.566536	0.009936	3.8
453	-0.425982	61.352055	9.450370	0.009587	4.4
454	-0.418963	61.000189	9.490922	0.009681	5.6
455	-0.448248	61.288114	9.457713	0.010392	3.7
456	-0.463654	62.288114	9.344159	0.011384	5.3
457	-0.417427	63.288114	9.233299	0.010673	3.1
458	-0.439006	64.288114	9.125039	0.008330	3.7
459	-0.403759	65.288114	9.019288	0.009839	4.7
460	-0.462189	64.497481	9.102694	0.007220	3.1
461	-0.427407	65.497481	8.997457	0.014531	4.8
462	-0.402974	66.497481	8.894626	0.005974	3.9
463	-0.434373	65.711822	8.975217	0.004479	5.1
464	-0.484797	66.711218	8.872952	0.007920	3.5
465	-0.456773	65.920586	8.953660	0.005738	8.1
466	-0.461115	65.136535	9.035160	0.009319	4.1
467	-0.434201	66.136535	8.931471	0.007399	5.3
468	-0.425294	67.047401	8.839073	0.008770	5.7
469	-0.423220	66.256768	8.919164	0.007497	4.0
470	-0.423181	65.466280	9.000704	0.008117	4.5
471	-0.405424	66.466280	8.897799	0.008896	5.3
472	-0.440746	67.331941	8.810600	0.010136	3.5
473	-0.418200	66.541308	8.890173	0.007851	4.2
474	-0.469576	67.541308	8.789766	0.006180	4.2
475	-0.422403	67.334332	8.810361	0.007944	4.6
476	-0.451577	68.334332	8.711739	0.009492	3.2
477	-0.454127	69.271934	8.621255	0.006606	5.7
478	-0.413834	69.961085	8.555938	0.008986	4.2
479	-0.440863	69.170526	8.630951	0.006148	3.4
480	-0.420250	70.170523	8.536283	0.007772	4.6
481	-0.453291	71.170152	8.443703	0.009097	3.4
482	-0.443533	70.379536	8.516758	0.007500	3.6
483	-0.422274	71.379536	8.424565	0.004630	4.0
484	-0.472024	70.589582	8.497226	0.014074	4.6
485	-0.364555	71.589582	8.405453	0.009148	3.5
486	-0.427284	72.589582	8.315641	0.009741	5.0
487	-0.423026	73.589582	8.227728	0.009569	4.9
488	-0.434400	73.782861	8.210951	0.005235	3.6
489	-0.436611	72.992232	8.280018	0.007014	5.1
490	-0.426384	72.244516	8.346415	0.008956	5.0
491	-0.439406	73.241865	8.258086	0.005063	3.6
492	-0.420968	72.545378	8.319571	0.009930	4.5
493	-0.449242	71.754745	8.390486	0.006748	4.4
494	-0.401194	72.754745	8.300992	0.006642	4.4
495	-0.433780	73.754745	8.213387	0.011040	4.7
496	-0.445004	74.754745	8.127612	0.006551	5.1
497	-0.473133	75.754745	8.043610	0.005176	3.8
498	-0.440692	74.964113	8.109880	0.011385	4.5
499	-0.413929	74.173480	8.177251	0.008333	4.8
