1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
388	-0.516129	32.190337	4.966468	0.004189	5.1
389	-0.542236	33.186516	4.875163	0.006092	3.1
390	-0.527716	32.260457	4.959929	0.006972	4.6
391	-0.551610	31.331915	5.047935	0.010939	4.8
392	-0.541281	30.404733	5.138984	0.003605	3.8
393	-0.578891	29.540084	5.226902	0.012088	5.2
394	-0.559506	30.538309	5.125665	0.008479	3.6
395	-0.531859	31.159217	5.064648	0.011994	3.9
396	-0.551403	30.249370	5.154563	0.008658	6.6
397	-0.570768	29.320586	5.249702	0.007365	4.2
398	-0.538049	30.142357	5.165348	0.011614	3.8
399	-0.543203	31.094436	5.070946	0.010947	4.2
400	-0.516287	32.085083	4.976315	0.005100	5.5
401	-0.538641	33.038721	4.888496	0.008334	4.3
402	-0.537512	32.874394	4.903407	0.008948	4.6
403	-0.569493	31.945614	4.989423	0.009432	5.1
404	-0.530072	31.016829	5.078512	0.011979	3.4
405	-0.527355	30.089007	5.170742	0.008550	4.5
406	-0.553200	29.160223	5.266486	0.007068	5.0
407	-0.543995	29.622247	5.218419	0.005711	3.9
408	-0.529904	29.281376	5.253796	0.010922	6.0
409	-0.537207	28.431034	5.344175	0.009451	4.5
410	-0.541064	27.502260	5.446511	0.008882	3.7
411	-0.551790	26.573500	5.552841	0.006936	4.6
412	-0.593838	25.644882	5.663388	0.011623	3.9
413	-0.552175	26.644882	5.544522	0.010047	3.9
414	-0.560745	27.644877	5.430543	0.008926	4.3
415	-0.535427	28.638835	5.321803	0.008224	7.1
416	-0.525905	27.783636	5.415096	0.009289	3.4
417	-0.590844	28.783502	5.306338	0.012754	5.3
418	-0.580958	29.783502	5.201849	0.010473	4.8
419	-0.541695	30.783502	5.101395	0.007418	4.1
420	-0.508617	29.854732	5.194563	0.011264	5.6
421	-0.511321	28.925947	5.291198	0.004838	4.4
422	-0.575830	28.020159	5.388968	0.010641	3.2
423	-0.557737	29.020159	5.281232	0.006530	5.4
424	-0.534626	28.095553	5.380693	0.006130	5.4
425	-0.547904	27.302643	5.469019	0.013445	4.0
426	-0.560420	26.373858	5.576242	0.006282	4.2
427	-0.532910	25.445725	5.687673	0.009273	4.2
428	-0.526767	26.300282	5.584916	0.011398	3.8
429	-0.557226	27.171943	5.483858	0.006217	4.8
430	-0.558411	26.243159	5.591669	0.007797	5.2
431	-0.549328	27.199662	5.480704	0.007548	3.5
432	-0.528552	26.542054	5.556514	0.006964	4.2
433	-0.550779	25.613419	5.667211	0.004903	3.0
434	-0.536021	26.576174	5.552529	0.013703	4.3
435	-0.535027	27.568503	5.439082	0.007423	3.8
436	-0.557780	26.639718	5.545123	0.008411	3.8
437	-0.532660	27.140165	5.487478	0.010970	3.3
438	-0.558428	26.220371	5.594367	0.009743	3.8
439	-0.545093	25.691057	5.657788	0.008056	5.3
440	-0.559519	24.762293	5.772615	0.006976	4.1
441	-0.550620	23.922845	5.880484	0.008498	5.1
442	-0.508874	24.920388	5.752741	0.004427	4.4
443	-0.570833	25.626949	5.665567	0.005645	4.4
444	-0.578632	25.482991	5.683113	0.010117	4.9
445	-0.588011	26.482950	5.563430	0.006084	3.7
446	-0.553310	25.559909	5.673724	0.003590	5.0
447	-0.520106	24.824768	5.764745	0.006771	3.1
448	-0.577952	23.916631	5.881298	0.007400	4.0
449	-0.538902	24.914643	5.753461	0.008173	5.4
450	-0.542238	23.988329	5.871925	0.009573	4.0
451	-0.556849	24.988329	5.744242	0.008686	5.2
452	-0.562438	24.695785	5.781017	0.009666	4.3
453	-0.528105	25.695772	5.657216	0.007617	4.5
454	-0.520757	26.631479	5.546082	0.005823	5.0
455	-0.575248	25.751788	5.650438	0.009534	4.5
456	-0.565655	26.751780	5.532110	0.006780	4.4
457	-0.540962	27.750945	5.418728	0.010510	4.2
458	-0.540113	26.822641	5.523913	0.013279	5.3
459	-0.556762	27.822612	5.410773	0.008329	3.4
460	-0.544090	26.893951	5.515688	0.006661	4.7
461	-0.533095	25.965189	5.624764	0.012318	4.5
462	-0.546679	25.036404	5.738243	0.008267	3.7
463	-0.538697	24.917567	5.753094	0.008537	3.8
464	-0.546885	24.395255	5.819289	0.006020	3.4
465	-0.495566	23.466478	5.940837	0.012962	3.7
466	-0.545748	24.466472	5.810173	0.009197	4.6
467	-0.550784	24.055224	5.863207	0.007685	5.0
468	-0.495907	24.924070	5.752280	0.010151	3.4
469	-0.563309	25.917015	5.630539	0.009075	4.9
470	-0.555638	26.915585	5.513198	0.007771	3.5
471	-0.531764	26.043568	5.615392	0.007060	4.6
472	-0.556600	25.124239	5.727316	0.007463	5.0
473	-0.502110	24.197131	5.844798	0.006567	4.1
474	-0.524725	25.189826	5.719183	0.005645	4.3
475	-0.525126	26.147083	5.603063	0.008243	3.5
476	-0.558945	27.048375	5.497961	0.010666	4.0
477	-0.532167	26.119590	5.606332	0.007911	3.9
478	-0.536991	25.190806	5.719062	0.008468	3.7
479	-0.546753	26.190806	5.597872	0.012029	4.5
480	-0.568465	27.190806	5.481711	0.005900	3.8
481	-0.542598	28.093062	5.380966	0.007689	4.1
482	-0.580674	28.195591	5.369751	0.009003	4.2
483	-0.542445	27.270265	5.472688	0.010736	4.2
484	-0.513744	26.341554	5.580047	0.007019	5.0
485	-0.539188	27.251570	5.474808	0.008953	4.5
486	-0.475805	26.322893	5.582247	0.005805	4.5
487	-0.539655	27.196921	5.481016	0.008259	3.2
488	-0.518990	27.636824	5.431442	0.007141	3.7
489	-0.489714	28.607410	5.325174	0.006171	3.6
490	-0.550933	29.607409	5.219949	0.005495	5.2
491	-0.528652	28.748695	5.310051	0.006476	3.8
492	-0.569765	29.534243	5.227507	0.013529	5.1
493	-0.541463	29.505896	5.230441	0.005084	4.2
494	-0.536601	30.505896	5.128890	0.008071	4.0
495	-0.559924	29.662464	5.214276	0.005841	4.8
496	-0.532000	30.634153	5.116150	0.011085	4.0
497	-0.549060	31.633741	5.018987	0.006050	4.3
498	-0.522658	30.704956	5.109144	0.008918	4.3
499	-0.511327	31.103114	5.070102	0.004378	5.1
