1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
47	-1.225982	498.704137	0.012503	9.4
48	-0.017365	496.693228	0.000490	9.5
49	-0.000000	494.703798	0.000000	9.0
50	-0.127148	492.735476	0.002628	8.6
51	-0.000000	490.787900	0.000000	13.5
52	-1.022321	488.860718	0.022909	13.1
53	-1.357255	486.953585	0.010576	9.5
54	-0.536219	485.066164	0.005510	11.7
55	-0.246880	483.198126	0.004615	10.7
56	-0.000000	481.349149	0.000000	15.0
57	-0.270993	479.518920	0.004319	11.1
58	-0.768406	477.707132	0.012804	13.4
59	-0.934521	475.913485	0.015472	10.3
60	-0.373002	474.137684	0.004594	9.1
61	-1.272843	472.379445	0.010323	8.6
62	-0.000000	470.638485	0.000000	9.6
63	-0.000000	468.914531	0.000000	9.5
64	-0.970948	467.207315	0.010781	9.1
65	-1.130664	465.516573	0.011895	11.7
66	-0.000000	463.842050	0.000000	10.9
67	-1.300203	462.183494	0.019887	14.0
68	-1.278174	460.540658	0.007975	8.9
69	-0.109405	458.913303	0.002069	8.9
70	-0.000000	457.301192	0.000000	10.2
71	-0.717464	455.704096	0.010070	23.3
72	-0.000050	454.121787	0.000034	8.9
73	-0.918875	452.554045	0.005923	14.5
74	-1.209479	451.000653	0.009717	8.9
75	-1.188039	449.461399	0.012338	9.7
76	-0.002202	447.936075	0.000960	9.6
77	-0.932104	446.424477	0.006362	9.1
78	-0.144444	444.926406	0.005770	9.8
79	-0.551095	443.441666	0.009184	13.7
80	-0.475899	441.970065	0.008087	8.5
81	-1.320199	440.511415	0.017633	10.1
82	-1.095301	439.065533	0.010459	8.5
83	-1.114155	437.632238	0.014575	9.2
84	-0.021976	436.211351	0.000211	11.3
85	-0.154966	434.802701	0.003061	9.4
86	-0.000000	433.406117	0.000000	8.6
87	-0.000000	432.021430	0.000000	10.0
88	-0.000000	430.648479	0.000000	9.7
89	-0.006833	429.287101	0.001953	12.7
90	-0.057349	427.937140	0.001258	9.8
91	-0.000000	426.598440	0.000000	8.5
92	-0.733804	425.270849	0.010779	12.2
93	-0.014742	423.954220	0.000728	9.2
94	-1.150421	422.648404	0.008460	8.7
95	-0.000000	421.353259	0.000000	10.4
96	-0.000000	420.068643	0.000000	9.3
97	-0.006795	418.794419	0.000002	8.4
98	-0.232548	417.530451	0.003892	11.0
99	-0.000000	416.276604	0.000000	9.1
100	-1.256519	415.032748	0.017482	8.9
101	-0.662968	413.798754	0.006070	14.6
102	-0.000000	412.574495	0.000000	12.8
103	-0.505087	411.359849	0.006065	9.9
104	-1.146827	410.154691	0.006968	9.5
105	-1.148639	408.958904	0.009805	9.9
106	-1.372803	407.772368	0.010147	15.6
107	-1.258926	406.594968	0.013418	10.5
108	-0.496339	405.426590	0.006168	8.4
109	-0.155474	404.267122	0.002423	10.6
110	-0.996140	403.116456	0.011309	9.8
111	-0.067846	401.974481	0.001992	9.8
112	-0.033361	400.841093	0.001884	9.5
113	-1.181314	399.716187	0.011488	9.0
114	-0.247298	398.599660	0.006021	8.9
115	-0.000000	397.491411	0.000000	8.7
116	-0.000000	396.391342	0.000000	10.2
117	-0.392079	395.299353	0.006778	11.4
118	-1.209694	394.215350	0.008154	8.9
119	-0.521966	393.139238	0.005645	16.5
120	-0.996819	392.070924	0.008563	12.2
121	-0.528778	391.010316	0.006218	15.3
122	-0.087814	389.957325	0.001252	7.4
123	-0.962670	388.911862	0.006943	9.0
124	-1.259875	387.873839	0.017269	18.7
125	-1.254381	386.843173	0.016051	11.1
126	-0.000000	385.819777	0.000000	17.6
127	-1.050822	384.803569	0.006074	10.4
128	-0.270939	383.794468	0.004451	13.0
129	-0.000000	382.792393	0.000000	12.9
130	-1.324090	381.797264	0.013908	11.9
131	-0.866001	380.809005	0.013875	10.5
132	-0.171381	379.827537	0.003947	10.6
133	-0.370938	378.852786	0.004625	13.1
134	-1.183060	377.884678	0.009535	14.3
135	-1.388143	376.923138	0.013953	11.5
136	-0.004040	375.968095	0.000620	8.5
137	-1.408670	375.019479	0.012034	12.5
138	-0.952253	374.077218	0.007022	13.3
139	-0.737130	373.141244	0.004730	12.2
140	-0.340957	372.211489	0.004113	10.4
141	-1.372566	371.287887	0.008469	13.1
142	-1.259202	370.370370	0.009386	11.0
143	-0.584514	369.458876	0.003820	11.2
144	-0.047730	368.553338	0.001364	10.2
145	-0.010090	367.653696	0.000751	8.7
146	-0.493854	366.759885	0.003223	10.7
147	-0.387826	365.871846	0.005311	8.7
148	-0.131359	364.989518	0.002586	8.6
149	-0.890612	364.112841	0.007986	8.8
150	-0.000295	363.241757	0.000090	8.1
151	-0.500957	362.376208	0.006696	9.2
152	-0.000000	361.516137	0.000000	10.1
153	-1.304547	360.661488	0.015159	9.1
154	-1.269080	359.812206	0.012205	10.0
155	-0.597459	358.968236	0.006635	8.7
156	-1.054483	358.129524	0.007667	8.1
157	-0.827161	357.296018	0.008611	10.5
158	-0.000000	356.467665	0.000000	9.4
159	-1.328433	355.644414	0.015250	8.9
160	-1.267030	354.826213	0.008609	18.4
161	-1.373805	354.013012	0.014002	9.6
162	-0.000000	353.204763	0.000000	8.1
163	-0.000339	352.401415	0.000184	9.1
164	-0.000000	351.602922	0.000001	13.1
165	-0.000000	350.809235	0.000000	15.3
166	-0.249345	350.020308	0.002459	8.4
167	-1.125687	349.236095	0.009107	10.6
168	-0.595920	348.456550	0.006076	8.7
169	-0.000387	347.681627	0.000127	8.2
170	-1.241602	346.911283	0.011594	9.5
171	-1.456972	346.145474	0.009220	8.6
172	-0.425652	345.384157	0.004835	11.4
173	-1.352001	344.627288	0.011214	9.3
174	-1.251882	343.874826	0.010843	8.9
175	-0.000000	343.126729	0.000000	8.6
176	-1.011141	342.382957	0.007706	9.4
177	-0.000000	341.643469	0.000000	9.7
178	-0.873053	340.908224	0.008474	9.8
179	-1.174015	340.177184	0.015545	8.8
180	-1.098779	339.450309	0.007994	9.2
181	-0.015123	338.727561	0.000411	7.8
182	-0.630929	338.008902	0.008504	9.1
183	-0.039796	337.294295	0.000089	9.1
184	-1.287713	336.583703	0.009997	15.8
185	-1.275855	335.877089	0.013463	8.1
186	-0.963238	335.174416	0.020012	9.0
187	-1.212392	334.475651	0.009414	13.1
188	-0.000000	333.780756	0.000000	16.3
189	-0.000000	333.089698	0.000000	8.7
190	-0.000000	332.402443	0.000000	9.7
191	-0.808288	331.718955	0.020049	9.3
192	-1.313252	331.039203	0.009108	9.4
193	-0.000000	330.363153	0.000000	9.0
194	-0.018983	329.690771	0.001208	8.8
195	-0.000000	329.022027	0.000000	8.8
196	-1.203908	328.356888	0.009916	11.5
197	-0.000000	327.695322	0.000000	8.7
198	-0.863350	327.037299	0.008534	8.3
199	-0.000000	326.382787	0.000000	8.6
200	-0.331903	325.731758	0.005518	9.2
201	-0.000000	325.084179	0.000000	10.0
202	-0.418156	324.440023	0.004547	9.0
203	-1.302123	323.799258	0.012252	9.0
204	-0.639057	323.161858	0.007348	9.0
205	-0.000000	322.527792	0.000000	9.1
206	-0.192779	321.897034	0.001679	10.5
207	-0.000000	321.269554	0.000000	8.2
208	-0.059491	320.645325	0.001547	8.4
209	-0.567654	320.024320	0.004600	9.3
210	-0.296361	319.406512	0.003800	9.4
211	-1.242051	318.791875	0.011431	10.0
212	-0.138480	318.180381	0.002883	8.6
213	-0.000000	317.572005	0.000000	8.8
214	-0.963243	316.966721	0.005285	9.9
215	-0.000000	316.364504	0.000000	9.8
216	-0.000000	315.765329	0.000000	9.7
217	-0.016215	315.169170	0.001024	10.3
218	-1.233110	314.576003	0.006228	15.8
219	-1.181825	313.985804	0.008830	9.1
220	-1.169449	313.398548	0.006587	11.1
221	-0.000277	312.814213	0.000163	10.6
222	-0.158807	312.232773	0.001898	8.6
223	-0.545253	311.654207	0.004835	11.2
224	-1.062354	311.078491	0.009547	11.7
225	-0.000684	310.505602	0.000410	10.1
226	-0.000000	309.935518	0.000000	11.9
227	-0.580571	309.368217	0.006407	12.6
228	-1.299526	308.803676	0.010886	11.3
229	-0.000000	308.241874	0.000000	9.9
230	-1.033865	307.682789	0.009640	11.9
231	-0.000000	307.126400	0.000000	11.5
232	-0.000000	306.572687	0.000000	15.6
233	-0.090336	306.021627	0.001561	17.6
234	-0.868431	305.473201	0.009160	13.5
235	-0.000000	304.927388	0.000000	15.0
236	-0.801767	304.384168	0.009859	12.0
237	-0.122278	303.843521	0.003021	12.6
238	-1.374426	303.305427	0.009920	14.9
239	-0.497690	302.769867	0.005386	12.8
240	-1.039233	302.236821	0.011512	15.7
241	-0.035817	301.706270	0.001360	15.5
242	-0.579861	301.178196	0.004758	15.4
243	-0.331436	300.652580	0.004497	15.6
244	-1.299894	300.129402	0.010727	14.1
245	-1.329197	299.608645	0.011086	13.1
246	-0.000000	299.090291	0.000000	11.7
247	-0.924991	298.574321	0.011568	11.8
248	-0.017358	298.060718	0.001954	12.3
249	-1.445303	297.549465	0.009543	10.8
250	-1.116440	297.040543	0.012263	10.7
251	-0.210089	296.533936	0.002132	10.0
252	-0.000000	296.029626	0.000000	12.1
253	-0.460006	295.527597	0.005830	10.5
254	-1.317834	295.027832	0.006666	9.8
255	-0.001428	294.530315	0.000714	9.1
256	-0.008533	294.035028	0.000019	11.7
257	-0.586782	293.541956	0.008058	9.8
258	-0.000000	293.051083	0.000000	9.4
259	-1.094069	292.562393	0.011942	18.2
260	-0.000000	292.075870	0.000000	14.8
261	-1.152164	291.591498	0.012274	14.0
262	-0.000000	291.109263	0.000000	11.4
263	-0.641041	290.629149	0.007805	9.0
264	-0.416513	290.151140	0.003950	13.5
265	-1.305211	289.675222	0.010439	13.6
266	-0.000000	289.201380	0.000000	16.7
267	-0.000000	288.729600	0.000000	14.5
268	-0.000053	288.259866	0.000031	16.2
269	-1.203103	287.792165	0.012376	15.6
270	-0.000000	287.326481	0.000000	14.9
271	-0.222660	286.862802	0.002103	14.4
272	-0.711476	286.401113	0.004847	13.0
273	-0.842992	285.941400	0.010384	10.7
274	-0.003319	285.483649	0.000945	10.8
275	-0.018308	285.027847	0.001845	10.7
276	-0.559684	284.573981	0.005566	10.1
277	-0.280077	284.122037	0.004022	10.3
278	-0.771772	283.672002	0.007088	9.1
279	-0.000000	283.223863	0.000000	11.3
280	-1.413306	282.777607	0.007152	13.7
281	-0.000000	282.333221	0.000000	11.2
282	-0.758713	281.890692	0.010816	10.7
283	-0.170517	281.450008	0.002011	10.2
284	-1.373786	281.011157	0.013001	9.8
285	-1.085853	280.574125	0.006913	11.3
286	-0.115269	280.138901	0.001355	11.0
287	-1.292978	279.705473	0.009666	11.9
288	-0.000000	279.273829	0.000000	9.7
289	-0.001261	278.843956	0.000701	10.8
290	-0.834585	278.415844	0.008223	11.3
291	-1.002297	277.989479	0.008143	9.8
292	-0.000000	277.564851	0.000000	12.6
293	-0.004256	277.141949	0.000000	9.9
294	-0.522666	276.720761	0.006935	10.3
295	-0.378615	276.301275	0.003091	9.2
296	-1.078299	275.883480	0.011854	9.2
297	-0.777875	275.467366	0.004350	9.9
298	-0.079229	275.052922	0.002347	9.8
299	-0.000000	274.640136	0.000000	11.6
300	-0.765142	274.228998	0.009492	10.9
301	-0.457579	273.819497	0.003311	10.2
302	-0.000000	273.411623	0.000000	10.0
303	-0.999390	273.005365	0.006504	8.5
304	-0.000000	272.600712	0.000000	8.9
305	-0.000000	272.197655	0.000000	9.8
306	-0.000000	271.796184	0.000000	10.6
307	-0.073266	271.396287	0.002506	10.2
308	-0.000000	270.997956	0.000000	10.4
309	-0.871883	270.601180	0.004370	9.5
310	-0.000000	270.205949	0.000000	10.9
311	-0.756702	269.812254	0.006099	10.1
312	-1.455900	269.420085	0.011188	9.9
313	-0.110280	269.029432	0.001756	9.7
314	-0.391538	268.640287	0.004645	9.4
315	-0.762414	268.252638	0.005939	11.1
316	-0.000000	267.866478	0.000000	10.2
317	-0.337623	267.481796	0.003679	10.5
318	-0.000000	267.098584	0.000000	11.0
319	-0.005255	266.716833	0.001753	9.8
320	-1.475521	266.336533	0.012205	10.5
321	-0.000000	265.957676	0.000000	12.9
322	-0.008300	265.580253	0.001197	9.5
323	-1.255905	265.204254	0.006933	10.0
324	-0.076722	264.829672	0.001478	10.5
325	-0.539340	264.456497	0.005111	10.3
326	-0.000000	264.084721	0.000000	10.1
327	-0.000000	263.714335	0.000000	10.5
328	-0.976919	263.345332	0.007521	10.8
329	-0.415846	262.977702	0.003560	10.0
330	-1.334853	262.611438	0.007252	9.7
331	-1.424399	262.246531	0.015855	16.6
332	-0.036530	261.882973	0.000998	9.9
333	-0.515609	261.520756	0.006011	11.0
334	-0.553711	261.159871	0.007954	9.7
335	-1.147887	260.800312	0.008583	11.5
336	-0.051944	260.442070	0.000414	18.7
337	-0.959561	260.085137	0.006853	10.8
338	-0.727111	259.729505	0.005723	10.4
339	-0.055860	259.375167	0.002214	10.4
340	-0.000000	259.022116	0.000000	11.4
341	-0.000553	258.670343	0.000314	10.2
342	-0.065110	258.319841	0.001301	10.2
343	-1.284205	257.970602	0.009086	10.2
344	-0.948174	257.622620	0.011514	10.8
345	-0.000000	257.275887	0.000000	9.4
346	-0.919518	256.930396	0.004904	10.0
347	-0.173506	256.586139	0.002880	10.8
348	-1.420943	256.243109	0.009390	9.9
349	-0.522119	255.901300	0.004749	10.5
350	-0.065044	255.560703	0.003260	10.8
351	-0.041271	255.221313	0.001638	13.9
352	-1.266879	254.883122	0.007503	9.6
353	-1.110140	254.546124	0.012346	9.9
354	-0.483331	254.210311	0.005588	11.5
355	-1.221896	253.875677	0.006389	10.3
356	-0.195254	253.542215	0.003280	10.3
357	-0.821556	253.209918	0.006849	10.8
358	-0.000000	252.878781	0.000000	9.8
359	-1.070578	252.548795	0.008971	14.0
360	-0.291945	252.219956	0.002993	10.0
361	-0.815633	251.892255	0.004385	9.7
362	-1.132736	251.565688	0.013952	9.6
363	-0.037708	251.240247	0.002144	10.0
364	-0.000000	250.915926	0.000000	9.9
365	-0.027958	250.592720	0.001362	10.2
366	-1.125536	250.270621	0.012849	11.3
367	-0.457743	249.949624	0.003334	9.9
368	-0.000000	249.629723	0.000000	10.1
369	-0.365057	249.310911	0.003998	9.9
370	-0.000000	248.993182	0.000000	9.2
371	-0.549403	248.676531	0.005620	9.2
372	-0.000014	248.360952	0.000013	9.8
373	-0.000000	248.046438	0.000000	17.6
374	-0.801807	247.732984	0.005515	9.6
375	-1.285269	247.420584	0.007415	10.1
376	-1.394111	247.109233	0.012167	9.6
377	-0.000000	246.798924	0.000000	12.1
378	-0.000000	246.489652	0.000000	18.0
379	-0.000000	246.181412	0.000000	9.0
380	-0.000000	245.874197	0.000000	9.4
381	-0.000000	245.568002	0.000000	11.9
382	-0.060938	245.262822	0.003388	11.2
383	-1.147481	244.958652	0.016759	9.5
384	-0.613380	244.655485	0.007155	9.8
385	-0.000000	244.353317	0.000000	9.1
386	-0.474909	244.052142	0.004975	10.8
387	-0.488772	243.751955	0.006442	9.8
388	-1.255217	243.452750	0.008842	10.2
389	-0.000000	243.154523	0.000000	8.9
390	-1.118701	242.857268	0.008473	9.8
391	-1.224198	242.560980	0.009164	16.2
392	-0.012838	242.265654	0.001221	10.0
393	-0.000000	241.971285	0.000000	12.8
394	-0.000000	241.677868	0.000000	13.4
395	-1.296028	241.385397	0.010239	10.9
396	-0.990940	241.093869	0.010086	10.2
397	-0.672450	240.803278	0.007315	9.8
398	-0.397169	240.513619	0.004732	10.8
399	-0.973773	240.224887	0.011568	10.5
400	-0.000000	239.937077	0.000000	10.4
401	-0.030082	239.650186	0.002577	10.1
402	-0.000000	239.364207	0.000000	11.3
403	-0.400917	239.079136	0.005111	8.9
404	-1.187416	238.794969	0.005024	10.0
405	-0.000000	238.511701	0.000000	11.2
406	-0.000000	238.229327	0.000000	10.0
407	-0.447590	237.947843	0.005979	9.8
408	-0.942021	237.667244	0.006749	10.0
409	-0.000000	237.387526	0.000000	11.0
410	-0.353288	237.108684	0.004707	11.1
411	-0.010027	236.830714	0.000384	10.9
412	-0.932504	236.553610	0.006372	9.2
413	-0.000000	236.277370	0.000000	10.3
414	-0.000000	236.001989	0.000000	10.2
415	-0.000000	235.727461	0.000000	10.5
416	-1.198815	235.453784	0.007162	9.9
417	-1.295138	235.180952	0.009101	9.7
418	-0.886737	234.908962	0.007145	10.6
419	-1.231975	234.637809	0.008082	9.1
420	-0.525986	234.367488	0.010837	9.7
421	-0.071442	234.097997	0.001886	9.4
422	-0.009376	233.829331	0.000856	11.5
423	-1.283454	233.561485	0.008031	12.5
424	-0.000000	233.294456	0.000000	10.6
425	-0.000000	233.028239	0.000000	9.4
426	-1.352477	232.762831	0.011199	11.3
427	-0.120635	232.498228	0.002939	10.8
428	-0.071910	232.234425	0.002418	8.9
429	-0.000000	231.971419	0.000000	10.8
430	-1.120165	231.709205	0.010609	9.7
431	-1.470949	231.447781	0.011312	9.5
432	-1.059354	231.187141	0.006450	10.2
433	-0.049732	230.927283	0.002575	11.0
434	-0.000000	230.668202	0.000000	9.1
435	-0.400985	230.409895	0.004600	9.5
436	-0.023577	230.152358	0.001644	10.1
437	-0.000000	229.895587	0.000000	12.8
438	-0.154813	229.639578	0.002068	10.1
439	-1.395713	229.384329	0.010082	9.8
440	-0.060909	229.129834	0.001466	10.0
441	-1.342500	228.876091	0.012472	10.0
442	-1.107207	228.623096	0.007645	11.1
443	-0.388704	228.370846	0.003063	9.5
444	-0.000000	228.119336	0.000000	9.0
445	-0.000000	227.868563	0.000000	10.8
446	-0.000000	227.618525	0.000000	9.6
447	-0.000000	227.369216	0.000000	10.7
448	-1.287210	227.120635	0.009408	11.8
449	-0.808707	226.872777	0.003853	10.0
450	-1.064567	226.625638	0.006603	10.3
451	-0.708196	226.379217	0.005539	11.2
452	-0.879088	226.133509	0.009420	11.3
453	-0.253576	225.888510	0.002398	10.5
454	-1.079424	225.644218	0.008518	9.4
455	-0.000033	225.400630	0.000028	9.4
456	-1.050874	225.157741	0.009083	9.9
457	-0.530396	224.915549	0.004792	9.7
458	-0.000000	224.674051	0.000000	9.9
459	-0.000000	224.433242	0.000000	8.9
460	-0.004166	224.193121	0.000008	12.6
461	-0.000000	223.953684	0.000000	11.5
462	-1.088353	223.714927	0.014030	10.0
463	-0.000000	223.476848	0.000000	9.8
464	-0.202442	223.239444	0.003662	11.0
465	-0.599479	223.002710	0.009350	17.5
466	-0.084475	222.766645	0.001723	9.9
467	-0.034067	222.531245	0.001166	9.8
468	-0.000279	222.296508	0.000160	9.8
469	-0.282860	222.062429	0.002073	9.9
470	-0.000000	221.829007	0.000000	9.8
471	-0.000000	221.596238	0.000000	10.0
472	-1.401791	221.364119	0.010098	18.1
473	-0.698453	221.132647	0.004186	8.9
474	-0.268000	220.901820	0.004427	10.2
475	-1.120707	220.671634	0.015875	10.7
476	-1.077851	220.442086	0.011172	13.5
477	-0.876140	220.213174	0.011481	9.3
478	-0.000000	219.984895	0.000000	10.5
479	-0.000049	219.757246	0.000020	10.4
480	-1.004093	219.530224	0.005697	14.8
481	-0.048182	219.303826	0.001652	14.7
482	-0.126516	219.078050	0.001637	10.6
483	-0.052681	218.852893	0.000943	14.1
484	-0.035109	218.628352	0.001369	13.3
485	-0.482574	218.404424	0.003497	11.5
486	-0.376219	218.181106	0.004191	11.5
487	-1.085813	217.958397	0.009554	12.0
488	-0.022600	217.736292	0.001717	13.6
489	-0.000000	217.514790	0.000000	14.9
490	-0.000000	217.293888	0.000000	14.1
491	-0.000000	217.073584	0.000000	14.0
492	-0.011142	216.853873	0.000566	11.2
493	-0.899307	216.634755	0.008899	12.2
494	-0.033923	216.416227	0.002672	12.8
495	-1.293243	216.198285	0.008523	13.5
496	-0.000000	215.980927	0.000000	15.8
497	-0.366897	215.764151	0.002824	14.1
498	-1.173420	215.547955	0.007724	13.1
499	-0.811091	215.332335	0.005298	10.9
500	-0.034536	215.117289	0.001235	12.1
501	-0.043704	214.902815	0.001138	12.8
502	-1.304852	214.688911	0.011180	14.8
503	-1.291211	214.475573	0.010508	16.0
504	-1.085122	214.262800	0.008605	15.8
505	-1.055537	214.050588	0.008421	18.5
506	-0.000000	213.838936	0.000000	8.6
507	-0.044619	213.627842	0.001349	11.0
508	-0.398429	213.417302	0.003514	22.7
509	-0.000000	213.207314	0.000000	9.6
510	-0.502912	212.997877	0.004191	9.7
511	-1.131948	212.788987	0.008848	9.9
512	-0.514845	212.580642	0.004193	9.6
513	-0.000000	212.372841	0.000000	9.3
514	-1.115777	212.165581	0.009790	10.9
515	-0.000087	211.958859	0.000059	9.5
516	-0.000000	211.752673	0.000000	13.5
517	-1.210849	211.547021	0.010494	9.7
518	-1.335497	211.341902	0.010878	10.1
519	-0.000001	211.137311	0.000001	8.9
520	-0.424486	210.933248	0.002812	9.4
521	-0.001225	210.729710	0.000416	10.1
522	-1.326400	210.526695	0.009132	8.3
523	-0.398380	210.324200	0.003040	10.2
524	-0.000000	210.122224	0.000000	11.1
525	-0.004220	209.920765	0.000131	10.5
526	-0.000000	209.719820	0.000000	10.1
527	-0.000000	209.519387	0.000000	10.0
528	-0.000000	209.319463	0.000000	9.2
529	-1.386162	209.120048	0.013762	9.3
530	-0.387538	208.921139	0.005822	10.4
531	-0.616585	208.722733	0.007850	9.5
532	-0.804922	208.524829	0.007615	10.2
533	-0.922535	208.327425	0.004976	10.5
534	-0.000000	208.130518	0.000000	8.5
535	-1.278325	207.934107	0.008057	10.5
536	-0.049611	207.738189	0.001322	10.3
537	-1.341439	207.542762	0.007863	9.6
538	-1.412881	207.347825	0.011021	9.7
539	-0.000000	207.153376	0.000000	8.3
540	-0.000000	206.959412	0.000000	9.2
541	-0.000002	206.765932	0.000001	10.5
542	-1.427794	206.572933	0.008206	9.5
543	-0.458071	206.380414	0.003827	9.9
544	-0.881182	206.188373	0.012395	9.6
545	-0.173853	205.996807	0.001751	8.2
546	-0.801832	205.805716	0.004984	12.9
547	-1.260788	205.615096	0.007996	9.5
548	-1.200568	205.424946	0.012674	12.2
549	-0.000000	205.235265	0.000000	9.7
550	-0.000000	205.046050	0.000000	9.9
551	-0.002984	204.857299	0.000080	10.2
552	-0.014839	204.669011	0.000509	10.0
553	-0.736183	204.481184	0.005917	9.7
554	-0.443262	204.293816	0.007314	10.4
555	-1.122450	204.106905	0.006504	9.4
556	-0.042771	203.920449	0.000517	9.9
557	-0.559094	203.734447	0.004909	9.6
558	-1.339884	203.548896	0.012092	10.0
559	-1.305380	203.363795	0.010312	9.9
560	-0.000000	203.179143	0.000000	10.5
561	-0.774581	202.994937	0.006180	12.6
562	-1.312595	202.811176	0.008779	11.8
563	-0.000000	202.627857	0.000000	10.2
564	-0.012707	202.444980	0.001122	9.0
565	-0.961800	202.262543	0.007188	10.4
566	-0.000000	202.080543	0.000000	11.7
567	-1.294149	201.898979	0.006534	9.0
568	-0.076370	201.717849	0.002843	9.6
569	-0.806129	201.537153	0.004968	10.0
570	-1.469718	201.356887	0.013437	9.4
571	-0.159141	201.177050	0.002113	10.0
572	-0.175916	200.997642	0.004186	9.1
573	-0.309336	200.818659	0.003684	9.8
574	-1.187943	200.640100	0.008330	9.6
575	-0.000000	200.461965	0.000000	9.7
576	-0.879753	200.284250	0.008541	10.1
577	-1.453577	200.106955	0.014198	11.0
578	-0.887139	199.930078	0.007973	9.8
579	-0.000000	199.753617	0.000000	9.9
580	-1.251875	199.577571	0.013306	9.6
581	-0.974269	199.401938	0.005855	10.1
582	-1.050008	199.226717	0.010538	8.5
583	-0.895942	199.051905	0.010102	9.7
584	-0.862851	198.877502	0.005484	9.8
585	-0.985875	198.703506	0.007538	14.6
586	-0.291688	198.529916	0.003497	10.0
587	-0.004470	198.356729	0.000116	9.2
588	-1.353660	198.183944	0.009275	9.5
589	-0.006224	198.011560	0.000848	9.6
590	-0.000000	197.839576	0.000000	9.0
591	-1.275180	197.667989	0.006983	10.0
592	-0.808936	197.496798	0.006242	8.9
593	-0.028644	197.326002	0.001129	11.5
594	-0.241807	197.155600	0.003744	9.9
595	-1.058717	196.985589	0.012329	10.5
596	-1.247355	196.815969	0.007433	9.5
597	-0.391915	196.646738	0.004013	9.3
598	-0.000000	196.477894	0.000000	8.8
599	-1.436255	196.309436	0.010878	10.7
600	-0.000000	196.141363	0.000000	11.7
601	-0.127873	195.973673	0.001587	8.1
602	-0.000000	195.806365	0.000000	8.6
603	-0.011420	195.639437	0.001710	18.6
604	-0.223347	195.472888	0.004854	10.1
605	-0.238051	195.306717	0.002903	9.4
606	-0.007839	195.140922	0.000792	12.7
607	-0.005662	194.975501	0.001005	14.5
608	-0.000000	194.810454	0.000000	9.4
609	-1.230235	194.645779	0.008561	8.8
610	-0.287745	194.481475	0.004271	12.8
611	-0.452669	194.317540	0.004897	8.7
612	-1.044692	194.153973	0.006331	10.4
613	-0.081783	193.990773	0.001833	9.0
614	-0.090664	193.827938	0.001334	9.8
615	-0.000000	193.665467	0.000000	10.4
616	-1.307158	193.503358	0.017167	11.0
617	-1.076308	193.341611	0.009174	9.5
618	-0.099626	193.180224	0.001128	9.4
619	-0.193237	193.019196	0.003026	10.6
620	-0.000000	192.858525	0.000000	9.3
621	-0.020337	192.698210	0.000189	12.0
622	-0.082493	192.538251	0.002347	9.1
623	-1.327739	192.378644	0.011292	8.9
624	-0.855712	192.219391	0.007719	9.4
625	-1.438926	192.060488	0.012897	15.8
626	-1.118753	191.901935	0.007809	9.4
627	-1.271879	191.743730	0.010436	10.1
628	-0.881753	191.585873	0.007682	9.9
629	-0.625145	191.428362	0.004950	8.6
630	-0.619257	191.271196	0.006472	9.5
631	-1.318915	191.114374	0.007886	11.1
632	-0.685581	190.957893	0.003626	9.0
