1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
49	-0.046837	494.703798	0.001141	8.9
50	-0.262529	492.735476	0.013401	9.5
51	-0.002326	490.787900	0.000230	9.0
52	-1.635445	488.860718	0.030991	9.2
53	-0.392138	486.953585	0.008133	8.5
54	-1.492241	485.066164	0.008824	8.7
55	-1.333398	483.198126	0.018751	10.3
56	-1.596218	481.349149	0.019661	10.5
57	-0.898151	479.518920	0.038991	7.9
58	-0.807908	477.707132	0.009923	9.7
59	-0.027453	475.913485	0.001564	8.2
60	-0.507740	474.137684	0.007073	10.0
61	-1.341888	472.379445	0.027475	9.8
62	-0.106341	470.638485	0.001757	7.8
63	-1.197197	468.914531	0.019393	8.4
64	-1.293868	467.207315	0.018502	9.1
65	-1.612087	465.516573	0.033845	9.6
66	-0.000000	463.842050	0.000000	8.7
67	-0.084683	462.183494	0.001523	10.2
68	-1.415134	460.540658	0.031988	8.5
69	-0.000000	458.913303	0.000000	7.8
70	-1.447570	457.301192	0.012798	9.5
71	-1.322027	455.704096	0.035586	9.0
72	-0.000116	454.121787	0.000040	9.0
73	-0.096591	452.554045	0.002838	11.5
74	-0.000000	451.000653	0.000000	7.1
75	-1.517199	449.461399	0.022304	9.0
76	-0.000000	447.936075	0.000000	8.6
77	-0.394004	446.424477	0.005545	17.5
78	-0.017554	444.926406	0.000627	9.0
79	-1.057091	443.441666	0.017013	8.1
80	-1.320018	441.970065	0.023751	8.1
81	-0.000000	440.511415	0.000000	9.8
82	-1.359628	439.065533	0.015498	8.5
83	-0.224637	437.632238	0.003968	9.0
84	-1.392747	436.211351	0.039527	8.6
85	-0.754752	434.802701	0.007934	9.4
86	-0.003054	433.406117	0.000474	13.3
87	-1.511694	432.021430	0.021774	8.5
88	-1.291705	430.648479	0.010890	11.9
89	-0.018308	429.287101	0.001270	11.5
90	-1.501688	427.937140	0.024297	8.0
91	-0.391274	426.598440	0.003571	8.3
92	-0.197511	425.270849	0.003195	8.6
93	-1.377854	423.954220	0.010843	10.2
94	-0.000394	422.648404	0.000115	8.1
95	-0.783398	421.353259	0.009052	8.6
96	-0.635212	420.068643	0.009570	11.0
97	-1.702661	418.794419	0.017959	9.8
98	-0.605714	417.530451	0.009621	8.6
99	-0.005079	416.276604	0.001182	7.7
100	-0.829474	415.032748	0.016851	16.1
101	-0.000008	413.798754	0.000004	9.0
102	-0.850140	412.574495	0.007150	9.8
103	-0.286820	411.359849	0.004804	8.9
104	-0.179892	410.154691	0.004488	9.9
105	-1.578475	408.958904	0.028038	8.3
106	-1.399990	407.772368	0.025481	8.2
107	-1.326649	406.594968	0.018967	9.0
108	-0.257750	405.426590	0.004215	9.6
109	-0.330451	404.267122	0.007281	8.3
110	-0.000000	403.116456	0.000000	9.9
111	-0.000000	401.974481	0.000000	9.2
112	-0.000000	400.841093	0.000000	8.6
113	-0.000000	399.716187	0.000000	8.5
114	-0.689492	398.599660	0.013809	8.3
115	-1.533760	397.491411	0.022625	7.6
116	-0.419491	396.391342	0.010371	20.5
117	-0.139765	395.299353	0.006802	7.3
118	-0.996165	394.215350	0.007810	9.1
119	-1.069320	393.139238	0.015158	17.8
120	-0.986066	392.070924	0.009581	9.2
121	-0.068125	391.010316	0.001651	11.4
122	-1.430863	389.957325	0.018230	9.2
123	-0.005932	388.911862	0.000152	8.5
124	-0.710628	387.873839	0.006852	9.0
125	-1.282569	386.843173	0.024599	8.9
126	-0.649398	385.819777	0.010074	8.5
127	-1.436589	384.803569	0.018002	11.8
128	-1.421539	383.794468	0.017496	8.1
129	-0.940150	382.792393	0.012013	11.8
130	-0.000000	381.797264	0.000000	10.1
131	-0.423584	380.809005	0.007964	8.7
132	-0.000000	379.827537	0.000000	9.9
133	-0.253741	378.852786	0.003003	12.7
134	-1.518226	377.884678	0.028912	10.4
135	-0.142780	376.923138	0.003235	9.5
136	-0.000000	375.968095	0.000000	11.0
137	-0.000000	375.019479	0.000000	8.8
138	-0.000000	374.077218	0.000000	8.7
139	-1.326406	373.141244	0.014395	10.3
140	-0.066345	372.211489	0.002035	10.4
141	-0.025832	371.287887	0.001728	11.4
142	-0.180315	370.370370	0.002617	10.4
143	-1.616005	369.458876	0.028748	8.4
144	-0.007791	368.553338	0.000157	11.5
145	-1.042259	367.653696	0.028995	11.3
146	-0.000278	366.759885	0.000068	9.0
147	-0.000067	365.871846	0.000021	9.9
148	-0.006940	364.989518	0.001888	7.8
149	-0.974524	364.112841	0.028241	9.2
150	-1.272270	363.241757	0.040391	8.3
151	-1.487486	362.376208	0.016312	8.4
152	-0.330067	361.516137	0.004238	8.9
153	-1.346649	360.661488	0.019256	9.2
154	-1.465284	359.812206	0.022189	10.5
155	-1.095619	358.968236	0.009031	10.2
156	-0.950999	358.129524	0.011547	10.3
157	-1.525666	357.296018	0.023580	9.3
158	-0.815558	356.467665	0.021164	11.5
159	-1.578565	355.644414	0.019674	9.4
160	-1.390851	354.826213	0.007273	10.0
161	-1.444907	354.013012	0.029973	10.8
162	-0.073996	353.204763	0.001496	9.5
163	-0.000000	352.401415	0.000000	8.9
164	-1.114857	351.602922	0.021295	10.3
165	-1.573338	350.809235	0.019546	8.3
166	-0.611373	350.020308	0.012817	8.7
167	-1.661869	349.236095	0.026873	8.2
168	-0.002951	348.456550	0.000721	8.2
169	-0.312839	347.681627	0.010348	10.4
170	-0.035969	346.911283	0.003795	8.8
171	-0.000000	346.145474	0.000000	9.6
172	-0.550475	345.384157	0.006519	16.0
173	-0.859897	344.627288	0.005531	7.6
174	-1.460705	343.874826	0.017967	9.3
175	-1.625438	343.126729	0.028698	8.7
176	-1.551140	342.382957	0.018553	8.4
177	-1.420814	341.643469	0.023821	12.9
178	-0.894494	340.908224	0.012704	9.0
179	-0.000031	340.177184	0.000015	8.6
180	-0.000000	339.450309	0.000000	9.5
181	-0.117567	338.727561	0.003992	9.6
182	-1.449840	338.008902	0.015588	9.2
183	-0.037847	337.294295	0.000590	14.3
184	-1.504030	336.583703	0.027620	8.7
185	-1.102619	335.877089	0.010726	8.3
186	-1.538300	335.174416	0.028429	14.2
187	-0.851158	334.475651	0.009658	8.1
188	-1.231310	333.780756	0.014567	8.6
189	-1.138879	333.089698	0.012147	8.0
190	-1.489306	332.402443	0.037458	8.3
191	-0.000000	331.718955	0.000000	10.3
192	-0.621629	331.039203	0.007785	8.1
193	-0.007785	330.363153	0.000721	9.3
194	-0.017846	329.690771	0.002745	8.3
195	-0.834393	329.022027	0.011977	9.7
196	-1.433555	328.356888	0.039525	9.3
197	-0.000000	327.695322	0.000000	8.3
198	-0.146623	327.037299	0.002923	9.2
199	-1.585585	326.382787	0.024903	9.0
200	-1.611320	325.731758	0.027365	9.5
201	-0.244607	325.084179	0.004199	7.3
202	-0.716401	324.440023	0.014018	8.2
203	-0.145284	323.799258	0.006776	8.6
204	-0.396763	323.161858	0.006207	9.5
205	-0.227111	322.527792	0.002725	10.0
206	-0.133707	321.897034	0.003977	9.9
207	-0.039356	321.269554	0.000974	12.9
208	-1.597147	320.645325	0.028282	9.8
209	-1.173488	320.024320	0.017913	8.1
210	-0.780614	319.406512	0.011200	9.2
211	-1.377016	318.791875	0.023797	9.4
212	-0.622197	318.180381	0.004233	8.3
213	-1.563107	317.572005	0.022979	10.6
214	-0.000000	316.966721	0.000000	10.9
215	-0.000000	316.364504	0.000000	9.0
216	-0.000000	315.765329	0.000000	9.6
217	-0.154205	315.169170	0.003872	8.7
218	-0.000000	314.576003	0.000000	9.1
219	-0.274596	313.985804	0.005956	9.4
220	-0.930442	313.398548	0.009038	9.4
221	-1.261004	312.814213	0.037356	9.5
222	-0.000000	312.232773	0.000000	9.3
223	-1.545422	311.654207	0.012451	8.6
224	-0.929338	311.078491	0.014401	9.1
225	-0.000000	310.505602	0.000000	9.7
226	-0.028656	309.935518	0.001892	11.9
227	-0.009210	309.368217	0.001371	8.4
228	-1.642408	308.803676	0.020253	8.2
229	-1.146192	308.241874	0.017871	8.6
230	-1.301704	307.682789	0.010976	8.2
231	-0.000000	307.126400	0.000000	8.6
232	-0.609234	306.572687	0.007595	7.7
233	-0.934652	306.021627	0.020389	8.8
234	-0.006837	305.473201	0.000767	8.7
235	-0.371082	304.927388	0.006834	9.1
236	-1.702595	304.384168	0.030518	10.9
237	-1.064543	303.843521	0.012196	8.6
238	-0.076540	303.305427	0.002200	9.0
239	-0.003773	302.769867	0.001149	8.2
240	-0.000000	302.236821	0.000000	7.9
241	-0.047047	301.706270	0.000894	8.4
242	-1.372460	301.178196	0.008763	7.4
243	-1.493066	300.652580	0.032127	11.7
244	-0.352316	300.129402	0.006882	8.1
245	-1.563101	299.608645	0.021996	8.4
246	-0.658896	299.090291	0.004441	9.0
247	-0.442881	298.574321	0.009913	8.9
248	-0.358797	298.060718	0.008657	8.7
249	-0.000000	297.549465	0.000000	8.7
250	-0.782013	297.040543	0.007438	7.3
251	-1.282866	296.533936	0.018972	8.5
252	-0.008199	296.029626	0.001099	9.0
253	-1.670854	295.527597	0.019905	8.7
254	-0.000000	295.027832	0.000000	8.9
255	-0.509124	294.530315	0.006251	8.7
256	-1.187783	294.035028	0.016445	8.4
257	-1.648530	293.541956	0.027719	7.6
258	-1.607464	293.051083	0.031138	10.0
259	-1.585834	292.562393	0.018870	8.8
260	-0.000000	292.075870	0.000000	8.8
261	-0.789988	291.591498	0.017085	16.3
262	-0.247617	291.109263	0.005702	7.8
263	-1.123783	290.629149	0.015275	8.6
264	-1.131733	290.151140	0.018428	8.5
265	-0.923329	289.675222	0.014989	8.1
266	-1.455212	289.201380	0.036471	9.4
267	-0.624047	288.729600	0.010334	8.1
268	-0.000000	288.259866	0.000000	8.7
269	-1.231910	287.792165	0.015467	8.1
270	-0.000000	287.326481	0.000000	7.7
271	-0.273241	286.862802	0.002647	8.5
272	-0.063384	286.401113	0.000669	10.2
273	-1.111949	285.941400	0.020202	9.2
274	-1.154770	285.483649	0.018857	8.3
275	-0.097739	285.027847	0.002635	9.2
276	-1.651550	284.573981	0.018788	9.1
277	-1.382547	284.122037	0.015689	9.5
278	-1.041483	283.672002	0.017101	11.3
279	-0.050672	283.223863	0.002712	8.9
280	-1.719943	282.777607	0.024640	8.4
281	-0.000000	282.333221	0.000000	8.8
282	-0.006365	281.890692	0.000386	7.6
283	-0.074976	281.450008	0.006942	8.2
284	-1.034322	281.011157	0.009801	9.0
285	-1.125902	280.574125	0.010124	10.1
286	-1.651924	280.138901	0.035635	9.0
287	-0.857569	279.705473	0.015935	8.4
288	-1.373301	279.273829	0.035704	10.0
289	-1.450284	278.843956	0.033588	8.6
290	-1.391497	278.415844	0.008945	8.9
291	-0.000000	277.989479	0.000000	8.6
292	-1.398960	277.564851	0.020996	9.3
293	-1.418961	277.141949	0.025893	8.1
294	-1.533098	276.720761	0.023097	8.2
295	-1.541002	276.301275	0.015262	9.4
296	-0.000000	275.883480	0.000000	14.6
297	-1.330045	275.467366	0.011001	7.7
298	-0.297545	275.052922	0.003164	9.2
299	-1.461998	274.640136	0.029006	7.1
300	-0.072643	274.228998	0.001509	8.6
301	-0.918957	273.819497	0.011947	11.1
302	-1.385173	273.411623	0.012531	8.7
303	-0.015902	273.005365	0.001210	9.7
304	-0.000000	272.600712	0.000000	10.4
305	-0.000000	272.197655	0.000000	8.0
306	-0.000000	271.796184	0.000000	8.3
307	-0.000005	271.396287	0.000002	11.6
308	-0.000000	270.997956	0.000000	9.7
309	-0.000000	270.601180	0.000000	9.0
310	-0.034823	270.205949	0.002884	11.1
311	-0.830596	269.812254	0.011936	9.8
312	-0.729087	269.420085	0.005513	8.0
313	-1.277638	269.029432	0.016228	10.0
314	-0.000000	268.640287	0.000000	11.1
315	-1.457748	268.252638	0.023821	8.8
316	-0.000000	267.866478	0.000000	9.9
317	-0.000000	267.481796	0.000000	9.9
318	-1.622105	267.098584	0.031661	8.8
319	-1.361203	266.716833	0.021935	9.2
320	-0.000001	266.336533	0.000001	11.7
321	-0.000000	265.957676	0.000000	7.3
322	-1.107943	265.580253	0.037857	9.0
323	-0.056368	265.204254	0.001507	8.5
324	-1.561436	264.829672	0.023184	8.3
325	-1.129911	264.456497	0.008068	8.9
326	-1.421167	264.084721	0.004971	16.0
327	-1.103667	263.714335	0.017427	8.9
328	-0.295387	263.345332	0.004957	8.1
329	-0.271030	262.977702	0.004202	8.8
330	-1.161068	262.611438	0.011585	10.5
331	-1.509497	262.246531	0.009375	8.9
332	-1.152354	261.882973	0.029583	9.6
333	-1.703573	261.520756	0.015371	9.6
334	-1.146960	261.159871	0.012413	9.4
335	-0.000009	260.800312	0.000005	8.3
336	-1.166878	260.442070	0.014035	9.4
337	-1.724090	260.085137	0.014002	8.6
338	-0.007266	259.729505	0.000772	7.7
339	-0.405871	259.375167	0.004697	9.1
340	-0.000000	259.022116	0.000000	8.5
341	-0.069467	258.670343	0.003306	7.6
342	-1.606346	258.319841	0.022362	9.0
343	-1.745515	257.970602	0.027873	7.6
344	-1.553372	257.622620	0.015971	8.4
345	-0.060749	257.275887	0.002247	9.3
346	-1.574248	256.930396	0.016958	9.7
347	-1.379576	256.586139	0.012122	9.8
348	-0.000000	256.243109	0.000000	9.3
349	-0.861307	255.901300	0.005960	12.3
350	-1.148578	255.560703	0.007523	8.9
351	-0.997722	255.221313	0.036176	7.5
352	-1.472304	254.883122	0.016871	8.9
353	-0.662831	254.546124	0.008910	8.4
354	-0.228469	254.210311	0.008493	9.4
355	-1.268197	253.875677	0.021292	8.2
356	-0.000000	253.542215	0.000000	8.6
357	-1.222384	253.209918	0.015782	10.7
358	-0.080713	252.878781	0.002744	8.7
359	-0.597615	252.548795	0.009439	8.0
360	-0.108640	252.219956	0.003636	8.6
361	-0.000032	251.892255	0.000013	8.9
362	-1.600618	251.565688	0.020691	8.2
363	-1.649775	251.240247	0.042262	9.3
364	-0.313283	250.915926	0.004414	10.2
365	-1.276106	250.592720	0.019108	9.4
366	-0.545528	250.270621	0.007490	10.6
367	-1.702401	249.949624	0.035333	9.2
368	-1.134362	249.629723	0.013309	10.3
369	-0.654910	249.310911	0.010680	9.2
370	-1.582985	248.993182	0.029414	10.8
371	-1.466046	248.676531	0.035919	8.2
372	-0.000000	248.360952	0.000000	9.8
373	-0.229732	248.046438	0.006904	8.5
374	-0.243571	247.732984	0.003818	9.0
375	-0.546577	247.420584	0.012458	15.2
376	-1.453724	247.109233	0.017439	7.9
377	-0.000000	246.798924	0.000000	9.7
378	-0.000000	246.489652	0.000000	11.4
379	-0.002061	246.181412	0.000378	15.0
380	-0.013021	245.874197	0.001679	14.2
381	-0.593232	245.568002	0.009618	9.9
382	-1.486600	245.262822	0.017681	12.1
383	-0.116884	244.958652	0.002995	9.7
384	-0.358780	244.655485	0.007035	9.8
385	-0.015472	244.353317	0.001192	9.2
386	-0.000000	244.052142	0.000000	10.8
387	-0.149419	243.751955	0.002058	8.9
388	-0.000012	243.452750	0.000006	9.2
389	-0.081915	243.154523	0.001989	11.7
390	-1.649218	242.857268	0.012652	8.9
391	-1.273007	242.560980	0.011272	12.1
392	-0.419969	242.265654	0.007117	9.7
393	-1.271953	241.971285	0.008558	9.2
394	-0.739059	241.677868	0.006948	9.3
395	-1.274981	241.385397	0.023017	9.9
396	-1.645061	241.093869	0.021543	15.4
397	-0.000000	240.803278	0.000000	11.2
398	-0.915325	240.513619	0.009537	10.5
399	-1.075181	240.224887	0.016280	13.6
400	-1.452820	239.937077	0.014324	9.7
401	-0.185484	239.650186	0.002939	8.7
402	-1.611483	239.364207	0.033791	10.7
403	-0.382070	239.079136	0.006833	9.9
404	-1.558711	238.794969	0.015085	14.4
405	-1.628817	238.511701	0.010031	14.1
406	-0.000000	238.229327	0.000000	13.4
407	-0.000000	237.947843	0.000000	13.6
408	-0.505986	237.667244	0.004547	12.1
409	-0.000435	237.387526	0.000076	15.2
410	-1.002282	237.108684	0.023676	12.3
411	-1.255367	236.830714	0.034196	10.7
412	-0.066905	236.553610	0.000756	16.1
413	-1.663195	236.277370	0.016426	12.6
414	-1.554714	236.001989	0.016755	17.2
415	-0.188855	235.727461	0.003329	14.3
416	-1.508514	235.453784	0.021998	14.0
417	-0.000000	235.180952	0.000000	17.3
418	-0.000000	234.908962	0.000000	11.8
419	-0.031101	234.637809	0.001366	15.2
420	-1.137767	234.367488	0.018337	12.9
421	-0.952959	234.097997	0.007829	12.2
422	-0.000000	233.829331	0.000000	14.9
423	-0.000000	233.561485	0.000000	14.2
424	-0.177282	233.294456	0.005672	11.8
425	-1.263808	233.028239	0.007399	13.5
426	-0.154474	232.762831	0.003705	11.2
427	-1.680491	232.498228	0.013225	12.6
428	-1.674722	232.234425	0.024813	13.0
429	-0.222129	231.971419	0.002781	15.5
430	-1.507902	231.709205	0.014086	20.1
431	-0.905450	231.447781	0.009955	12.1
432	-1.505925	231.187141	0.014380	10.3
433	-0.000000	230.927283	0.000000	11.0
434	-0.906089	230.668202	0.008054	9.6
435	-1.261443	230.409895	0.011106	15.1
436	-1.191022	230.152358	0.019955	11.0
437	-0.719795	229.895587	0.013232	10.4
438	-1.230116	229.639578	0.022796	9.1
439	-0.130479	229.384329	0.001309	8.8
440	-1.097751	229.129834	0.010994	10.1
441	-0.003935	228.876091	0.000317	9.3
442	-0.929646	228.623096	0.007516	8.1
443	-1.327068	228.370846	0.007816	9.5
444	-1.482903	228.119336	0.019876	9.3
445	-0.006513	227.868563	0.000342	10.5
446	-1.062887	227.618525	0.015315	8.6
447	-0.313989	227.369216	0.003875	10.0
448	-0.002484	227.120635	0.000102	10.2
449	-0.455299	226.872777	0.003164	9.8
450	-0.000260	226.625638	0.000055	10.1
451	-1.395507	226.379217	0.009263	9.1
452	-0.126026	226.133509	0.002725	7.6
453	-0.000000	225.888510	0.000000	8.3
454	-0.322598	225.644218	0.006653	10.2
455	-1.591113	225.400630	0.015543	13.2
456	-0.002851	225.157741	0.000523	9.8
457	-1.549128	224.915549	0.017289	11.3
458	-0.000000	224.674051	0.000000	9.1
459	-0.081653	224.433242	0.001949	9.4
460	-0.009297	224.193121	0.001123	8.8
461	-0.238359	223.953684	0.009899	12.1
462	-1.537443	223.714927	0.021556	11.7
463	-0.158754	223.476848	0.003864	14.2
464	-0.186590	223.239444	0.002153	9.3
465	-1.005158	223.002710	0.011105	11.1
466	-0.145228	222.766645	0.002781	10.7
467	-0.483899	222.531245	0.006620	8.2
468	-1.092554	222.296508	0.024188	9.9
469	-0.759636	222.062429	0.009703	10.3
470	-0.733013	221.829007	0.006989	8.3
471	-1.208404	221.596238	0.023447	8.5
472	-1.617065	221.364119	0.015285	8.7
473	-1.049803	221.132647	0.022924	10.5
474	-1.719423	220.901820	0.023189	8.5
475	-0.739926	220.671634	0.010995	7.5
476	-1.210022	220.442086	0.015308	10.0
477	-0.090718	220.213174	0.001712	11.7
478	-0.074639	219.984895	0.002570	8.8
479	-0.000000	219.757246	0.000000	13.5
480	-1.624559	219.530224	0.027166	10.6
481	-0.252476	219.303826	0.003441	7.7
482	-0.206130	219.078050	0.003960	12.1
483	-0.528518	218.852893	0.006665	9.5
484	-0.043079	218.628352	0.000787	9.0
485	-1.194349	218.404424	0.010799	9.0
486	-0.067017	218.181106	0.003507	9.2
487	-1.267591	217.958397	0.027792	9.6
488	-1.603355	217.736292	0.010486	9.0
489	-0.338815	217.514790	0.006614	10.6
490	-0.075961	217.293888	0.001497	9.7
491	-0.343206	217.073584	0.003061	10.2
492	-0.004281	216.853873	0.000089	17.5
493	-0.661354	216.634755	0.007912	7.2
494	-0.000004	216.416227	0.000002	9.2
495	-0.941156	216.198285	0.014408	10.5
496	-1.450851	215.980927	0.015879	8.1
497	-1.173674	215.764151	0.015234	10.1
498	-0.000000	215.547955	0.000000	8.2
499	-1.172590	215.332335	0.015521	8.3
500	-0.891893	215.117289	0.006625	9.7
501	-0.046705	214.902815	0.000582	9.3
502	-0.055830	214.688911	0.002478	11.7
503	-1.197608	214.475573	0.011967	8.9
504	-0.256118	214.262800	0.002348	9.0
505	-1.445905	214.050588	0.009122	8.5
506	-0.574480	213.838936	0.005528	9.5
507	-0.000000	213.627842	0.000000	9.8
508	-0.000000	213.417302	0.000000	8.0
509	-1.367061	213.207314	0.014658	9.4
510	-1.531781	212.997877	0.019017	9.5
511	-0.804415	212.788987	0.010135	8.4
512	-1.558013	212.580642	0.013802	9.5
513	-1.666294	212.372841	0.010674	8.3
514	-0.000261	212.165581	0.000058	8.9
515	-0.926326	211.958859	0.012720	13.6
516	-1.238799	211.752673	0.012165	8.4
517	-0.043633	211.547021	0.000606	18.1
518	-1.435866	211.341902	0.014460	11.3
519	-1.622911	211.137311	0.013972	8.9
520	-0.000000	210.933248	0.000000	6.9
521	-0.131609	210.729710	0.003527	9.0
522	-1.693422	210.526695	0.013797	8.6
523	-1.159361	210.324200	0.010844	10.7
524	-1.349730	210.122224	0.031517	9.7
525	-0.000000	209.920765	0.000000	20.5
526	-0.094263	209.719820	0.003760	21.0
527	-0.923153	209.519387	0.016223	16.0
528	-1.518296	209.319463	0.017909	22.9
529	-0.819333	209.120048	0.009667	21.6
530	-1.583530	208.921139	0.027842	19.3
531	-0.236332	208.722733	0.003112	13.0
532	-0.000000	208.524829	0.000000	15.4
533	-1.319780	208.327425	0.015782	10.2
534	-0.210368	208.130518	0.005481	11.1
535	-0.154401	207.934107	0.001650	14.1
536	-1.370848	207.738189	0.013702	9.0
537	-0.000000	207.542762	0.000000	12.1
538	-0.739558	207.347825	0.012139	12.4
539	-0.069822	207.153376	0.002832	11.4
540	-0.000000	206.959412	0.000000	13.5
541	-1.502455	206.765932	0.017729	12.9
542	-0.131363	206.572933	0.003625	9.5
543	-0.000000	206.380414	0.000000	8.3
544	-0.000000	206.188373	0.000000	9.6
545	-0.034872	205.996807	0.001961	14.0
546	-1.640228	205.805716	0.024046	8.2
547	-0.261407	205.615096	0.004420	9.2
548	-0.106926	205.424946	0.001203	7.9
549	-0.827752	205.235265	0.007888	8.8
550	-1.327097	205.046050	0.021932	9.5
551	-0.140271	204.857299	0.002298	8.9
552	-0.919543	204.669011	0.023286	8.2
553	-1.574759	204.481184	0.009368	13.2
554	-0.046265	204.293816	0.000494	8.4
555	-0.198015	204.106905	0.005270	9.5
556	-0.924652	203.920449	0.012518	8.5
557	-1.304174	203.734447	0.019898	8.9
558	-1.091603	203.548896	0.008848	7.2
559	-0.000620	203.363795	0.000157	9.2
560	-0.706846	203.179143	0.009357	9.3
561	-1.205385	202.994937	0.013979	9.3
562	-1.254339	202.811176	0.014167	9.2
563	-1.230565	202.627857	0.014771	10.4
564	-0.000000	202.444980	0.000000	7.5
565	-1.619297	202.262543	0.019115	9.7
566	-1.524302	202.080543	0.024049	9.8
567	-1.588399	201.898979	0.017945	9.8
568	-0.182510	201.717849	0.005091	11.6
569	-0.003143	201.537153	0.000647	8.1
570	-1.669352	201.356887	0.014645	9.2
571	-0.041608	201.177050	0.001322	8.5
572	-1.675815	200.997642	0.023997	8.8
573	-0.000000	200.818659	0.000000	8.3
574	-1.752991	200.640100	0.015693	9.2
575	-1.571349	200.461965	0.020862	9.4
576	-1.439822	200.284250	0.012704	8.4
577	-0.000000	200.106955	0.000000	8.6
578	-0.926027	199.930078	0.011964	14.1
579	-0.005331	199.753617	0.001183	7.2
580	-0.529569	199.577571	0.006164	8.9
581	-0.000000	199.401938	0.000000	8.3
582	-0.254162	199.226717	0.006314	8.5
583	-0.362560	199.051905	0.006539	9.0
584	-0.044674	198.877502	0.001022	8.9
585	-0.000000	198.703506	0.000000	10.1
586	-0.304914	198.529916	0.006587	8.8
587	-0.032643	198.356729	0.001127	7.8
588	-1.219267	198.183944	0.014336	8.4
589	-1.365124	198.011560	0.014349	14.4
590	-1.577999	197.839576	0.016140	8.6
591	-0.000000	197.667989	0.000000	8.5
592	-0.000001	197.496798	0.000001	9.0
593	-0.227544	197.326002	0.004450	8.9
594	-1.560171	197.155600	0.015944	8.2
595	-0.000000	196.985589	0.000000	9.9
596	-0.249413	196.815969	0.006216	8.1
597	-0.254067	196.646738	0.004647	8.9
598	-0.418918	196.477894	0.005594	10.1
599	-0.240077	196.309436	0.004935	8.6
600	-1.634703	196.141363	0.021084	9.7
601	-0.210313	195.973673	0.003715	8.1
602	-0.070790	195.806365	0.002279	9.3
603	-1.230398	195.639437	0.007411	10.2
604	-0.678028	195.472888	0.007522	7.8
605	-1.143597	195.306717	0.033014	8.8
606	-1.616868	195.140922	0.017530	9.3
607	-1.496236	194.975501	0.026691	9.2
608	-1.447935	194.810454	0.016536	8.8
609	-0.000097	194.645779	0.000042	9.6
610	-1.692415	194.481475	0.025843	9.6
611	-0.025216	194.317540	0.001283	8.0
612	-0.054151	194.153973	0.001561	9.1
613	-0.180385	193.990773	0.002375	9.5
614	-1.705966	193.827938	0.016839	8.3
615	-1.583283	193.665467	0.013386	10.2
616	-0.098644	193.503358	0.003571	9.9
617	-0.940837	193.341611	0.022879	8.6
618	-0.119157	193.180224	0.003489	9.1
619	-0.273000	193.019196	0.006210	11.6
620	-1.247441	192.858525	0.014467	8.9
621	-1.634811	192.698210	0.033736	7.3
622	-1.639533	192.538251	0.012799	8.5
623	-1.502900	192.378644	0.015193	7.7
624	-1.578366	192.219391	0.014521	8.9
625	-0.110196	192.060488	0.002632	9.7
626	-1.207953	191.901935	0.008952	9.2
627	-0.006085	191.743730	0.000554	8.3
628	-0.196090	191.585873	0.004769	11.1
629	-0.365626	191.428362	0.008838	19.1
630	-1.131039	191.271196	0.006420	6.9
631	-0.296820	191.114374	0.003981	8.2
632	-1.454246	190.957893	0.034272	9.1
