1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
419	-0.676797	153.677933	2.795038	0.007096	5.3
420	-0.685012	153.604736	2.796210	0.007113	4.4
421	-0.678337	154.604736	2.780286	0.006210	3.6
422	-0.689015	154.531540	2.781446	0.008834	4.4
423	-0.654199	155.531540	2.765690	0.009005	3.4
424	-0.599669	155.458353	2.766837	0.005659	5.1
425	-0.666939	155.399872	2.767754	0.007950	4.6
426	-0.646868	155.381156	2.768048	0.005645	4.7
427	-0.651638	156.192440	2.755374	0.009267	4.2
428	-0.666097	157.192440	2.739911	0.008946	4.6
429	-0.654994	157.119244	2.741037	0.007602	4.3
430	-0.679414	157.046047	2.742164	0.006908	4.8
431	-0.689914	156.972851	2.743292	0.005269	3.7
432	-0.682047	156.899669	2.744420	0.005711	4.2
433	-0.688912	156.826481	2.745550	0.006377	4.2
434	-0.676053	157.821566	2.730272	0.004878	4.6
435	-0.685860	157.777282	2.730948	0.006184	3.3
436	-0.608664	158.358162	2.722103	0.005752	4.3
437	-0.687618	159.358162	2.707011	0.005140	3.8
438	-0.678335	159.284966	2.708110	0.006919	4.1
439	-0.673474	159.211792	2.709209	0.005118	4.1
440	-0.650634	160.211792	2.694259	0.006332	3.9
441	-0.697934	161.211792	2.679472	0.006999	3.6
442	-0.631924	162.211790	2.664847	0.009733	3.2
443	-0.662724	162.138598	2.665912	0.006947	4.5
444	-0.644368	163.138598	2.651435	0.005357	4.1
445	-0.662874	164.133076	2.637192	0.005489	4.6
446	-0.637728	164.059880	2.638235	0.004856	4.0
447	-0.687229	163.987305	2.639270	0.006477	4.4
448	-0.681522	164.210560	2.636089	0.007864	4.8
449	-0.721131	164.138767	2.637111	0.008492	3.9
450	-0.634044	165.138767	2.622943	0.010842	4.8
451	-0.618982	166.138767	2.608927	0.004845	4.8
452	-0.657742	167.029349	2.596571	0.004150	3.3
453	-0.636959	167.890776	2.584729	0.007741	4.7
454	-0.612383	168.880436	2.571257	0.006638	3.3
455	-0.650045	169.446395	2.563616	0.008870	4.9
456	-0.643569	170.446395	2.550225	0.005606	3.1
457	-0.681540	170.373199	2.551201	0.008958	4.7
458	-0.654883	171.373199	2.537939	0.004047	4.3
459	-0.606962	172.367954	2.524883	0.006094	4.6
460	-0.684527	172.295172	2.525834	0.005018	4.8
461	-0.632530	173.294727	2.512839	0.005328	4.0
462	-0.655645	173.221531	2.513787	0.009144	5.7
463	-0.655424	174.133679	2.502036	0.005965	4.2
464	-0.689352	175.133679	2.489279	0.006198	4.1
465	-0.703437	175.060506	2.490208	0.005317	3.6
466	-0.646016	174.987310	2.491138	0.006906	3.3
467	-0.657919	174.915021	2.492057	0.008010	3.9
468	-0.611920	175.915021	2.479402	0.008444	5.1
469	-0.626405	175.841825	2.480324	0.006069	4.1
470	-0.654702	175.768821	2.481244	0.005105	4.1
471	-0.656804	175.697614	2.482142	0.005656	4.1
472	-0.630825	176.697391	2.469590	0.005275	5.2
473	-0.623921	176.887050	2.467223	0.008119	5.3
474	-0.687417	177.885084	2.454842	0.006495	4.6
475	-0.674746	178.885084	2.442561	0.008013	4.6
476	-0.653667	179.877739	2.430491	0.010653	4.4
477	-0.690756	179.829543	2.431074	0.009009	3.6
478	-0.625909	179.756347	2.431960	0.005623	3.7
479	-0.666500	180.756347	2.419906	0.007143	4.1
480	-0.703009	180.683151	2.420785	0.009393	3.6
481	-0.668907	180.609954	2.421663	0.005524	3.9
482	-0.667681	180.536758	2.422543	0.005389	4.1
483	-0.680332	180.464920	2.423407	0.008661	3.9
484	-0.668435	181.464920	2.411437	0.005908	4.9
485	-0.669871	182.464920	2.399585	0.004908	3.5
486	-0.677708	182.391724	2.400449	0.009177	3.6
487	-0.637637	182.352055	2.400917	0.009223	4.8
488	-0.678228	183.352055	2.389168	0.009514	4.6
489	-0.603515	184.352055	2.377534	0.007457	4.3
490	-0.698464	184.278858	2.378382	0.005077	5.0
491	-0.643165	185.278858	2.366852	0.005225	3.4
492	-0.660629	185.219453	2.367534	0.005639	3.7
493	-0.590455	186.201023	2.356318	0.005117	5.0
494	-0.648942	187.201022	2.345000	0.007206	4.0
495	-0.653143	187.519530	2.341418	0.005609	5.0
496	-0.636806	187.446334	2.342241	0.004091	4.0
497	-0.668308	187.373141	2.343063	0.006253	4.9
498	-0.653132	188.268911	2.333034	0.004315	4.3
499	-0.674611	188.766116	2.327504	0.007808	5.4
